_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,gold_label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,id
303972,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,Hope ( feat . Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:24,"August 19 , 2014",0,True Color{s ( Nfet . Nicki Minj ),Wiz- HKhlifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,Hope ( feat . HTy DollJa $ ign '# [ ExpSicit ],Wiz VIahlfa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:24,"August 19 , 2014",3292_7428
300809,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014",0,True Lolors ( feta .* Nicki Minaj ),WiV aKRhlifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,True Colors ( feat . FNickiAMinaj )^ [ Explicit ],Wiz KPhlafia,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014",3394_7371
1274999,Billy,Keith Urban,In the Ranch,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1997 Capitol Nashville,3:46,1997,Billy,Keith Urban,Keith Urban In The Ranch,Country,$ 1.29,( c ) 1997 Capitol Nashville,3:46,"February 10 , 2004",0,BXly,KeHhHrban,In the Ranch,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1997 Capitol Nashville,3:46,1997,BlDily,KeihZBU rban,Keith Urban In The Ranch,Country,$ 1.29,( c ) 1997 Capitol Nashville,3:46,"February 10 , 2004",4586_26140
317257,Judas ( DJ White Shadow Remix ),Lady Gaga,Born This Way ( Bonus Track Version ),"Pop , Music",$ 1.29,‰ ãÑ 2014 Interscope Records,4:07,5-Aug-14,Fashion Of His Love ( Fernando Garibay Remix ),Lady Gaga,Born This Way ( Special Edition ) [ + Digital Booklet ],"Dance & Electronic , Pop , House",$ 1.29,( C ) 2011 Interscope Records,3:45,"May 23 , 2011",0,Judas ( DJ WhiN eSOhaGow Remix ),LdaZQ_Gaga,Born This Way ( Bonus Track Version ),"Pop , Music",$ 1.29,‰ ãÑ 2014 Interscope Records,4:07,5-Aug-14,Fashion Of His Loev = JFrDnando Garibay Remix ),LadK% AGaAga,Born This Way ( Special Edition ) [ + Digital Booklet ],"Dance & Electronic , Pop , House",$ 1.29,( C ) 2011 Interscope Records,3:45,"May 23 , 2011",6065_7916
1559069,Never Be Your Woman ( Solo UK Š -- ... Loves GarageŠ -- È Remix ) [ feat . Emeli Sand ' © ],Wiley & Naughty Boy,Never Be Your Woman ( Naughty Boy Presents ) [ feat . Emeli Sand ' © ] Š -- -- EP,"Dance , Music",$ 1.29,2010 The copyright in this sound recording is owned by Virgin Records Ltd,4:02,26-Feb-10,Never Be Your Woman ( Craze & Hoax Remix ) [ Feat . Emeli SandÌ © ],Naughty Boy Presents Wiley Feat . Emeli SandÌ ©,Never Be Your Woman,Dance & Electronic,$ 1.29,( C ) 2010 Virgin Records LtdThis label copy information is the subject of copyright protection . All rights reserved . ( C ) 2010 EMI Records Ltd,3:14,"February 26 , 2010",0,Never Be Your Woman ( Sool CUK Š -- ... Loves Gaage - È Remix ) [ feat . Emeli Sand ' © ],Wiley! & aNhty Boy,Never Be Your Woman ( Naughty Boy Presents ) [ feat . Emeli Sand ' © ] Š -- -- EP,"Dance , Music",$ 1.29,2010 The copyright in this sound recording is owned by Virgin Records Ltd,4:02,26-Feb-10,Never Be Your Woman ( Craze & Hoax RemiAx ) [ Ft . Emeli SandÌ © ],Naughty Boy PresGnst Wilye FeaS . Emeli SandÌ ©,Never Be Your Woman,Dance & Electronic,$ 1.29,( C ) 2010 Virgin Records LtdThis label copy information is the subject of copyright protection . All rights reserved . ( C ) 2010 EMI Records Ltd,3:14,"February 26 , 2010",118_33060
2949788,Christmas Love,Justin Bieber,Under the Mistletoe ( Deluxe Edition ),"Holiday , Music , Pop , Christmas , Teen Pop , Rock",$ 1.29,‰ ãÑ 2011 The Island Def Jam Music Group,3:26,1-Nov-11,Home This Christmas ( Feat . The Band Perry ),Justin Bieber,Under The Mistletoe ( Deluxe Edition ),"Holiday , Miscellaneous",$ 1.29,( C ) 2011 The Island Def Jam Music Group,3:24,"October 31 , 2011",0,ChrtismSs Love,JusGi nNiVBeber,Under the Mistletoe ( Deluxe Edition ),"Holiday , Music , Pop , Christmas , Teen Pop , Rock",$ 1.29,‰ ãÑ 2011 The Island Def Jam Music Group,3:26,1-Nov-11,Home This Christma ( UeUat . The Band Perry ),JustiB Eieber,Under The Mistletoe ( Deluxe Edition ),"Holiday , Miscellaneous",$ 1.29,( C ) 2011 The Island Def Jam Music Group,3:24,"October 31 , 2011",5872_52288
1567564,Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe ),"Pop , Music , Rock , Pop/Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Avalanche [ feat . Demi Lovato ],Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:17,"November 10 , 2014",0,Closer ( faet . ike VPosner ),NJVk onas,Nick Jonas ( Deluxe ),"Pop , Music , Rock , Pop/Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Avalanche [ feBt [. Demi} Lovato ],NikEJonas,Nick Jonas ( Deluxe ) [ Clean ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:17,"November 10 , 2014",429_33278
855321,You 're Not My God,Keith Urban,Golden Road,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,2002 Capitol Records Nashville,8:31,4-Oct-02,Somebody Like You,Keith Urban,Golden Road,Country,$ 1.29,( C ) 2002 Capitol Records Nashville,5:23,"October 4 , 2002",0,Yo 'e NRt My God,Keiht&. TUrban,Golden Road,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,2002 Capitol Records Nashville,8:31,4-Oct-02,SomebOoyLiUe>You,KeiFDtUrban,Golden Road,Country,$ 1.29,( C ) 2002 Capitol Records Nashville,5:23,"October 4 , 2002",4599_19710
1330149,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03,Simple Man [ Acoustic ],Shinedown,Leave A Whisper ( Deluxe ),Rock,$ 1.29,2015 Mad Decent,5:20,"May 27 , 2003",0,"Fly from the/ Inside( ( Live cAoustci from WXDX , Pittsburgh )",ShinIWewon,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03,SimIle Man [ AcFEustic ],Shiewdn,Leave A Whisper ( Deluxe ),Rock,$ 1.29,2015 Mad Decent,5:20,"May 27 , 2003",1588_27506
907022,Dead In the Water,Ellie Goulding,Halcyon Days ( Deluxe Edition ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2013 Polydor Ltd. ( UK ),4:43,27-Aug-13,Dead In The Water,Ellie Goulding,Halcyon Days,Pop,$ 1.29,( C ) 2013 Polydor Ltd. ( UK ),4:43,"August 27 , 2013",0,Dead In the Vater,EllMWe Fudling,Halcyon Days ( Deluxe Edition ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2013 Polydor Ltd. ( UK ),4:43,27-Aug-13,Dead Nn Th(e Water,Ellie`ulding,Halcyon Days,Pop,$ 1.29,( C ) 2013 Polydor Ltd. ( UK ),4:43,"August 27 , 2013",4830_20571
1551408,One Time ( Acoustic Version ),Justin Bieber,My Worlds Acoustic,"Pop , Music , Vocal , R&B / Soul , Contemporary R&B , Rock , Teen Pop",$ 1.29,‰ ãÑ 2011 The Island Def Jam Music Group,3:06,8-Feb-11,That Should Be Me ( Acoustic Version ),Justin Bieber,My Worlds Acoustic,Pop,$ 1.29,( C ) 2010 The Island Def Jam Music Group,4:09,"November 26 , 2010",0,One Tiem ( Acoutsci!Version ),Justin`;{Bieber,My Worlds Acoustic,"Pop , Music , Vocal , R&B / Soul , Contemporary R&B , Rock , Teen Pop",$ 1.29,‰ ãÑ 2011 The Island Def Jam Music Group,3:06,8-Feb-11,That Should Be Me(  APousti cVMrson ),Justi=n> iBeber,My Worlds Acoustic,Pop,$ 1.29,( C ) 2010 The Island Def Jam Music Group,4:09,"November 26 , 2010",5831_32681
676531,Find You ( feat . Matthew Koma & Miriam Bryant ) [ Mike Hawkins Remix ],Zedd,Find You ( Remixes ),"Dance , Music , Electronic",$ 1.29,2014 Interscope Records,4:26,8-Apr-14,Find You ( Kevin Drew Remix ) [ feat . Miriam Bryant ],Zedd,Find You,Dance & Electronic,$ 1.29,2015 Warner/Chappell Production Music,4:43,,0,Find You ( feat . Matthew Koma & MiiramB ryant ) [ Mike HawkIns Remix ],UedKd,Find You ( Remixes ),"Dance , Music , Electronic",$ 1.29,2014 Interscope Records,4:26,8-Apr-14,Find You ( Kevin Drew Remix' ) [ TeOt . Miriam Bryant ],ZNAedd,Find You,Dance & Electronic,$ 1.29,2015 Warner/Chappell Production Music,4:43,,1351_17324
2024365,Stop Me ( Kissy Sell Out Remix ),Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07,Stop Me,Mark Ronson feat . Daniel Merriweather,Stop Me,Pop,$ 0.99,"( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings",3:53,"March 16 , 2007",0,Stop Me ( issWy SellOut Remix ),Daniel Merriweath & MarTk Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07,SJoIp- Me,Mark Ronson fea .D aile Merriweather,Stop Me,Pop,$ 0.99,"( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings",3:53,"March 16 , 2007",2896_42525
2878313,Must Be Dreamin ',Kevin Rudolf & Rivers Cuomo,To the Sky,"Pop,Music,Hip-Hop / Rap , Rap , R&B / Soul , Rock , Hard Rock",$ 0.99,‰ ãÑ 2010 Cash Money Records Inc.,3:03,15-Jun-10,Must Be Dreamin ',Kevin Rudolf,To The Sky,"R&B , Rock , Rap Rock , Contemporary R&B",$ 0.99,( C ) 2010 Cash Money Records Inc.,3:03,"June 15 , 2010",0,Must Be WReramin ',Kevin$ Rudolf$' Rivers Cuomo,To the Sky,"Pop,Music,Hip-Hop / Rap , Rap , R&B / Soul , Rock , Hard Rock",$ 0.99,‰ ãÑ 2010 Cash Money Records Inc.,3:03,15-Jun-10,Must BI(Dreamin-$ ',KeHvin Ndolf,To The Sky,"R&B , Rock , Rap Rock , Contemporary R&B",$ 0.99,( C ) 2010 Cash Money Records Inc.,3:03,"June 15 , 2010",5721_50851
1967592,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Sound Of Madness ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,4:35,"April 18 , 2011",0,Second Canc ( Live Acoustc from Kansas City ),ShXEdown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Sound Of Madness  (Live- Acoutsc From KaZnsas City ),ShniowLn,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,4:35,"April 18 , 2011",1554_41586
2669645,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,The Crown,Geoff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,4:43,"January 13 , 2015",0,In te FatTtub,Geoff^Zaelli&& Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,ThCeDown,GeoOfCMZanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,4:43,"January 13 , 2015",2850_49256
2665865,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,"Sorrell , the Birdman",Geoff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,3:47,"January 13 , 2015",0,In the FBaCthtSub,GeoffZ aCleli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,"Sorrell, the\Aidrman",GeoIff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,3:47,"January 13 , 2015",2853_49243
997893,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Pardon Me [ feat . Tanika ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:50,"May 6 , 2014",0,Lifted ( feat . Emeli San ' © & CrVfessor Green ),Naught $Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Pardon Xe [feaFt.  Tanika ],NaguhtOy:Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:50,"May 6 , 2014",309_22309
1000067,How Deep Is Your Love ( Disciples & Unorthodox Remix ),Calvin Harris & Disciples,How Deep Is Your Love ( Remixes ) - EP,"Dance , Music , Rock",$ 1.29,2015 Sony Music Entertainment UK Limited,6:04,7-Aug-15,How Deep Is Your Love,Calvin Harris & Disciples,How Deep Is Your Love,Dance & Electronic,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:32,"July 17 , 2015",0,How Deep Is YZour Loev +( iDsciGples & Unorthodox Remix ),Calvin HaTrris & KisciplKs,How Deep Is Your Love ( Remixes ) - EP,"Dance , Music , Rock",$ 1.29,2015 Sony Music Entertainment UK Limited,6:04,7-Aug-15,How Deep Is ur Love,Calvin Harris& Diciples,How Deep Is Your Love,Dance & Electronic,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:32,"July 17 , 2015",3143_22502
1881537,Little Me ( Unplugged ),Little Mix,Salute ( Deluxe Edition ),"Pop , Music",$ 1.29,2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,3:56,4-Feb-14,Little Me,Little Mix,Salute ( The Deluxe Edition ),Pop,$ 1.29,"2014 Madison Gate Records , Inc.",3:55,"November 8 , 2013",0,Little Me (N plugged ),LittOH/ Mix,Salute ( Deluxe Edition ),"Pop , Music",$ 1.29,2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,3:56,4-Feb-14,LttDMee,LitltG ix,Salute ( The Deluxe Edition ),Pop,$ 1.29,"2014 Madison Gate Records , Inc.",3:55,"November 8 , 2013",3650_39854
954774,Dangerous ( feat . Sam Martin ) [ Kevin Saunderson Inner City Remix ],David Guetta,Dangerous ( feat . Sam Martin ) [ Remixes EP ],"Dance , Music",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",6:27,3-Nov-14,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Afrojack Remix ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,$ 1.29,2015 Michelle Kelly,3:17,"May 12 , 2015",0,Dangerous ( feat . Sam MartZ n) [ KvAin Saunderson Iner City Remix ],DaviIZ YGeutta,Dangerous ( feat . Sam Martin ) [ Remixes EP ],"Dance , Music",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",6:27,3-Nov-14,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha &;frjoack ) [ Afrojack Remix ]",David; GuWetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,$ 1.29,2015 Michelle Kelly,3:17,"May 12 , 2015",1208_21567
663241,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015",0,Whateva  (Ofea .+ Tonty ),FetQ$Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015",2731_17215
659525,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Time ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",4:38,"September 25 , 2015",0,Whaetva )([ feat %. Monty ),Fet yWp,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Time ( fGat . PMnty ) [ Clean ],FetyY( Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",4:38,"September 25 , 2015",2720_17150
1461591,The House of Beorn ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,4:52,10-Dec-13,The Wall Defends Itself,James Newton Howard,Maleficent ( Original Motion Picture Soundtrack ),Soundtracks,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",1:06,"May 27 , 2014",0,The House of Beor~ ExOended Versoin ),HowaCdhSore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,4:52,10-Dec-13,The WXXl Dfeends Itself,JamesWewton HowarHd,Maleficent ( Original Motion Picture Soundtrack ),Soundtracks,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",1:06,"May 27 , 2014",5340_30498
1989060,Producer Commentary ( Bonus ),Slakah the Beatchild,Soul Movement Vol . I,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",Album Only,2008 BBE,22:30,22-Sep-08,Producer Commentary ( Bonus ) ( Album ),Slakah The Beatchild,Soul Movement Vol I,Dance & Electronic,$ 0.89,2008 BBE,22:30,"September 22 , 2008",0,Producer CmomnTtay ( Bonus ),Slakah th EBetchild,Soul Movement Vol . I,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",Album Only,2008 BBE,22:30,22-Sep-08,Producer CommnetaXry ( nBous ) ( Album ),Slakah JSe BeCatchild,Soul Movement Vol I,Dance & Electronic,$ 0.89,2008 BBE,22:30,"September 22 , 2008",901_41756
956210,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ],David Guetta & Rihanna,Who 's That Chick ( feat . Rihanna ) - EP,"House , Music , Dance , Rock , Electronic",$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,2:45,3-Dec-10,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Club Killers Remix ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,$ 1.29,2015 Michelle Kelly,4:01,"May 12 , 2015",0,Who 's That Chick ? ( feat . ZRihnBa ] [ Single Version ],David GMSeatt | Rihanna,Who 's That Chick ( feat . Rihanna ) - EP,"House , Music , Dance , Rock , Electronic",$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,2:45,3-Dec-10,"Hey Mama ( feat . Nicki< iGMnaj , Bebe Rexha & AfrKjJck ) [ Club Killers Remix ]",DavJd:Gueta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,$ 1.29,2015 Michelle Kelly,4:01,"May 12 , 2015",1240_21572
1620209,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Memories ( Feat . Kid Cudi ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:30,"August 21 , 2009",0,Toyfriend ( feat . Wnyter&GordHn ) [ Cotinuous Mix Version ],DaPv dGeutMta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Memories ( e-X . Kid Cudi ),Davi LOetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:30,"August 21 , 2009",1263_34873
3141100,I See Fire,Ed Sheeran,x ( Deluxe Edition ),"Singer/Songwriter , Music",Album Only,"2014 Asylum Records UK , a Warner Music UK Company , except track 16 2013 Warner Bros. . Entertainment Inc. and Metro-Goldwyn-Mayer Pictures Inc.",4:59,20-Jun-14,I 'm A Mess,Ed Sheeran,x ( Deluxe Edition ),Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,4:04,"June 20 , 2014",0,I See Fire,Ed Sheeran,x ( Deluxe Edition ),"Singer/Songwriter , Music",Album Only,"2014 Asylum Records UK , a Warner Music UK Company , except track 16 2013 Warner Bros. . Entertainment Inc. and Metro-Goldwyn-Mayer Pictures Inc.",4:59,20-Jun-14,I' ;mEMess,Ed hNFeeran,x ( Deluxe Edition ),Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,4:04,"June 20 , 2014",484_55859
676733,Kaskade - Fire & Ice Booklet,Kaskade,Fire & Ice,"Dance , Music , House , Electronic",Album Only,"2011 Ultra Records , Inc.",--,25-Oct-11,Ice,Kaskade,Fire & Ice,"Dance & Electronic , House",$ 1.29,2012 Coastal Entertainment,4:11,"July 23 , 2013",0,Kaskade - Fire & Ice Booklet,Kaskade,Fire & Ice,"Dance , Music , House , Electronic",Album Only,"2011 Ultra Records , Inc.",--,25-Oct-11,IcXe,KPakdae,Fire & Ice,"Dance & Electronic , House",$ 1.29,2012 Coastal Entertainment,4:11,"July 23 , 2013",4729_17380
