_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,gold_label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,id
997615,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Act I [ feat . George The Poet ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,0:24,"May 6 , 2014",0,Lifted ( feat . EmRlC iSand  © & Professor Kreen ),NaJghBty% Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Act I [ feat . George The Poet ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,0:24,"May 6 , 2014",303_22301
997636,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Act I [ feat . George The Poet ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,0:24,"May 6 , 2014",0,Lifted ( feat  EFmei Sad ' © & ProfessEor Green ),Nauht yWBoy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Act I [ feat . George The Poet ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,0:24,"May 6 , 2014",325_22301
661278,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",0,Whateva#( fea . Oonty ),Fett FyEWap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Whateva ($ feat . Mnot ) [ Explicit ],FetyI' Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",2705_17181
2022631,"Right Here , Right Now",Maddie & Tae,Start Here,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",3:39,28-Aug-15,"Right Here , Right Now",Maddie & Tae,Start Here,Country,$ 1.29,"( C ) 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",3:37,"August 28 , 2015",0,"Right Here , Right Now",Maddie & Tae,Start Here,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",3:39,28-Aug-15,Right MHerC + RVight Now,MaddWe > Tea,Start Here,Country,$ 1.29,"( C ) 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",3:37,"August 28 , 2015",6303_42360
303972,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,Hope ( feat . Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:24,"August 19 , 2014",0,True Colors  feWt]. ickSi Minaj ),Wi zKVValifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,Hope ( feat . Ty]Dola $ ign)  [ Explicit ],WiPKhRlifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:24,"August 19 , 2014",3292_7428
300809,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014",0,True Colors&( efat  NicTki Minaj ),Wizh KBaifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,True CoRors ( feat . NicMi Minaj )  Epxlicit ],Wi zKNhalIfa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014",3394_7371
1274999,Billy,Keith Urban,In the Ranch,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1997 Capitol Nashville,3:46,1997,Billy,Keith Urban,Keith Urban In The Ranch,Country,$ 1.29,( c ) 1997 Capitol Nashville,3:46,"February 10 , 2004",0,Billy,Keith Urban,In the Ranch,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1997 Capitol Nashville,3:46,1997,Billy,KeitMrUban,Keith Urban In The Ranch,Country,$ 1.29,( c ) 1997 Capitol Nashville,3:46,"February 10 , 2004",4586_26140
317257,Judas ( DJ White Shadow Remix ),Lady Gaga,Born This Way ( Bonus Track Version ),"Pop , Music",$ 1.29,‰ ãÑ 2014 Interscope Records,4:07,5-Aug-14,Fashion Of His Love ( Fernando Garibay Remix ),Lady Gaga,Born This Way ( Special Edition ) [ + Digital Booklet ],"Dance & Electronic , Pop , House",$ 1.29,( C ) 2011 Interscope Records,3:45,"May 23 , 2011",0,Judas ( DJW$ Fhte Shadow Remix ),LaycdGaga,Born This Way ( Bonus Track Version ),"Pop , Music",$ 1.29,‰ ãÑ 2014 Interscope Records,4:07,5-Aug-14,Fashion Of HCis Love ( FeranndTo TaribaY Remix ),LadyGPaga,Born This Way ( Special Edition ) [ + Digital Booklet ],"Dance & Electronic , Pop , House",$ 1.29,( C ) 2011 Interscope Records,3:45,"May 23 , 2011",6065_7916
1559069,Never Be Your Woman ( Solo UK Š -- ... Loves GarageŠ -- È Remix ) [ feat . Emeli Sand ' © ],Wiley & Naughty Boy,Never Be Your Woman ( Naughty Boy Presents ) [ feat . Emeli Sand ' © ] Š -- -- EP,"Dance , Music",$ 1.29,2010 The copyright in this sound recording is owned by Virgin Records Ltd,4:02,26-Feb-10,Never Be Your Woman ( Craze & Hoax Remix ) [ Feat . Emeli SandÌ © ],Naughty Boy Presents Wiley Feat . Emeli SandÌ ©,Never Be Your Woman,Dance & Electronic,$ 1.29,( C ) 2010 Virgin Records LtdThis label copy information is the subject of copyright protection . All rights reserved . ( C ) 2010 EMI Records Ltd,3:14,"February 26 , 2010",0,Never Be Your Woman ( Solo UK Š -- ... Loves GarageŠ -- È Remix ) [ feat . Emeli Sand ' © ],Wiley & Naughty Boy,Never Be Your Woman ( Naughty Boy Presents ) [ feat . Emeli Sand ' © ] Š -- -- EP,"Dance , Music",$ 1.29,2010 The copyright in this sound recording is owned by Virgin Records Ltd,4:02,26-Feb-10,Never Be Your Woman ( Craze & Hoax Remix ) [ Feat . Emeli SandÌ © ],Naughty Boy Presents Wiley Feat . Emeli SandÌ ©,Never Be Your Woman,Dance & Electronic,$ 1.29,( C ) 2010 Virgin Records LtdThis label copy information is the subject of copyright protection . All rights reserved . ( C ) 2010 EMI Records Ltd,3:14,"February 26 , 2010",118_33060
2949788,Christmas Love,Justin Bieber,Under the Mistletoe ( Deluxe Edition ),"Holiday , Music , Pop , Christmas , Teen Pop , Rock",$ 1.29,‰ ãÑ 2011 The Island Def Jam Music Group,3:26,1-Nov-11,Home This Christmas ( Feat . The Band Perry ),Justin Bieber,Under The Mistletoe ( Deluxe Edition ),"Holiday , Miscellaneous",$ 1.29,( C ) 2011 The Island Def Jam Music Group,3:24,"October 31 , 2011",0,ChriXtsmYas Love,JustTn{ Bieber,Under the Mistletoe ( Deluxe Edition ),"Holiday , Music , Pop , Christmas , Teen Pop , Rock",$ 1.29,‰ ãÑ 2011 The Island Def Jam Music Group,3:26,1-Nov-11,Home This Christmas} ( Fat .The and Perry ),Jutsin; ibeer,Under The Mistletoe ( Deluxe Edition ),"Holiday , Miscellaneous",$ 1.29,( C ) 2011 The Island Def Jam Music Group,3:24,"October 31 , 2011",5872_52288
1567564,Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe ),"Pop , Music , Rock , Pop/Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Avalanche [ feat . Demi Lovato ],Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:17,"November 10 , 2014",0,CloseU ( eat  .Mkie Posner ),Nikc ICJonas,Nick Jonas ( Deluxe ),"Pop , Music , Rock , Pop/Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Avalanhe [ feat .D emi Lvato ],NicJk nas,Nick Jonas ( Deluxe ) [ Clean ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:17,"November 10 , 2014",429_33278
855321,You 're Not My God,Keith Urban,Golden Road,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,2002 Capitol Records Nashville,8:31,4-Oct-02,Somebody Like You,Keith Urban,Golden Road,Country,$ 1.29,( C ) 2002 Capitol Records Nashville,5:23,"October 4 , 2002",0,You 're Not My God,Keith Urban,Golden Road,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,2002 Capitol Records Nashville,8:31,4-Oct-02,SomebJody LVke You,KeiTE ULrban,Golden Road,Country,$ 1.29,( C ) 2002 Capitol Records Nashville,5:23,"October 4 , 2002",4599_19710
1330149,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03,Simple Man [ Acoustic ],Shinedown,Leave A Whisper ( Deluxe ),Rock,$ 1.29,2015 Mad Decent,5:20,"May 27 , 2003",0,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03,Simple Man [ Acoustic ],Shinedown,Leave A Whisper ( Deluxe ),Rock,$ 1.29,2015 Mad Decent,5:20,"May 27 , 2003",1588_27506
907022,Dead In the Water,Ellie Goulding,Halcyon Days ( Deluxe Edition ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2013 Polydor Ltd. ( UK ),4:43,27-Aug-13,Dead In The Water,Ellie Goulding,Halcyon Days,Pop,$ 1.29,( C ) 2013 Polydor Ltd. ( UK ),4:43,"August 27 , 2013",0,Dead ItYLe Water,EllVe HGolding,Halcyon Days ( Deluxe Edition ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2013 Polydor Ltd. ( UK ),4:43,27-Aug-13,Dead In The Water,Ellie Goulding,Halcyon Days,Pop,$ 1.29,( C ) 2013 Polydor Ltd. ( UK ),4:43,"August 27 , 2013",4830_20571
1551408,One Time ( Acoustic Version ),Justin Bieber,My Worlds Acoustic,"Pop , Music , Vocal , R&B / Soul , Contemporary R&B , Rock , Teen Pop",$ 1.29,‰ ãÑ 2011 The Island Def Jam Music Group,3:06,8-Feb-11,That Should Be Me ( Acoustic Version ),Justin Bieber,My Worlds Acoustic,Pop,$ 1.29,( C ) 2010 The Island Def Jam Music Group,4:09,"November 26 , 2010",0,One Time ( Acoustic Version ),Justin Bieber,My Worlds Acoustic,"Pop , Music , Vocal , R&B / Soul , Contemporary R&B , Rock , Teen Pop",$ 1.29,‰ ãÑ 2011 The Island Def Jam Music Group,3:06,8-Feb-11,That Should Be Me ( Acoustic Version ),Justin Bieber,My Worlds Acoustic,Pop,$ 1.29,( C ) 2010 The Island Def Jam Music Group,4:09,"November 26 , 2010",5831_32681
676531,Find You ( feat . Matthew Koma & Miriam Bryant ) [ Mike Hawkins Remix ],Zedd,Find You ( Remixes ),"Dance , Music , Electronic",$ 1.29,2014 Interscope Records,4:26,8-Apr-14,Find You ( Kevin Drew Remix ) [ feat . Miriam Bryant ],Zedd,Find You,Dance & Electronic,$ 1.29,2015 Warner/Chappell Production Music,4:43,,0,Find You ( feat . MatthSw Koma & Miriam rBAZant )[  Mike Hawkins Remix ],ZHeXdd,Find You ( Remixes ),"Dance , Music , Electronic",$ 1.29,2014 Interscope Records,4:26,8-Apr-14,Find You ( Kevin RDrew Remix )  [feat\ Miriam Bryant ],ZVKd,Find You,Dance & Electronic,$ 1.29,2015 Warner/Chappell Production Music,4:43,,1351_17324
2024365,Stop Me ( Kissy Sell Out Remix ),Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07,Stop Me,Mark Ronson feat . Daniel Merriweather,Stop Me,Pop,$ 0.99,"( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings",3:53,"March 16 , 2007",0,Stop e ( KisZy ell ut Remix ),Daniel eMrriweaher & Prk Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07,Stop Me,Mark Ronson feat . Daniel Merriweather,Stop Me,Pop,$ 0.99,"( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings",3:53,"March 16 , 2007",2896_42525
2878313,Must Be Dreamin ',Kevin Rudolf & Rivers Cuomo,To the Sky,"Pop,Music,Hip-Hop / Rap , Rap , R&B / Soul , Rock , Hard Rock",$ 0.99,‰ ãÑ 2010 Cash Money Records Inc.,3:03,15-Jun-10,Must Be Dreamin ',Kevin Rudolf,To The Sky,"R&B , Rock , Rap Rock , Contemporary R&B",$ 0.99,( C ) 2010 Cash Money Records Inc.,3:03,"June 15 , 2010",0,Must? B(WDremain ',Kevin Rudofl  iRNver Cuomo,To the Sky,"Pop,Music,Hip-Hop / Rap , Rap , R&B / Soul , Rock , Hard Rock",$ 0.99,‰ ãÑ 2010 Cash Money Records Inc.,3:03,15-Jun-10,Must Be Dreamin ',Kevin Rudolf,To The Sky,"R&B , Rock , Rap Rock , Contemporary R&B",$ 0.99,( C ) 2010 Cash Money Records Inc.,3:03,"June 15 , 2010",5721_50851
1967592,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Sound Of Madness ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,4:35,"April 18 , 2011",0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Sound Of Madness ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,4:35,"April 18 , 2011",1554_41586
2669645,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,The Crown,Geoff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,4:43,"January 13 , 2015",0,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,The Crown,Geoff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,4:43,"January 13 , 2015",2850_49256
2665865,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,"Sorrell , the Birdman",Geoff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,3:47,"January 13 , 2015",0,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,"Sorrell , the Birdman",Geoff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,3:47,"January 13 , 2015",2853_49243
997893,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Pardon Me [ feat . Tanika ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:50,"May 6 , 2014",0,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Pardon Me ]f eat . TaDPka ],NaguhEB oy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:50,"May 6 , 2014",309_22309
1000067,How Deep Is Your Love ( Disciples & Unorthodox Remix ),Calvin Harris & Disciples,How Deep Is Your Love ( Remixes ) - EP,"Dance , Music , Rock",$ 1.29,2015 Sony Music Entertainment UK Limited,6:04,7-Aug-15,How Deep Is Your Love,Calvin Harris & Disciples,How Deep Is Your Love,Dance & Electronic,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:32,"July 17 , 2015",0,How Deep Is Your Love ( Disciples & Unorthodox Remix ),Calvin Harris & Disciples,How Deep Is Your Love ( Remixes ) - EP,"Dance , Music , Rock",$ 1.29,2015 Sony Music Entertainment UK Limited,6:04,7-Aug-15,How[ Deep>#Is YQur Love,Calvin HaHHrs & Disciples,How Deep Is Your Love,Dance & Electronic,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:32,"July 17 , 2015",3143_22502
1881537,Little Me ( Unplugged ),Little Mix,Salute ( Deluxe Edition ),"Pop , Music",$ 1.29,2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,3:56,4-Feb-14,Little Me,Little Mix,Salute ( The Deluxe Edition ),Pop,$ 1.29,"2014 Madison Gate Records , Inc.",3:55,"November 8 , 2013",0,Little Me ( Unplugged ),Little Mix,Salute ( Deluxe Edition ),"Pop , Music",$ 1.29,2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,3:56,4-Feb-14,LiteMlM e,Lit/!Mix,Salute ( The Deluxe Edition ),Pop,$ 1.29,"2014 Madison Gate Records , Inc.",3:55,"November 8 , 2013",3650_39854
954774,Dangerous ( feat . Sam Martin ) [ Kevin Saunderson Inner City Remix ],David Guetta,Dangerous ( feat . Sam Martin ) [ Remixes EP ],"Dance , Music",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",6:27,3-Nov-14,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Afrojack Remix ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,$ 1.29,2015 Michelle Kelly,3:17,"May 12 , 2015",0,Dangerous ( feE.| Sam Mratin ) [ Kevin Saunderson Inner City Remix ],DaDvid%UGuetta,Dangerous ( feat . Sam Martin ) [ Remixes EP ],"Dance , Music",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",6:27,3-Nov-14,"Hey Mama ( feat . Nicki Minaj , Bee Rexa & AfrojaMck ) [ Afrojack Remix ]",DaviYTG uVetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,$ 1.29,2015 Michelle Kelly,3:17,"May 12 , 2015",1208_21567
663241,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015",0,Whateva?( fOet . Monty ),FeFNWap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind  (feaDt . Moty) @ Explicit ],FetKI&/ Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015",2731_17215
659525,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Time ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",4:38,"September 25 , 2015",0,Whateva( efaU . Monty ),FetYty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Time ( fTat .ony ) [ Clean ],FetPLT Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",4:38,"September 25 , 2015",2720_17150
1461591,The House of Beorn ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,4:52,10-Dec-13,The Wall Defends Itself,James Newton Howard,Maleficent ( Original Motion Picture Soundtrack ),Soundtracks,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",1:06,"May 27 , 2014",0,The House of BeZorn> ( ExtendQeV Version ),HowardE Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,4:52,10-Dec-13,The Wall DefeGJIns` Itself,James NWewtFoL Howard,Maleficent ( Original Motion Picture Soundtrack ),Soundtracks,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",1:06,"May 27 , 2014",5340_30498
1989060,Producer Commentary ( Bonus ),Slakah the Beatchild,Soul Movement Vol . I,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",Album Only,2008 BBE,22:30,22-Sep-08,Producer Commentary ( Bonus ) ( Album ),Slakah The Beatchild,Soul Movement Vol I,Dance & Electronic,$ 0.89,2008 BBE,22:30,"September 22 , 2008",0,Producer Commentary ( Bonus ),Slakah the Beatchild,Soul Movement Vol . I,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",Album Only,2008 BBE,22:30,22-Sep-08,Producer Commentary ( Bonus ) ( Album ),Slakah The Beatchild,Soul Movement Vol I,Dance & Electronic,$ 0.89,2008 BBE,22:30,"September 22 , 2008",901_41756
