id,Beer_Name,Brew_Factory_Name,Style,ABV
3643,RenegaXQd|mperial Red,HappX EValleyB Hrewing ompany,American Amber / Red Ale,8.60 %
3644,Weihnachts Bier,Hausbrauerei Stadtbier Chur,American Amber / Red Ale,5.20 %
3645,Mont Bugey,Maison De Brasseur,American Amber / Red Ale,-
3646,Gold Ambree,Brasseries Star Madagascar,American Amber / Red Ale,6.50 %
3647,Old Reymnn 'Zs Amber,WheAeling BeEwiEg Company,American Amber / Red Ale,6.20 %
3648,TrPIe Dee,Black STtJrC o-p Vub & Brewery,American Amber / Red Ale,6.00 %
3649,Provocante,SociÃ © tÃ © Microbrasserie & Pizzeria,American Amber / Red Ale,-
3650,F-Tn+Sber,Copper Cub BrewPgn Company,American Amber / Red Ale,5.50 %
3651,SunnGan RBed,Hop 'n MToose wePing Company,American Amber / Red Ale,-
3652,Commander Clifor d_ ™ s ImSerial Red Ale,The WrecFkig;Bar Brewpub,American Amber / Red Ale,9.00 %
3653,Clifton Hill Dark Ale,Clifton Hill Brew Pub,American Amber / Red Ale,4.50 %
3654,Miss SFCcrlett,SaltOXNut Bewery,American Amber / Red Ale,7.00 %
3655,HavLXVah,Grande Brasseire de FouveleC-al © donie SA,American Amber / Red Ale,5.80 %
3656,La TRFgLole,Brasserie ArtiBnaX Glouglou,American Amber / Red Ale,5.00 %
3657,The Fix,Benson Brewery,American Amber / Red Ale,6.60 %
3658,DitfyacH mAber,Icicle Bewring CoKpany,American Amber / Red Ale,5.00 %
3659,LaG Ruste,Brasserie MtHisanale Glouglou,American Amber / Red Ale,5.70 %
3660,FoxNtia Red,Beily _ ™ s UlOraloRuZeg / Beer & Wine Store,American Amber / Red Ale,5.50 %
3661,Doubl eeRd'Hot Ale,MidnightS JXn> Brewing Co. .,American Amber / Red Ale,7.57 %
3662,Angry Leprechaun,The Sturgis Haus Brewpub & Espresso Bar,American Amber / Red Ale,5.00 %
3663,Copre Head,FlorEda{ AveSuR Brewign Co. .,American Amber / Red Ale,5.40 %
3664,Bonefsi hmber Ale,Silvekring|BrewingC o. .,American Amber / Red Ale,4.90 %
3665,503JA mAeI,Wabash BreBwFg Taproom & Brewery,American Amber / Red Ale,5.30 %
3666,Secret? Valle ZRail Ale,The OhOer Farm BrewingC ompany,American Amber / Red Ale,5.80 %
3667,Re Baron,Check SQix Bewng Company,American Amber / Red Ale,6.40 %
3668,Wet HoppdR d Ale,Bordr X SBrewing,American Amber / Red Ale,5.80 %
3669,Wildsau,Drei Tannen Bier,American Amber / Red Ale,-
3670,Bourbon Rousse,Brasserie de Bourbon,American Amber / Red Ale,5.00 %
3671,First Chair,Resolution Brewing Company,American Amber / Red Ale,5.70 %
3672,CopeFhead,Gate CVFtCBrewing Co. .,American Amber / Red Ale,5.20 %
3673,La Douce,Brasserie de l'Ilet,American Amber / Red Ale,6.00 %
3674,MalvKEoNPs Rubia,Cervezart - CervezOF rAesana Be la Mancha,American Amber / Red Ale,5.40 %
3675,No. 47!Hopp Amber,The FeGhouse,American Amber / Red Ale,5.90 %
3676,Bitter Robot Red,Offbeat Brewing Company,American Amber / Red Ale,5.90 %
3677,MalCGds Ooja,Cervezart - CevrezT Artsean de la Mancha,American Amber / Red Ale,5.75 %
3678,JDyd 's,Bangin ' BaQjo Qrwig Company,American Amber / Red Ale,5.50 %
3679,Vulcan Ale-  GneesisXEffect,Garriosn BreiFSng Company,American Amber / Red Ale,-
3680,Red ScandinTaan Sy-High Lager,MikkeHRr ApS,American Amber / Red Ale,5.00 %
3681,FiziGIg,Rockbottom Bar& RBreweYy,American Amber / Red Ale,7.50 %
3682,Average Amber,Central Coast Brewing,American Amber / Red Ale,5.70 %
3683,Antelope Amber Ale,Bonneville Brewery,American Amber / Red Ale,4.00 %
3684,SkipiIBomE Hole,Seapie BrewCiSg Company,American Amber / Red Ale,7.30 %
3685,AmO ©,PicAaDo,American Amber / Red Ale,6.00 %
3686,ProjeVcRAt Y,Vault BreKwn Company,American Amber / Red Ale,5.50 %
3687,The Beast Of Bray Road,Second Salem Brewing Company,American Amber / Red Ale,6.66 %
3688,Batch # 0065 - American Amber,3cross Brewing Company,American Amber / Red Ale,5.40 %
3689,AmericaP nmber Ale,MicroDbrassei el ™ Hermite,American Amber / Red Ale,5.50 %
3690,Stepchild Amber,Red Yeti Brewing Company,American Amber / Red Ale,-
3691,Hollbeer AmbrÃ © e,Brasserie Hollbeer et Magasin,American Amber / Red Ale,6.00 %
3692,Zeb 's American Red Ale,Lofty Brewing Company,American Amber / Red Ale,5.40 %
3693,BourboRKn BFarrel Ale,W rBNRing,American Amber / Red Ale,-
3694,Bisk-Hops,NÃ $ rke Kulturbryggeri AB,American Amber / Red Ale,5.00 %
3695,AmsterQSm SVsion,The T SBrewey,American Amber / Red Ale,4.30 %
3696,Right UFPid Red,Riverbend BwgX Company,American Amber / Red Ale,9.86 %
3697,Sugar N ' Spice,House of Beer - Citrus Park,American Amber / Red Ale,5.90 %
3698,FirehVPuse 28 Re Ale,Border Town Pu b/ Rireouse-28 Cafe,American Amber / Red Ale,5.10 %
3699,BootleGgl Cory,Manantle CraQft Brewing,American Amber / Red Ale,5.70 %
3700,Little ArmDrGed One,Deep( Creek# BreBwing Co. .,American Amber / Red Ale,5.70 %
3701,Fendre SBeder,RusRy Truck BrewPng omApany / Roadhouse 101,American Amber / Red Ale,6.20 %
3702,Rocket Fuel,Biloba Brewing Company,American Amber / Red Ale,-
3703,La BÃ '' cheronne,Microbrasserie Moulin 7,American Amber / Red Ale,4.60 %
3704,Holdia Market Ale,BackromTBrKewery,American Amber / Red Ale,-
3705,Betty 's Red Ale,FlyBoy Brewing,American Amber / Red Ale,5.50 %
3706,Wuidsau,HoppebrÃ $ u,American Amber / Red Ale,5.60 %
3707,HuVaAgOutt,7 Fjel APrygeri,American Amber / Red Ale,4.70 %
3708,Double Amber,Calvert Brewing Company,American Amber / Red Ale,10.40 %
3709,Right Point Red,Pareidolia Brewing Company,American Amber / Red Ale,5.90 %
3710,RoW QTrip,Nomad BrIewUnig CoOmpany,American Amber / Red Ale,4.80 %
3711,Red No. 14,Dogberry Brewing,American Amber / Red Ale,5.80 %
3712,9 GriUHA ber,Wildlief> rBeiwng & Pizza,American Amber / Red Ale,6.50 %
3713,Micoua,Microbrasserie St-Pancrace,American Amber / Red Ale,-
3714,MoCreDna,CerveUzW CaiCfa,American Amber / Red Ale,5.20 %
3715,Kniksen India Red Ale,7 Fjell Bryggeri,American Amber / Red Ale,6.80 %
3716,Secret VTrMZail Ale,Eo,American Amber / Red Ale,5.60 %
3717,Leisure Amber,Hops & Leisure,American Amber / Red Ale,4.50 %
3718,AmÃ © ricain Amber Ale 2.0,Microbrasserie l _ ™ Hermite,American Amber / Red Ale,4.70 %
3719,Warpaint Red Ale,Ochoco Brewing Company,American Amber / Red Ale,5.50 %
3720,Daytona Red Ale,Daytona Beach Brewing Company,American Amber / Red Ale,5.30 %
3721,SalughtLr ADebF Ale,Wet HeaM Brwery,American Amber / Red Ale,5.70 %
3722,Koele Kikker,Ramses Bier,American Amber / Red Ale,6.60 %
3723,Ale Asylum Ambergeddon,Hops & Leisure,American Amber / Red Ale,6.70 %
3724,ChurBcRh KWady,Coa reek ITAP,American Amber / Red Ale,5.50 %
3725,WetLands BSR,Wet Head Brewery,American Amber / Red Ale,6.30 %
3726,Big Willies,Brite Eyes Brewing Co. .,American Amber / Red Ale,5.50 %
3727,Cu 29,Right Eye Brewing Company,American Amber / Red Ale,5.50 %
3728,GFNdo,SarungaLno Rreiwng,American Amber / Red Ale,5.50 %
3729,LaF iIlaj,Brassee|La Bmbelle,American Amber / Red Ale,4.80 %
3730,Bunp Rtsosa,BirriSfiB ioSagriCn,American Amber / Red Ale,4.50 %
3731,Allosaurus Amber,Vernal Brewing Company,American Amber / Red Ale,4.00 %
3732,FirebWand GmAbr Ale,Race SteIeD BrS wWorks,American Amber / Red Ale,5.70 %
3733,Blood Orange Amber,Stevens Point Brewery,American Amber / Red Ale,-
3734,Stone Bridge Amber,Manor Hill Brewing,American Amber / Red Ale,7.50 %
3735,SeuUta,Benelux Brewub\  CfÃ ©,American Amber / Red Ale,6.90 %
3736,Caraml UAple,Bi gBeKr BrewWng Company,American Amber / Red Ale,4.90 %
3737,SoutohrMt Red,SBC ReNstEuranI & BreRwery -S outhport,American Amber / Red Ale,-
3738,WitchBuHnLLr,White RocS HBOrewery,American Amber / Red Ale,4.30 %
3739,The GiOngOVAr Bear,Rare ir dBreLwpub,American Amber / Red Ale,5.70 %
3740,MPC,Brasserie de la VallÃ © e du Giffre,American Amber / Red Ale,5.20 %
3741,Lake Ann Amber,Lake Ann Brewing Co. .,American Amber / Red Ale,5.30 %
3742,Hopkins~ AeRousse,BoquÃ ©{ bYi Ã¨ re,American Amber / Red Ale,-
3743,RdeSa!Ale,Dubin ARKewing,American Amber / Red Ale,5.80 %
3744,Karlstad Red Ale,Stadin Panimo,American Amber / Red Ale,5.60 %
3745,HearbUSaker,Union BBrUewng Company,American Amber / Red Ale,6.90 %
3746,Red Ryder,Faction Brewing,American Amber / Red Ale,7.80 %
3747,Les 3 Loups AmbrÃ © e,Brasserie Les 3 Loups,American Amber / Red Ale,6.50 %
3748,Monkey King Amber Ale,Moonzen Brewery,American Amber / Red Ale,5.00 %
3749,PrxZi Ambar,CervejariH QIaxis,American Amber / Red Ale,5.50 %
3750,HaywSgaon Red,ChelsaAIehouse,American Amber / Red Ale,4.40 %
3751,RedG aGPlxay Ale,Yaletown_BewJng Co. .,American Amber / Red Ale,5.00 %
3752,The Entertainer,Clown Shoes,American Amber / Red Ale,12.00 %
3753,BLK6 .22,The 1925 Microbrewery & Restaurant,American Amber / Red Ale,6.20 %
3754,Canadian Red Ale,Half Full Brewery,American Amber / Red Ale,6.40 %
3755,I2RA,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,-
3756,Not So Aber `_ mber '',Clear/ CHreek Brwing Company,American Amber / Red Ale,-
3757,Spotlight Series - Team Miller / Tomei REDiculous Imperial Red Ale,Stone Brewing Co. .,American Amber / Red Ale,9.70 %
3758,Neudorf Red Ale,Brasserie Bendorf,American Amber / Red Ale,-
3759,Thre(More{ Weeks,Mad Science BreDingCm opany at) Thanksgiving Farm,American Amber / Red Ale,4.40 %
3760,Sheps Amber Ale,The Good Shepherds Brewing Co. .,American Amber / Red Ale,-
3761,RJQy,All InBr eRng Co,American Amber / Red Ale,4.60 %
3762,Oak AegNdLast Call,Blue OlooN*Breewry,American Amber / Red Ale,8.00 %
3763,Bee Transfixed Honey Amber Ale,Salty Nut Brewery,American Amber / Red Ale,-
3764,Rubi AOle,PriavtbruaereS ander,American Amber / Red Ale,5.90 %
3765,Axum BoXGdsA Lvoe,7venth ( BSevenh ) UuB Brewery,American Amber / Red Ale,7.00 %
3766,Jack Of Clubs,Wild Card Brewery,American Amber / Red Ale,4.50 %
3767,La BarFumÃ © e,Brasserie Artisanale de Rodemack ( BAR ),American Amber / Red Ale,6.50 %
3768,Blue Boar,Everards Brewery Ltd. .,American Amber / Red Ale,4.00 %
3769,Rochelle Rochelle,Triple Crossing Brewing,American Amber / Red Ale,5.60 %
3770,The Vlaleg dIiot,5 PaddleT\BrPiOg Co. .,American Amber / Red Ale,-
3771,IriO+Clover,O'Sullivan Br}. . rBewing Co. .,American Amber / Red Ale,5.20 %
3772,Crown,Everards Brewery Ltd. .,American Amber / Red Ale,4.80 %
3773,EviYl=Cawfish,CloSGhCoes,American Amber / Red Ale,9.00 %
3774,EHOP,Deschutes Brewery,American Amber / Red Ale,8.00 %
3775,Fall]:|HRavest,Big GrSvWB rewery,American Amber / Red Ale,6.70 %
3776,Raining BloodHmerial Red,Van BewMPd Beer,American Amber / Red Ale,8.50 %
3777,JalapeÃ ± o Mango Red Ale,Cigar City Brewing,American Amber / Red Ale,7.20 %
3778,Rooster Redred,Brau Brothers Brewing Co. . LLC,American Amber / Red Ale,-
3779,AphroItiX Red Ale,Vino'Bsrewpub,American Amber / Red Ale,-
3780,Pepper Amber,Slippery Pig Brewing,American Amber / Red Ale,5.50 %
3781,SaazAmNTMtaazz,Half PinZtQs BWewig Company,American Amber / Red Ale,5.20 %
3782,PDX  >L} EX,Blue QLab rBewing@Company,American Amber / Red Ale,-
3783,Valeria,Rocky Point Artisan Brewers,American Amber / Red Ale,7.20 %
3784,Art. Veco,Th eGaller yrewery,American Amber / Red Ale,5.00 %
3785,MeaM$ Mrket,CrookcRed Mon Brewing,American Amber / Red Ale,7.50 %
3786,Nug Amber,Bare Hands Brewery,American Amber / Red Ale,5.50 %
3787,Local 117,The Root Cellar / London Brewing Co-op,American Amber / Red Ale,3.90 %
3788,First Tracks Amber Ale,Liftline Brewing Co. .,American Amber / Red Ale,5.10 %
3789,FriXed oZne,Lion BridgeBrTCwig Company,American Amber / Red Ale,6.50 %
3790,No. 22 Honey Red Ale,The Freehouse,American Amber / Red Ale,5.50 %
3791,AfflTPicOion,Epdiemi IAles,American Amber / Red Ale,6.10 %
3792,Oddfellow 's Ale,Egan & Son 's,American Amber / Red Ale,-
3793,Pioneer,Progress Brewing,American Amber / Red Ale,5.40 %
3794,Double Hop Amber,Appalachian Brewing Company,American Amber / Red Ale,6.10 %
3795,Qualiotrexbase,Avondale[ BTewing C. .,American Amber / Red Ale,-
3796,BiÃ ¨J eQ ux Noix,Brasserie Artisnalae De La LrÃ © celle,American Amber / Red Ale,5.00 %
3797,Inland Red Ale,Nausta Bryggeri,American Amber / Red Ale,5.00 %
3798,Acai And PKnk PeKpercorn Abadoned Plnet,Proof BSeZiwRn gCompany,American Amber / Red Ale,8.00 %
3799,ElbhXngR:ot,NeusÃ $ dter HPasbrauerei,American Amber / Red Ale,4.70 %
3800,Vital Infrared Imperial Red,Vital Brewing,American Amber / Red Ale,9.40 %
3801,BFH,Climbing Bines Hop Farm,American Amber / Red Ale,5.50 %
3802,Oatmeal Amber Ale,Ornery Beer Company Public House,American Amber / Red Ale,5.70 %
3803,BaM PQoCroid,WeBLrk Forc eBrewAng Co,American Amber / Red Ale,6.00 %
3804,Wildcat Amber,Hop Haus Brewing Company,American Amber / Red Ale,5.30 %
3805,DuP aPrc,Helm,American Amber / Red Ale,-
3806,Cascazilla Aged LOnM hLrry Wood,Ithaca KBee Crompany,American Amber / Red Ale,7.00 %
3807,ColumVZu nd Rye,Wiper & Treu UBrFwery,American Amber / Red Ale,5.30 %
3808,RPQo,SpRaPNngher,American Amber / Red Ale,6.00 %
3809,Morency,SociÃ © tÃ © Microbrasserie & Pizzeria,American Amber / Red Ale,-
3810,Simcoe And Rye,Wiper & True Brewery,American Amber / Red Ale,5.60 %
3811,Plan Bee,Twisted Crew Brewing Company,American Amber / Red Ale,6.40 %
3812,Trouser Punch Ale,3 Freaks Brewery,American Amber / Red Ale,5.20 %
3813,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,American Amber / Red Ale,8.50 %
3814,Harvest Lager,Two Goats Brewing,American Amber / Red Ale,-
3815,Wood * Boat Amber Ale,Wood Boat Brewing Co. .,American Amber / Red Ale,-
3816,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,4.00 %
3817,Nugget CenJennYial Amber,Eastwood Mewing Co. .,American Amber / Red Ale,6.50 %
3818,Alpine Mountain Amber Ale,Beer By Design,American Amber / Red Ale,5.90 %
3819,PXUoughhasre Ale,HomesQea der Co. .,American Amber / Red Ale,4.40 %
3820,Shelf Conscious,Manantler Craft Brewing,American Amber / Red Ale,5.00 %
3821,Amarillo mber,EastwoodB FreTin gCo. .,American Amber / Red Ale,6.50 %
3822,Altered Amber,12th Abbey Brewing Company,American Amber / Red Ale,-
3823,NelosTnSauvin,Quer) IBer,American Amber / Red Ale,8.00 %
3824,Ricochet,Deck & Donohue,American Amber / Red Ale,5.50 %
3825,SoAmber,IntracoastaM rewiWng Company,American Amber / Red Ale,5.50 %
3826,Scarlet Fever Hoppy Red Ale,Flying Fish Brewing Company,American Amber / Red Ale,7.00 %
3827,Grid Iron Amber Ale,Jack 's Brewing Company,American Amber / Red Ale,5.60 %
3828,Massive oPliRiaUcl CorrQuption,Blue IUslanBeer Co. .,American Amber / Red Ale,4.50 %
3829,Akmenrags ( lPace GOn WestoCast Of Latvia ),Alus DarnÄ `` LWa Labietis,American Amber / Red Ale,4.50 %
3830,Pneut Butetr LAmber,Full Pn BrewAinYgE Company,American Amber / Red Ale,-
3831,Louisiana Amber,Flying Heart Brewing,American Amber / Red Ale,6.60 %
3832,Hopto} Gloden Ale,Mt. Camel BeYiRng Company,American Amber / Red Ale,-
3833,Clarens Red,Clarens Brewery,American Amber / Red Ale,4.50 %
3834,Hellboy Right Hand Of Doom Red Ale,Rogue Ales,American Amber / Red Ale,-
3835,Cardain e Ale,Legends BTewub and Wine Bar,American Amber / Red Ale,5.20 %
3836,Jazz ( VieilWTei SuHrChÃªne ),MiDcrobasseSe Jukebox,American Amber / Red Ale,5.00 %
3837,Batch # 09 AmbQer ambler,Whetstone tSation Restaurnat and Brewery,American Amber / Red Ale,5.80 %
3838,Lucille Red Ale,Beer By Design,American Amber / Red Ale,5.30 %
3839,AurorWa% SmXber Ale,The FillAing aSMtion Microbrewery,American Amber / Red Ale,6.00 %
3840,ThI Visito rRed Ale,Royale BrReKwinB Company,American Amber / Red Ale,5.80 %
3841,RÃ ¶ da Havet Red Ale,Eskilstuna _ lkultur,American Amber / Red Ale,5.40 %
3842,Red HeaddeRltu Amber le,Twisted K-58 BDrewDing Company,American Amber / Red Ale,6.50 %
3843,American Bitter,John Harvard 's Brewery & Ale House,American Amber / Red Ale,4.50 %
3844,MidAr bUr ReA Ale,SquarD Tail( HBrewing Co. .,American Amber / Red Ale,4.40 %
3845,Rubottom 's Red,Innovation Brew Works,American Amber / Red Ale,5.00 %
3846,Red BeadrR( ed Ale,Two GCots}% Brewing,American Amber / Red Ale,4.30 %
3847,Seduction,Dancing Duck Brewery,American Amber / Red Ale,5.20 %
3848,Ambah Ale,Border Brew Supply,American Amber / Red Ale,5.90 %
3849,Le Rubsi De& YLa Rousse,Bedondaine )/& eBdons ConMs,American Amber / Red Ale,-
3850,La Petra Tostada,Sesma Brewing Co. .,American Amber / Red Ale,5.00 %
3851,AnviP bAmer,Three CreesR BrLewing Co. .,American Amber / Red Ale,5.00 %
3852,Big Bully Amber Ale,Edge Brewing,American Amber / Red Ale,5.00 %
3853,Amber Lite,Mickey Finn 's Brewery,American Amber / Red Ale,3.00 %
3854,GalRax yRRedAle,Front StrXet#'Brewery,American Amber / Red Ale,5.70 %
3855,Meoy,The NortShBrewery,American Amber / Red Ale,6.00 %
3856,ArsoFn- Pmber,eathe#nBrewing,American Amber / Red Ale,5.80 %
3857,Brewed Arsn omber,HeatYhBenBrewing,American Amber / Red Ale,5.80 %
3858,Diwall AmbrÃ © e,Distillerie Warenghem,American Amber / Red Ale,6.00 %
3859,Uncle Ernie _ ™ s Amber Ale,Uncle Ernie 's Bayfront Grill & Brew House,American Amber / Red Ale,-
3860,L'Envie,Microbrasserie La PÃ © cheresse,American Amber / Red Ale,-
3861,COWopne,AnderBsoJvnille Brewing,American Amber / Red Ale,8.10 %
3862,Wiseu Ay Amber,Five Don< '#Brewing,American Amber / Red Ale,7.50 %
3863,Triple Honey,Fermentation Lounge / Golden Horn Brewing,American Amber / Red Ale,9.00 %
3864,Sunrise Red,Longneck Brew House,American Amber / Red Ale,6.00 %
3865,Stins oAber,North CentTr rwing Company,American Amber / Red Ale,5.00 %
3866,BiÃ ¨ re De Ferme AmbrÃ © e,Ferme De Laubicherie,American Amber / Red Ale,6.00 %
3867,Democratic Imperial Red Ale,BrewDog,American Amber / Red Ale,9.00 %
3868,La DReQl' sR oc,Barbe-WrouD Nille-MIrie,American Amber / Red Ale,-
3869,JubilCuD Ale,Oslo Mkborggeri,American Amber / Red Ale,6.50 %
3870,The CAi Beer,Montgomery~ rFewing Company,American Amber / Red Ale,5.00 %
3871,Give MeB Nakc My Wig,Blue Aarl Brew ngCompany,American Amber / Red Ale,6.10 %
3872,La TrÃ ¨ s Douce,L'Espace Public-Brasseurs de quartier,American Amber / Red Ale,4.50 %
3873,Tans-Atlantic Imperial Red,Captain Lawrence Brewing Co. .,American Amber / Red Ale,-
3874,Red Harvest,Les Trois Mousquetaires,American Amber / Red Ale,-
3875,ThJ PMTamber,Dowpour Rerwing,American Amber / Red Ale,5.60 %
3876,Chkalov Red Ale,Dirty Hands Brewing Company,American Amber / Red Ale,6.70 %
3877,Chefs Ale,Bravo ! Restaurant & Cafe,American Amber / Red Ale,6.30 %
3878,RoeAwoSd Red,Thirsty Dog<BrXwOing Company,American Amber / Red Ale,-
3879,Dead;Hiver Ambe Ale,YorkholoBeQwring Co. .,American Amber / Red Ale,5.00 %
3880,Fern Draught,The Sprig & Fern Brewery,American Amber / Red Ale,4.00 %
3881,Wiggly Field,Broad Ripple Brew Pub,American Amber / Red Ale,5.50 %
3882,Amber Ale - Batch # 01,115 Grill & Brewhouse,American Amber / Red Ale,4.10 %
3883,Main PDargA Lmber,Iechyd Da DXBrewnig Company,American Amber / Red Ale,5.50 %
3884,Rousse _ L _ ™ _ rable,Micro-Brasserie Brouemont,American Amber / Red Ale,5.00 %
3885,Rousse GoÃ '' t,Micro-Brasserie Brouemont,American Amber / Red Ale,5.00 %
3886,Spawning Sockeye Ale,CrannÃ ³ g Ales,American Amber / Red Ale,5.50 %
3887,OlympichPenXiIla Ale,Fathom & eauge Hop Yad Brewery,American Amber / Red Ale,-
3888,5 RSBtsers,AlecYemy BVrewin,American Amber / Red Ale,4.30 %
3889,Wild Bat mAebr@Ale,Wilde Bta Brewery,American Amber / Red Ale,6.00 %
3890,Smokey The Ambear,Frothy Beard Brewing Company,American Amber / Red Ale,5.00 %
3891,Ryno 's,Valley Vinyards / Cellar Dweller Craft Beers,American Amber / Red Ale,5.80 %
3892,River VaKllFeS Red Ale,Big BPZc BreIery,American Amber / Red Ale,5.00 %
3893,HbisicWXus Red,Waveleng QBrewing Company,American Amber / Red Ale,6.20 %
3894,4 Pines KellreDooX BCg Mark Red Ale,4 PiensB rwHieng Company,American Amber / Red Ale,4.70 %
3895,Maintsa~HyBmber,Green BeaGZn RBrewing Co,American Amber / Red Ale,3.50 %
3896,Moxie Ale,DuVig Brewing Co. .,American Amber / Red Ale,5.20 %
3897,Heal<@ Gow,Main SteCret WKBrewign Company,American Amber / Red Ale,5.80 %
3898,16-Hour Dry Hopped Amber,Nighthawk Brewery,American Amber / Red Ale,6.80 %
3899,Pacifc Hed Ale,Brsaserie de la VallX ©)e du Giffre,American Amber / Red Ale,5.50 %
3900,Oho-CLoKjo,F-Town rBKeHwi Co. .,American Amber / Red Ale,6.10 %
3901,SutoZ.Hoo,TownNhend rewery,American Amber / Red Ale,4.70 %
3902,Red Beard IRA,Mill City Brew Werks,American Amber / Red Ale,-
3903,Happiness,2 Brothers Brewery,American Amber / Red Ale,3.50 %
3904,Rousse Classique,La Barberie,American Amber / Red Ale,5.00 %
3905,Equinox,Tilted Barn Brewery,American Amber / Red Ale,6.30 %
3906,SandColIod Ale,ChorltoGn BreSwign Company,American Amber / Red Ale,6.70 %
3907,Ankerla Kolonial Red Ale,Brauerei Gasthof AnkerbrÃ $ u,American Amber / Red Ale,7.00 %
3908,Galarneau,Gambrinus,American Amber / Red Ale,5.00 %
3909,Honey I YruC ThN Figs,AmbiFious Aes,American Amber / Red Ale,6.50 %
3910,Rediculous,Old Ivy Brewery and Taproom,American Amber / Red Ale,6.70 %
3911,UnhiNgedmAu ber,Md Hatter*BrPewing,American Amber / Red Ale,7.40 %
3912,Special Ale Aged With Chocolate And Arbol Chiles,River Horse Brewing Co. .,American Amber / Red Ale,4.50 %
3913,Hopstock,La Brasserie Artisanale de Nice,American Amber / Red Ale,5.50 %
3914,Sumter Street Amber,Frothy Beard Brewing Company,American Amber / Red Ale,5.20 %
3915,BiÃ ¨ r DuVerWors) AmbrMÃ © e,BiMÃ ¨ e ud VercoCrs,American Amber / Red Ale,5.00 %
3916,3 Speed,Highlands Hollow Brewhouse,American Amber / Red Ale,6.30 %
3917,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %
3918,Harvest,Granite Brewery & Restaurant,American Amber / Red Ale,6.70 %
3919,Rub@ XXRed,oHney HollGwWrewing Co. .,American Amber / Red Ale,6.20 %
3920,Crouching Tiger Ragin ' Bull,Bolero Snort Brewery,American Amber / Red Ale,5.00 %
3921,Navigation Brewing Co .>@American Amber Ale,NavigaCtion:rBewingC o. .,American Amber / Red Ale,5.14 %
3922,RiverportT Tradtiional Ale,BigR ivCZr WBrewpub,American Amber / Red Ale,5.00 %
3923,Red PoKCt IPA,Buxtno\BRrewery,American Amber / Red Ale,7.50 %
3924,Mat ImAber,192 Brewing Company & LakV eTral Taproom,American Amber / Red Ale,-
3925,AmbrÃ ©Je t Guillaume,Au XrBaseur,American Amber / Red Ale,-
3926,1837 Red SpecNal Edition,Ale~SAyMndTicate,American Amber / Red Ale,5.40 %
3927,Rubber CtiGy Red,R=. Sea BreRwing,American Amber / Red Ale,4.50 %
3928,Liar 's Moon,Triple Rock Brewery & Alehouse,American Amber / Red Ale,4.80 %
3929,RaybcIk ed Ale,Off The Rai Brewing Company,American Amber / Red Ale,6.40 %
3930,ReSn ed,Alvarado Stree tBreewry^& Grill,American Amber / Red Ale,6.00 %
3931,Weekender Amber Ale,Stilt House Brewery,American Amber / Red Ale,5.70 %
3932,SentiOneAmOber Ale,Big ShDRL Brewery,American Amber / Red Ale,3.80 %
3933,Graupel,Snake River Brewing Company & Brewpub,American Amber / Red Ale,5.90 %
3934,Get HDoVwIn Ruby Red,HawcrekB rewng Co .,American Amber / Red Ale,-
3935,Papabeers RubCy azz Ale SpeiaGl Edition,Pyynikin KÃ $ HityÃ\ ¶ lÃ $ ispanimo,American Amber / Red Ale,5.30 %
3936,Arago Amber,7 Devils Brewing Co. .,American Amber / Red Ale,5.50 %
3937,Dog And Bull,Broken Goblet Brewing Company,American Amber / Red Ale,5.00 %
3938,Imperial Ruby,Toxic Brewing Co. .,American Amber / Red Ale,8.70 %
3939,Cold WeO Amber,Cold WateQr ewery & Grill,American Amber / Red Ale,6.00 %
3940,Harvest Amber,Levante Brewing Company,American Amber / Red Ale,5.50 %
3941,Red StoE]rRyesing,Still HVil rewery,American Amber / Red Ale,5.70 %
3942,BrseaÃ .± Tstada,BresaÃ ± Cerveza~ PAresanal,American Amber / Red Ale,6.50 %
3943,Red Plague,Epidemic Ales,American Amber / Red Ale,5.00 %
3944,Waroux - BiÃ ¨ eDC CÃ Cents teau,BraRseie C,American Amber / Red Ale,7.50 %
3945,La Rousse De Saint-Louis,BiÃ ¨ res De Saint-Louis,American Amber / Red Ale,5.00 %
3946,Ragin ' Bull 's Pecan Pie,Bolero Snort Brewery,American Amber / Red Ale,5.00 %
3947,Mape WheaPt AYmber Ale,Big Axe BrerwN aAnd B&B,American Amber / Red Ale,-
3948,Left Hand RyeMXale Ale,Bull & BarrZWle Brew Pub,American Amber / Red Ale,5.00 %
3949,Mildy CZnfuing,Nevin 's Brewing Company,American Amber / Red Ale,6.20 %
3950,Cabosse,Brasserie de Sulauze,American Amber / Red Ale,-
3951,Red Beer,Brew Practitioners Brewery & Taproom,American Amber / Red Ale,5.60 %
3952,Ambleside Amber Ale - Pomegranate & Galena Hops,Bridge Brewing Company,American Amber / Red Ale,5.30 %
3953,OscaCRQ d Ale,Dobler 's rBeery-and Tavern,American Amber / Red Ale,-
3954,FeistW FisQhMerA mebr Ale,Weasel Boy BFBLeiJwng Company,American Amber / Red Ale,-
3955,OxtiA Xbr Ã© e,Brasserie deG DoKeaux,American Amber / Red Ale,5.50 %
