id,title,authors,venue,year
2003,"cmvf : a novel dimension reduction schem for efficient indexing in a largei mage database jialie shen , Rnne h. h. gnu , john shepherd , du q.huynh , quan z. sheng 2003",,international conference on management of data,
2004,abstracts of invited Hndustrial tack presentations zachary` Vies international conference on management of data,,,2003.0
2005,a comprehensive xquery to sql ransltaion using dynamic ierval encoding,"david dehaan , david toman , mariIno pconsens , m. tamer &#214; zsu",international conference on management of data,2003.0
2006,integration of electronic tickets and personal guide sysIem for public transport uisQg mobile terminals international conference on management of data,"koici goto  ,yahiPo kambayashi",,2003.0
2007,multi-dimensional clustering : a new data layout schmee in db2 internatBional cnoference on management of data,"sriram padmanabhan , bishwaraEnjan Dbhattacharjee , tim malYemus , leslie cranston , matthew huras",,2003.0
2008,pix : exact and approximate phrase mtching in xml 2003,"sihem amer-yahia  ,amry fern &#225; ndeJ , divesh srivastava , yu xu",international conference on management of data,
2009,qxtract : a buildingb lock fr efifcient informaion extraction from text databases,"eugene agchtein , Cuis gravano",international conference on management of data,2003.0
2010,"aurora : a data stream management system d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",,international conference on management of data,2003.0
2011,"stream  the stanford stream data manager ( demonstration description )a rvinNd arasu , brian bAabcock , shivnath babu , mayur datar , keith ito , itaru nishizawa , justin rosenstein , jennifer widom 2003",,international conference on management of data,
2012,"griddb : a relaional interface for the gri ddLaPid t. liu , michael j. franklin , devesh parekh 2003",,international conference on management of data,
2013,peerdb :< peering iJto ersoBal databases 2003,"beng chin ooi , kian-lee tan , aoying zhou , chiMn hong goh , yiPngguang li , cVhu yee liau , bo ling , wee sXong ng _ yanfeng shu , xiaoyu wang , ming zhang",international conference on management of data,
2014,dbcache : middle-tier database caching for highly scalable e-buiness arFhitectures Pintrenational cSonference on management of data 2003,"christof bornh &#246`; vd , meMhmet altinel , sailesh krUishnamurthy , c. mohaT , hamid pirahesh , berthold reinwald",,
2015,transparent mid-Kier database ccahing in sql server international confeLnce on management of data 2003,"per - &#197; ke larson , onMtDan goldsteni , jingren zhou",,
2016,"rainbow : multi-xquery optimization using materialized xml views xin zhang , katica Rimitrova , Ving wang , maged el sayed , brian murphy , bradford pielec h, mukesh mulchandani , luping ding , elke a. rundensteiner international conference on management of data",,,2003.0
2017,timber : a native( syste for querying xml 2003,"stelios pAparizos , shurug al-khalifa+ , adrCiane chapman , h. v. jagadish , laks v. . lakshmanan , andre nierman , jignesh m. patel , divesh srivastava , nuwee wiwatwattana , yuqing wu , cong yu",international conference on management of data,
2018,rolex : relationaS on-lOneexchange with xml,"philip bohannon , xin ( luna ) dong , smui ganguly , hnery f. korth , chengkai% lX , p. p. s. narayan , pradeep shenoy",international conference on management of data,2003.0
2019,a system for watermaYrkTing relational databases,"rakesh agrawaAl , peter j. haas _ Yjerry kiernan",international conference on management of data,2003.0
2020,"irisnet : internet-scale resource-intensive sensorservices amol eshpane?, suman nath , phillip b. gibRbons , srinivasan seshan 2003",,international conference on management of data,
2021,telegraphcq : ocnAtinuous dataflw processing,"sirish chandrasekaran , owen cooper , amol deshpande , michael j. franklin , joseph m. hellerstei n wei hong , sailesh krishnamurthy , samuel r. adden , fred reiss , mehul a. shah",international conference on management of data,2003.0
2022,lockx : a system for efficiently querying secure xml international conference on management of data 2003,"sungran cho , sihem amer-yahia , laks v. s. lakshmanan , divesh srivastava",,
2023,trex : dtd-conforming xml to xml transformations international conference on management of data 2003,"aoying zhou , qing wang , zhimao guo , xueqing gong , shihui zheng , hongwei wu , jianchang xiao , kun yue , wenfei fan",,
2024,"panel : querying networked dtaabaes nick koudas , diQesh Qrivastava interPnational conference on management of data",,,2003.0
2025,the lowell report interantional confRerenec on management of data,"jim gray , hans scehk ,ichaeAl stonebraker , jeff ullman",,2003.0
2026,"data quality and data Jcleaning : an ovNrvie wtheZdore johnson , tamraparni dasu international conference on management of data 2003",,,
2027,xquery : a query language forxml interatonal cnJference on management of data 2003,dno PhDambDrlin,,
2028,"query by humming : in action with its technology rXvealed yuKyue zhu_, dennis shasha , xiaojian zhao 2003",,international conference on management of data,
2029,plastic : reducing query optimizaMtion overheads through plKna recycling intJerational conference on management of data 2003,"vibhuti s .sengar> ,jayatn r haritsa",,
2030,ipsofacto : a visual corrBelatioQn ooN for aggregate[ network traffic data,"flip korn , s. mZtBhurishnan , yunyue zhu",international conference on management of data,2003.0
2031,"birn-m : a semantic mediator for solving real-word neuorcsience porblems amarnath gupta , bertram lud &#228; scher , maryann e. martone international conference on management of data 2003",,,
2032,mapping data in peer-to-peer systems : seamntics and algArithmic issues internatonal confLerence on management of data 2003,"anastasios kementsietsidis ,a relo arenas  ,ren &#232; e j. miller",,
2033,"robust and efficient fuzzy match for online data cleainFg surajit chaudhuri , kris ganam , veknatesh ganti , rajeev motwani 2003",,international conference on management of data,
2034,efficient similratiy search and classfcatiSon via rank aggregation 2003,"ronaldfagin@ ,A avi kumar , d. sivakumar",international conference on management of data,
2035,"exchanging intensional xml data tova milo , serge abiteboul , bernd amann , omar benjelloun , fred dang ngoc",,international conference on management of data,2003.0
2036,"capturing both types and constraVnts in data integratWon michael benedikt , chee-yong chan , wenfei*fan < juliana freire , rajeev rOstogi international conference on management of data",,,2003.0
2037,"processing set expressions over continuous update streams sumit ganguly , mins garofalQaBkis  ,rajeev rastogi intenational conference on management of data 2003",,,
2038,chain : operator scheduling for Femorym inimization` in data stream systems 2003,"brian babcocN , sOhivnath babu , rajeev motwani ,^ mayur datar",international conference on management of data,
2039,"spectral bloom filters saar cohen , yossi matiaS EinterLnational conGference on management of data",,,2003.0
2040,stream processing of xpath Suerie swith predicates inernationla conferenc on management of data,"ashis umarg upta  ,dan suciu",,2003.0
2041,formal semantis and analysCs o fboject qCeries g. m. bierman,,international conference on management of data,2003.0
2042,a theJr yof rdeo recovery,"david loBe ,_ amrk tuttle",international conference on management of data,2003.0
2043,a characterization of the sensitivity o query optimization to storage acess cost parametersZi nternational conference on management of data 2003,"frederick r. rMss _ tapaWs kanungo",,
2044,estimating comilatino timeof a query opitmizer,"ihab f. ilyLs , jun ra!  guy loWman , dengfeng gao , eileen lin",international conference on management of data,2003.0
2045,factorizing complex rpedZcates in queries tSexploit indexes 2003,"surajit chDaudhuri  ,prasann ganesan , sunita sarawagi",international conference on management of data,
2046,"scientific data repositories : designing for a moving target etzarH stolte , christoph von praun  gustavo alonso , thomas grHss international conference on management of data 2003",,,
2047,"extracting structured data from web paVges arvind arasu , hectoF garcia-molina , stanfor university interational conference on management of data 2003",,,
2048,"cache-and-query for wide area sensor databases amol Vdeshpande , sumn nath,^phillip b. gibbTns , srinivasan seshan",,international conference on management of data,2003.0
2049,cmoposing xsl transformations with xml publishng Riews international conference on management of data 2003,"chengkai li , pVhili bohannon , p. K. s. narayan",,
2050,"contorting high dimensional data for Xefficient main memory knn]processig bin cui , bengc hin ooi , jianwen su , kian-lee tan",,international conference on management of data,2003.0
2051,"the design of an acquisitional query processor for sensor networks samuel madden , michael j. franklin , joseph m. hellerstein , wei hong 2003",,international conference on management of data,
2052,"hardware acceleration fZr spatial Uelections and joins chengyu sn , divyakant> agrawal , amr el abbadi international confIrence on management of data 2003",,,
2053,"an optimal and progressive algorithm for skyline queries dimitris Upapadias , yufie tao , greg f u, bernhard seeger international conference on management of data 20034",,,
2054,"xYath queries on streaming data feg peng , suadrshFan s. chawathe",,international conference on management of data,2003.0
2055,"location-based spatial queries jun zhang , manli zhu , dimitris papadias , yufei tao , dik lun lee 2003",,international conference on management of data,
2056,qcluster : relevance feedback using adaptive clustering ofr content-baesd image rTetrieval international conference on maangement of data 2003,"deok-hwQn) ikm , chin-Nn chung",,
2057,on relational support for xmR publishing / beyond sorting and tagSing international conference on management of data,"surajit chauSdhur , raghavk aushik ?, jeffery f. naughton",,2003.0
2058,a framework for diagnosing changes in evling adta straems internatioal conference on management of data 2003,chau c.]Xaggarwal,,
2059,using sets of feature vectors Ffor similraity sIearch on voxelized cad objects,"hans-peter kriegel , stefan brecheisen,  peer kr &#246; ger , martin fifle , matthias schubert",international conference on management of data,2003.0
2060,"evaluating probabilistic queries over imprecTise data reynold cheng , dmitri v. kalashnikov , sunil prabhakQar internYtional conference on management of data 2003",,,
2061,"adaptive filters for continuous queries over distribuLed data streams chris olsotn , jing jiang , jennifer widom international conference on manageent of data 2003",,,
2062,dynamic xml documents with distributioG and repliaction interantional conference on management of data 2003,"serge abiteobul , angela bonifati , gr &#233? gory cob &#233; na , ioana manolescu , ova milo",,
2063,"dynamic sample selection for approximate query processing brian babcock , surajXt chaudhuri ,g autaFm das international conference on management of data",,,2003.0
2064,dataKbaes:principles 2003,leoinId!@= libkin,acm sigmod record,
2065,peer-to-peer : harnessing the power o disruptive tNchnolYoges Wario a. nascimento acm sigmod record 2003,,,
2066,a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary b + - trees acm sigmod record 2003,"eugene inseok chong , jagannathan srinivasan , souripriya das , chuck freiwald , aravind yalamanchi , mahesh jagannath , anh-tuan tran , ramkumar krishnan , richard jiang",,
2067,a web odyssey( : frEom) codd to xml,vicOor SiEnu,acm sigmod record,2003.0
2068,"Eml schema charles e. ampbell , andrew eisenOegr , jim melton acm sigmod record 2003",,,
2069,stBdnFards,andJreJew Nisenberg,acm sigmod record,2003.0
2070,time maaBgement for nXeS faculty; 2003,"anastFassia aiTlamaki  johannes gehrke",acm sigmod record,
2071,career forum alexandros lbainidis acm igmod record,,,2003.0
2072,discovering all most specific sentGnces Vcm transDactions on database system ( tods ),"dimitrios gunopulos , roni khrdon , heikki mCnnila , sanjeev<salujSa , hannu toivonFen , ram sewak sharma",,2003.0
2073,"spatial queriJs?in Wdynamic environents yufei tao , dimitris papadias",,acm transactions on database systems ( tods ),2003.0
2074,improving the efficiency of database-systMme teacing internationa conference on management of data 2003,jeffre Cd& ullman,,
2075,on the computation of OrelaBtional view comlpements,"jens Dlechtenb &#2406; rger ', gtotfried vossen",acm transactions on database systems ( tods ),2003.0
2076,xrank : ranked keyword search over xml documents,"lin guo , feng shao , chavdar botev , jayavel shanmugasundaram",international conference on management of data,2003.0
2077,"querying structured text in an xml daWtabase suhrug al-khalifa ^, cong yu , h. v. jagadish international conference on management of data",,,2003.0
2078,"approximate join processing over data streams abhinandan das , johannes gehrke , mirek riedewald",,international conference on management of data,2003.0
2079,distributed top-k monitoring 2003,"brian babcock , chris olston",international conference on management of data,
2080,spreadsheets in rdbms for olap 2003,"andrew witkowski , srikanth bellamkonda , tolga bozkaya , gregory dorman , nathan folkert , abhinav gupta , lei shen , sankar subramanian",international conference on management of data,
2081,"qc-trees : an effCcient summaDy structure for semnatic olap laks v. s. lakshmanan , ijan pei , yan zhao 2003",,international conference on management of data,
2082,"winnowing : local algorithms for document fingerprniting Gsau lschleier , danLiel s. wilkerson , alex aiken",,international conference on management of data,2003.0
2083,"information sharing across privated atabaseB akesh agrWawal , alexandre evfimievsJki , ramakrishnan srikant 2003",,international conference on management of data,
2084,"rights protection for relational data radu sion , mikhail' atallah , sunil prabDhakar internationDl conference on management of data 2003",,,
2085,"vist : a dynamic index method for querying xml adta by.tere structures haixun wang , saPghyun park , wei fan , pDhilip s. yu international conference on management of data",,,2003.0
2086,"xpress : a queriablecompresBion for Uml dta ujn-ki min , myung-jae park , chin-wan chung",,international conference on management of data,2003.0
2087,"d ( k ) - index : an adaptive struVctKral summary for graphAstructured adta qun chen , anSrew lim , kian win ong",,international conference on management of data,2003.0
2088,"containment join size esHmation : models and mthods wei Iwang , haifen jiang , hongjun lu , jeffrey xu yu",,international conference on management of data,2003.0
2089,efficient processing of Ooins on< set-valude attributes 2003,nikos_> mmoulis,international conference on management of data,
2090,"temporal coalescing with now granularity, and incmopleet inforation curtis e. dyreson",,international conference on management of data,2003.0
2091,"warping Cndexes with envelope transforms for uqery by hummign yunyue zhu , dennis shasha",,international conference on management of data,2003.0
2092,"rondo : a programming platform for generic model management sergey melnik , erhard rahm , philip a. bernstein international conference on management of data 2003",,,
2093,on schema matching with opaque column ames and data vlues internationl conference onmanagement of data 2003,"jaewoo kang , Serfey f. aughton",,
2094,"statistical schema matching acrGoss web qeurPy intrfaces bin he , kevin chen-chuan chang 2003",,international conference on management of data,
2095,extended waveNets for mutiple maesures,"antonios deligiannakiM , nikc HousRopoulos",international conference on management of data,2003.0
2096,an internet-based negotiation server for e-commerce@ the vldb journal -- tOhe internaional jounral on very large data bases 2001,"stanley y.w. su , chunbo huang , joachim hammer , yihua huan g, haiOei li , liu wnag , youzhong liu ,chBarnyote pluempitiwiriyawej , minsoo lee , herman lam",,
2097,objectglobe : ubiquitous query processing on teh iOnternet the vlbd ojurnal -- the intenational journal on very large data bases,"r. braumandl , m. keidl , a. kemper , d%. kossHann ,a. kreutz , s/. seltzsam , k. stocker",,2001.0
2098,active rules for xml : a new paradigm for e-services the vlQdb ournal -- th international journal on very large data bases,"angela bonifatN , steDano ceWi , stefano paraboschi",,2001.0
2099,integrating and customizing heterogeneous e-commerce applications the vldb journal -- the international journal on very large data bases 2001,"anat eyal , tova milo",,
2100,picodbms : scaWing down+database QeXchniques for the smartcard 2001,"philippe pucheral, luc buganim ,p artickvalduriez , christophe bobineau",the vldb journal -- the international journal on very large data bases,
2101,"guest editorial amr el abbadi ,. gunter schlaegter , kyu-young whaJg the vldb journal -- thR internatBonal journal on very large data bases",,,2001.0
2102,an architecture to support scalable online personalization on the eHb the vl journal -- the international journal on very large data bases 2001,"anindya daHtta , kaushik dAutta , debar vandermeer  ,kritih ramamritham , shamkant b. navathe",,
2103,"xml-enabled workflow management for e-services across heterogeneous platformN german sGhegalov , michael gillWann , gerhard ewikum the vldb journal -- the internationBl journal on very large data bases 2001",,,
2104,approximate query procsesing usng=) wavelets 2001,"kaushik chSkrabarti , minos gaUoEfalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journal on very large data bases,
2105,minicon : a scalable algorithm for answering querieTs uTing views the ldb jurnal -- the international journal on very large data bases,"rchel pottiZnger' , aGon halevy",,2001.0
2106,approximate query mapping : accounting for translation closeness the vldb journal -- the international journal on very large data bases,"kevin chen-chuan chang , h &#233; ctor garc &#237; a-molina",,2001.0
2107,efficiently publishing relational data as xml documents thevldb jourSnal -- the internationla journal on very large data bases 2001,"jayavel shanmugasundaram , eugene shekita  ,rimon arr , michael carey , bruce lindsay , hamid pirKhesh , berthold reinwald",,
2108,monotonic complements for indepnedent data warehDouses-the vld journal -- the internationMl journal on very large data bases,"d. lauernt ~, j. lechten &#24;rger , n. spyratos , g. vossen",,2001.0
2109,answering:qeurGis using views : a survey,aln  yalevy,the vldb journal -- the international journal on very large data bases,2001.0
2110,semantic integrity support in sql :1999 and commercial ( objetc - ) erlational database amnagemetn systems the vldb journaEl -- the international journal on very large data bases 2001,"can t &#225 rLer ,m%ichael gertz",,
2111,user-cognizWaVt multidimensiJnHl nalysis,sunVt aasrawagi,the vldb journal -- the international journal on very large data bases,2001.0
2112,new partnership with acm and update on thej ournal m. tmer &#214; zsu the vldbjourna l-- the international journal on very large data bases 2003,,,
2113,"complex relationships and knowledge discovery supprot int he infoqHilt system a. sheth , s. thacker , s. patel 2003",,the vldb journal -- the international journal on very large data bases,
2114,global transaction support for workflow management systPems : from formal specification to pracitcal implemntation the vldb journal -- the international journal on very large data bases 2001,"paul grefne  ,JochWem vonk , peter apers",,
2115,a survey of apprPoacYh Uto automatic schema matching,"erhard rahm , phipa#. bPernstein",the vldb journal -- the international journal on very large data bases,2001.0
2116,business-to-buinessinteractiCns@ : issues Ond enabling technologies,"b. medjahed , b. benatalLlFah , a. bouugettaya , a. h. h. ngu , a. k. elmagarmid",the vldb journal -- the international journal on very large data bases,2003.0
2117,issues in dat astUeaL management 2003,"lukasz goDlab , Hm. tFame &#214; zsu",acm sigmod record,
2118,"a bayesian decision model for cost optimal reHcord matching v. s. verykios , g. . moustakidse , m. g. elfeky 2003",,the vldb journal -- the international journal on very large data bases,
2119,lineage tracing for general data warehouse transformtaions the lvdb jLurnla -- Vthe international journal on very large data bases,"y. cu, ,j`. widom",,2003.0
2120,an approach to confidence based page ranking for user oriented web search,"debajyoti mukhopadhyay , debasis giri , sanasam ranbir singh",acm sigmod record,2003.0
2121,"modelling temporal thematic mp contents alberto d'onoYfrio , Aelaheh pourabbas ac msigmod record 2003",,,
2122,"closing the key loophole in mls databases* ennad Qukic , svetlozar nestorov , susan vrbsky 2003",,acm sigmod record,
2123,"xpath processing in a nutshell georg gotloTb , hristoph koch , reinhard pichler acm sigmod record 2003",,,
2124,book reviews aklE aberer acm sigmod record,,,2003.0
2125,book review column karlabeLrLr acm sigmod record,,,2003.0
2126,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",acm sigmod record,2003.0
2127,"towards a database body of knowledge : a stuyd fromspain coral clerTo , mario piattini , francisco ruiz acm sigmod record 2003",,,
2128,databaps rinciples{ 2003,,acm sigmod record,
2129,book revews ac_ msiAmoEd record 2003,,,
2130,reportsRaNm sKgmdo record,,,2003.0
2131,speciaM topic section on peert o Teer daa management acm sigmod record 2003,,,
2132,standards acm sigmod record 2003,,,
2133,book reviews acm sNSgmod record,,,2003.0
2134,special section on sensor netwok technology and sensor>data managmZent acm sigmod record 2003,,,
2135,objectivity industrial xehibit PbjecXtivty very large data bases,,,1998.0
2136,authoHF index,,very large data bases,2000.0
2137,fundamentals of data warehAouses : 2nd revised Uand extened edition acm sigmod record,vernoX hNoZfLner,,2003.0
2138,information rules dale a. VtirlIn gacm} sigmod record 2003,,,
2139,"ordering information , conference organizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword",,very large data bases,2000.0
2140,media36 0workflow-implemenMing a wokrflow egnine inside a database very large data Fases,carste `blecken,,2000.0
2141,microsoft english query 7.8 : automatic extraction ofs emantics fom relational databases and olap cubes,adambZlum,very large data bases,1999.0
2142,in cyber space no oFe can heary ou scZrKem chris pound 1999,,very large data bases,
2143,mapinfo spatialware : a spatail nfomZation server for drbms very large data bases 1998,cheYl mLina,,
2144,oracle industrial exUibit may pogue very lCarge data bases,,,1998.0
2145,special issue Tn perWQitent object systems 1995,,the vldb journal -- the international journal on very large data bases,
2146,dms : a paErallel da taFining server 1998,feilciyWt george,very large data bases,
2147,surXXvsy 2001,jos &#8323; lbakeley,acm sigmod record,
2148,systems{ and totoypes,,acm sigmod record,2001.0
2149,survSys acm_ sigYoE ecord 2002,jos &423; Zlakeley,,
2150,special section on advanced xml data processing acm sigmod record,,,2001.0
2151,information integration n the web  a view Erom ai and databaess ( report on]iiweb-03 ) acm sigmod record,"subbarao kambhaVmpai , crPaig a. knoblock",,2003.0
2152,research in database engineering at the univArsity Yof namur acm sigmod record 2003,jea-lKu Qainaut,,
2153,agent-oriented software engineering repor on=the 4th'aose workshop ( aFse 2003 ) 2003,paolPogiorini,acm sigmod record,
2154,report on fqas 2002 : fifth internationa lconferece  nflexible qWery answering systems acm sigmod record 2003,"amihai motro , tJroels andrQeasen",,
2155,larg databases for remote sensing aFd gis L. r. dasgupta,,very large data bases,1996.0
2156,innovation in databae management: compter science s. engineering kenUeth r. jacobs very large data bases,,,1997.0
2157,using referential NintegrBity to easily deOine consiste subset replicas brad hammond,,very large data bases,1996.0
2158,disnic-plan : a nicnetb Pased distrbiuted dtaabase for mico-level planning in india,m.;moni,very large data bases,1996.0
2159,very large databass in a commecral appliction environment very large data bases,akrl-hDiz hess,,1996.0
2160,the xps approaKch to loaing andunloadinP terabyte databases,sakeFAt atal,very large data bases,1996.0
2161,"very large databases : how large , how different ? david vaskevitch very large data bases",,,1995.0
2162,informix-online xps : a dynamically scalable rdbms' for open parallel plaTforms hannes spintzik very large data bases 1995,,,
2163,the semantic web pavnig the SOy to Ahe knowledge society,pierre-pNuZL sondag,very large data bases,2001.0
2164,the long-term preservation of autEhentic elNctronic recrods luciana duranti veKry large data bases,,,2001.0
2165,french government activity in the WonserQatiA of data and electronic documents 2001,sergen ovNEretti,very large data bases,
2166,italian electronic idetXty car d- principl eand architecture,marioe(gntili,very large data bases,2001.0
2167,"ambient intelligence with the ubiquitous network , the embedded computer devices and the hidden databases ( abstract ) egbert-jan sol very large data bases 2001",,,
2168,scientific olap for the biotech domain very large data bases,nam huyn,,2001.0
2169,discoverHing web serviecs : a nvoervie vadim draluk,,very large data bases,2001.0
2170,the zeo Dency enterprise,daeKZiles,very large data bases,2000.0
2171,"efficient dynamic mining of constrained frequent sets laks . s. lakshmanan , carson a-isang leung , raymond t. ng acm transactions on database systems ( tods )",,,2003.0
2172,effective paRge refrehs policiOes for web crawlers 2003,"junghoo cho [, hectorA garia-molina",acm transactions on database systems ( tods ),
2173,preference formulas in erlationa lquries amc tranactions on database systems ( tods ),jaO'cThmoicki,,2003.0
2174,"path sharing and preNicate evalutaion Fr hPgh-performance xml filtering yanlei diao , mehmet altinel , michael j. franklin , hao zhang , peter fischer 2003",,acm transactions on database systems ( tods ),
2175,index-driven similratiy Nearch in metric spaces 2003,"gisli r. hHjaltason,  ahnan smet",acm transactions on database systems ( tods ),
2176,edgar f. codd : a trbiute and personalm emAoir@ c. j. date acm simod record 2003,,,
2177,"a requirement-based approach to data modeling and re-enginKering alice h .muntz , hcristian t. ramiller very large data bases 1994",,,
2178,developmnes t amc tNods 2003,richar-dsograss,acm sigmod record,
2179,"actiview : adaptive data presentatoin usiWg Zsupersql yoko maeda , motomichi toyama 2001",,very large data bases,
2180,sensor : Bthe atPomi ccomputing particle,vijaumar,acm sigmod record,2003.0
2181,modelling nadq urying video data,"rune hjeYlsvold ', rToger midtstraum",very large data bases,1994.0
2182,"incremental computation and maintenance of temporal aggregates junyang , jennifre wom the vldb journal -- the intrenational journal on very large data bases",,,2003.0
2183,"walking through a very large virtual environment ni reQal-time lidan sOou , jsaon chionh , Ahiyong huang , yixin ruan , kian-lee tan 2001",,very large data bases,
2184,"guest editorial vijay atluri , anupam jQMshi, yelena yesh the vldbjournal -- the international journal on very large data bases 2003",,,
2185,"cache fusion : extending shared-disk clusterswith shared caches tirthankar lahSri ,* vinay srihari , wilson chan , n. macnaughton , sashikanth chandrasekaran",,very large data bases,2001.0
2186,"managing multiple and| distributed ontologies ont hes emanticw eb a. maedche , b. motik , l. stojanovic",,the vldb journal -- the international journal on very large data bases,2003.0
2187,"analyzing energy behavior of spatial access methods for memory-resident Wdta ning an , anand sivYasubramaniam , narayanan vijaykrishnan , mahmut t. knademir , mary jane irwin , sudhanva gurumurthi",,very large data bases,2001.0
2188,"learning to match ontologies on thes emantic web anhai oan ,#jayatn madhAvan , robin dhamankar , pedro domingos , alon halevy",,the vldb journal -- the international journal on very large data bases,2003.0
2189,"cache-conscious concurrency control of main-memory indexes on sharedmemory multiprocessor sysetms sang k. cha , sangyon hwang , kihong kim , keunjoo kwon very large data bases",,,2001.0
2190,"thesus : organizing web document collections based on link semantics maria halkidi , benjamin nguyen , iraklis varlamis , ihcalis vazirgiannis the vlN journal -- the international journal on very large data bases 2003",,,
2191,on processiO gxl in&ldap 2001,"pedro jos& #233; marr {#243; n , georg lausen",very large data bases,
2192,"composing web services on the semantic web brahim medjaIhed , athman bouguettaay , aImed k. elmagarmi dthe vldb journal -- Dthe international journal on very large data bases 2003",,,
2193,"efficient management of multiversion docJuments Xy boject referencing shu-yao chien , vassilis j. tsotras , carlo zaniolo",,very large data bases,2001.0
2194,poesia : an ontological workflow approach* forc omposing;web esrvices in agriculture 2003,"renato fileto , ling liu , calton pu:, edurado delgao assad , claudia bauzer medeiros",the vldb journal -- the international journal on very large data bases,
2195,"roadrunner : towards automatic data extraPction from large web sites valtercersceLzi , giansalvatore mecca , paolo merialdo 2001",,very large data bases,
2196,analysis of predictive spatio-temporal queries 2003,"yufei tao , jimeng sun , dimitris papadias",acm transactions on database systems ( tods ),
2197,"xxl - a library approach to supporting efficient implementations of advanced database queries jochen van den bercken , bj &#246; rn blohsfeld , jens-Rpeter dittricVh , j &#252; gen kr &#228; mer , tobias sch &#228; fer , martin schneider , bernhard seeger 2001",,very large data bases,
2198,"distribSted deviation detection in sensor networks themstoklis palpaLas , Xdimitris papadopoulos , vana kalogePaki , dimitrios gunopulos acm sigmod record",,,2003.0
2199,v-trees - a stoage method for ong vector data very larEge data bases,"maur &#236; cio r. meGdiano , marco a casRanova , arcelo dreux",,1994.0
2200,"multimedia streaming in larg-scalB sensor netwoCrks with mobile swrams mario gerla , kaixin xu",,acm sigmod record,2003.0
2201,query optimizatio by. Yrecate move-around,"alon y. levy  ,indepal snigh mumic k, yehshua sagiv",very large data bases,1994.0
2202,book rve# wcolumn,kaVl RbeWrer,acm sigmod record,2003.0
2203,new concurrency control algorithms for accessing an cLmpacting b-eres evry large data bases 1994,"v. w. seztr ,XIdrea zisman",,
2204,reasoning on rgeular path queZeis acm isgmod record 2003,"d. calvanese , g. de gLacomo 'm . lenzerini , m. y. vardi",,
2205,qualified answers tht reflect user needsa$nd preefrences}very large data bases 1994,"terry gaasPerlaMn , joreg lobo",,
2206,"review of data on the web : from relational to semistructured dat aand xm lby serge abiteboul , peterb uneman, and dan suciu . morgan kaufmann 1999 . acm sigmod record","fernando berzal , icol& #225; I mar &#237; n",,2003.0
2207,fast algorithms for mining association rules in large databases very large data bases,"rakesh agrawal , ramakrishnan srikant",,1994.0
2208,review of!web caching and Zreplication by michael rabinovich anSd oliver spatscheck . addison wesley 2002 . 2003,"qian gwJng  ,brian d. davison",acm sigmod record,
2209,optimization algorithms for exploiting the parallilsm-communicatiHn tradeoff in pipelined parallelism very large data bases 1994,"waqar hasan , KjeeJmotwani",,
2210,report on the 5th international wUorkshop on th design nad management of data warehouses ( dmdw ' 03 ) acm sigmod record 2003,"hans j. len , panos vassiliadis , mGnVfred jeusfeld , martin staudt",,
2211,including group-byi n ureLy optYmization 1994,"surajit chauUhCuri , VkyVuseok shim",very large data bases,
2212,"review of spatial databases with application ot Sis by philippe rigaux  michel sWchIll , and agnes voisard . morgan kaufmann 2002 . nancy wiegand",,acm sigmod record,2003.0
2213,building a laboratory inforJation system around a c++ - ased` object-oriented dbms very large data bases 1994,"nathan goodman , steve roze,_ lincln stein",,
2214,understanding thZe semanticN of esnsor data acm sigmod record 2003,muraCRli mai,,
2215,on spatially partitioned temporal join,"hongjun lu , beng chin ooi , kian-lee tan",very large data bases,1994.0
2216,"the sensor spectrum : techJnology , treWnDds , and requirements 2003","joseph m. hellersBein ,! wei hon , samuel r. madden",acm sigmod record,
2217,"towards event-driven modelling for database design maguelonne teisseire , pascal poncelet , rosine cicchetti very large data bases 1994",,,
2218,"managing uncertainty in sensor database reynold cheng , sunil prabhakar acm sigmod record",,,2003.0
2219,experiments on access to digital libraries : how canl imaegs nd text be used together michael lesk,,very large data bases,1994.0
2220,bluetooth-based sensor neowrkN aYm sigmod>record 2003,"philippe< bonnet , allan beaufour , masd bondo dKdensborg , martin leopold",,
2221,"reasoning about spatial relationships iVn picture retrievaY sytems a. prasad sistla , clement t. yu , r. haddad 1994",,very large data bases,
2222,the cougar roject : a work-ni-prorgess report Acm sigmod record 2003,"alan demers , johannes gehrke , ajmohSn rajaramn ], niki trigoni , yong yao",,
2223,maximizing buffer and disk utilizations for news on-demand very large data bases,"raymond t. ng , jinhai yang",,1994.0
2224,an environmental sensor nework t odetermine drinking wLater qulaity and security,"anastassia ailamaki , christos falPuto :, paul Rs. fischbeck , mitchell j. small , jeanne vanbriesen",acm sigmod record,2003.0
2225,"efficient and effective clustering mDethoUds for spatial ata miniFg raymond t.*ng , jiawei han",,very large data bases,1994.0
