id,Beer_Name,Brew_Factory_Name,Style,ABV
3204,DirtyRIdhad,GoatHDoRse Brewing,American Amber / Red Ale,7.50 %
3205,Colorado Hoppy Red,New Belgium Brewing,American Amber / Red Ale,-
3206,Biere YWD Noel,BrePweWr Becker,American Amber / Red Ale,8.50 %
3207,Unearthed,Muddy York Brewing Co. .,American Amber / Red Ale,5.20 %
3208,GalcatRW AmberS Ale,Harves toon BLwery & Cafe,American Amber / Red Ale,4.80 %
3209,Red HeadZd$\ Step Child,MississippKB rNwiMg Company,American Amber / Red Ale,6.00 %
3210,Fredeom Oooh! Red,FreedomBeewry Ltd,American Amber / Red Ale,4.70 %
3211,PiZkSupoo,RuoBsnieHe Manimo,American Amber / Red Ale,6.00 %
3212,MyO M YyAmber Rye,Rock Bottome+Rstaurant &/ Brewery,American Amber / Red Ale,-
3213,Redheadd Nep Brewer,DepartKed Soles Berwin Co. .,American Amber / Red Ale,5.80 %
3214,CelebratioHn Al ; 4 Festbier,Det Llie rBygUgeri,American Amber / Red Ale,5.00 %
3215,Uncle Chugga,BrickHouse Brewery,American Amber / Red Ale,6.10 %
3216,VorXt Red,Free SMte Prewing Co. .,American Amber / Red Ale,-
3217,Snoy Owl,SketchKboMkB reinGg Company,American Amber / Red Ale,5.60 %
3218,Freh HpE Amber,Georgetown~ MrVewCng Company,American Amber / Red Ale,-
3219,JackGs  OrBeOtter,Wonder Bar ( WyoAming Sttae rBewing Company ),American Amber / Red Ale,5.80 %
3220,AmR eBlock,IntuiXonA  eWorks,American Amber / Red Ale,-
3221,FU2 AmFC lAe,Hilblilly# Brewing,American Amber / Red Ale,-
3222,Georgs  Ale,JacobL eiDTenkugel;Brewing Company,American Amber / Red Ale,-
3223,La CFottVa NRossa,Societ _ AVgrFicloa olleverde,American Amber / Red Ale,5.20 %
3224,Lohi Amber,Denver Beer Co. .,American Amber / Red Ale,-
3225,Critila CWnSdition,Zeroday rwnig Co. .,American Amber / Red Ale,8.00 %
3226,SHR AemricBa Amber,Red Eye% Brewig^ Compay,American Amber / Red Ale,5.00 %
3227,H plo,MoOher EarO PhBrwe Co. .,American Amber / Red Ale,4.50 %
3228,GuaFG GMato,Florida:BebiXRas S.A.,American Amber / Red Ale,5.00 %
3229,ToNoyn,Cambria Beer RCLmpany,American Amber / Red Ale,5.80 %
3230,Blood Wf JyE nemies,GOreen AanBrewery,American Amber / Red Ale,7.90 %
3231,Redeye P.A.,Bray 's Brewing Company,American Amber / Red Ale,5.90 %
3232,Santa Kisser,Port Townsend Brewing Company,American Amber / Red Ale,-
3233,AscensiSoHn# Amber,AscensEiZon Breinwg Company,American Amber / Red Ale,-
3234,Hill CouEntr rganic Amber,Uncle Bill~'sA reXw & Que,American Amber / Red Ale,-
3235,Bech oHuse iWtR Pacific Gem,Strand IrBewiVg Co. .,American Amber / Red Ale,5.00 %
3236,Rough Sesh,Stewart 's Brewing Co. .,American Amber / Red Ale,4.70 %
3237,Loca l0 Red UIPA,FactotMFBerwOouse,American Amber / Red Ale,5.80 %
3238,Nipigon,Ore Dock Brewing Company,American Amber / Red Ale,-
3239,Frosty Morning,Brutopia,American Amber / Red Ale,5.00 %
3240,OaklKV's Amber,Elk Street BreewIrY & Tap Room,American Amber / Red Ale,4.60 %
3241,La Belle _('L _ rable,Les 3 BarsDYAurs,American Amber / Red Ale,6.00 %
3242,In AmUeC lad,ConsohLockenB ewiLg Company,American Amber / Red Ale,6.60 %
3243,VeGDvteen,Eagle(RocAkT rewery,American Amber / Red Ale,5.25 %
3244,LBl OrpaVnvAZber,JDub 's BrweRng Company,American Amber / Red Ale,4.50 %
3245,RED AL ESHow Your Oats,RiverAtwne Purhouse,American Amber / Red Ale,5.40 %
3246,Buffalo Trace Luorbon BrreUl Aged Amber Ale,Wolf-Hills!BrewQing CPmpany,American Amber / Red Ale,-
3247,Big ! Red,Dave 's BrewFarm,American Amber / Red Ale,4.30 %
3248,The|`` GingU '' A Red Ale,Elk StreHt UBrewerW * Tap Room,American Amber / Red Ale,6.80 %
3249,JurasQsic DuckAmbIr Ale,The DodginO DXEck Brewhaus,American Amber / Red Ale,-
3250,FierThYuse Red,Bull & aBrrNe Brew Pub,American Amber / Red Ale,5.30 %
3251,FreShHo D Red,Liquid MechanQc BJeiwng Co. .,American Amber / Red Ale,7.40 %
3252,Satn a' sSack,The FuBky Bow rBerwey > Beer Company,American Amber / Red Ale,9.00 %
3253,On WheR' ad} Red,Vagabond rBwOing,American Amber / Red Ale,5.40 %
3254,Gallows HilBlA mbKr Ale,Two RivCr sBweing Zompany,American Amber / Red Ale,5.30 %
3255,Cacao$/> Red,Boston BerWorks -+Caal Street,American Amber / Red Ale,5.00 %
3256,The~ Might% Wahoo,Palmett oBrwegn Company,American Amber / Red Ale,5.40 %
3257,VilaSltreet,HermitagY BMrWewing,American Amber / Red Ale,5.00 %
3258,Allianec AmeIicaN Amber,CitXize neer,American Amber / Red Ale,5.50 %
3259,SlppieKy Slope,TFeelgraph BreHing Company,American Amber / Red Ale,-
3260,Red OKaYtt-ober,Flat 12 MierweSrks,American Amber / Red Ale,4.66 %
3261,RuNpeeWRAed,Yak andY eti,American Amber / Red Ale,5.20 %
3262,_ rÃ¸\RRed Ale,Rise IByrgeri,American Amber / Red Ale,4.80 %
3263,ChillesPr(_ XRevenge,FalBling$ DoFn BeLer Co. .,American Amber / Red Ale,6.00 %
3264,Michaels WGeTUnuine Home Brew,Back Forty Ber TCBo. .,American Amber / Red Ale,5.00 %
3265,AmberL tYe oHp,Kaktus BrMewig OCmpany,American Amber / Red Ale,5.10 %
3266,GallyMca{ Amber,GallaghEZers*' U-Brew,American Amber / Red Ale,5.50 %
3267,BlaZILVock,Boshkun\Brewng Co. .,American Amber / Red Ale,5.50 %
3268,Man Vs nItern.etVs Mothra,SolemZ Oah BTrewery,American Amber / Red Ale,8.50 %
3269,Main SeidlMa mberSpUezial,Brauhaus BinkerVt GNbH &C o. . KG,American Amber / Red Ale,5.90 %
3270,MamiDUHs^Amber,Gold Cm preAng Company,American Amber / Red Ale,4.70 %
3271,Humpy HJump HLber Ale,CerveceVrÃa WednlQandt,American Amber / Red Ale,5.40 %
3272,Tan12 Red,La Cumbre Breiwgn]&Co. .,American Amber / Red Ale,6.80 %
3273,Compass oGs}A mber Ale,Lost ProviCeB rewing Co. .,American Amber / Red Ale,5.50 %
3274,Canaian Maple,StensVbogaCr Bryghus,American Amber / Red Ale,5.20 %
3275,Imperia' RLggae Red,SLO rBewn Co. .,American Amber / Red Ale,10.00 %
3276,Neil DiaoQnUd/ ereal,Shruw,American Amber / Red Ale,8.30 %
3277,Avro Arorw~#`MHaple Red Ale,BarnstormerCewing& PizUzeria,American Amber / Red Ale,5.60 %
3278,Cal YtI,Barrier BrZign CompaXy,American Amber / Red Ale,5.20 %
3279,MaOJl JRed,Marley 's{BereEwry And Grille,American Amber / Red Ale,6.20 %
3280,A-HSA PNitrSoB eluga,PinthouRse Uizz Craft Brewpub,American Amber / Red Ale,5.80 %
3281,Pr-prhibiion Hager,621BMew,American Amber / Red Ale,5.20 %
3282,RCdis~ hAlQ,Telluride BErYign Co. .,American Amber / Red Ale,5.40 %
3283,BallM> fO Fire,Sick N^ TwistD Brewing Co. .,American Amber / Red Ale,8.00 %
3284,Barrel Agde TbXe Rock Red,White ROiver BrUwing Copany,American Amber / Red Ale,6.00 %
3285,Misconception Amber Ale,Bitter Esters Brewhouse,American Amber / Red Ale,5.50 %
3286,Beachsid' Hi Tide,Florida BAe Company,American Amber / Red Ale,8.50 %
3287,Kyoto Craft aHnYamchi Amber Ale,Matsuya Kyoto Machia+eBer Brewery,American Amber / Red Ale,5.00 %
3288,RojaPdR Ale,CJdejo Biweng Co. .,American Amber / Red Ale,5.70 %
3289,Maple Bacon,Intracoastal Brewing Company,American Amber / Red Ale,5.70 %
3290,Kita-Kamakura No Megumi,Sankt Gallen Brewery,American Amber / Red Ale,5.00 %
3291,RitJU MRed,Back VStMeeA Hrewery,American Amber / Red Ale,-
3292,LumberQac FRed Ale,Rustic Road BrDeing Company,American Amber / Red Ale,6.60 %
3293,BiÃ ¨ re Du Vercr sROousse,BiÃ¨ re; d CVercors,American Amber / Red Ale,6.00 %
3294,mEber mSok eRed Ale,Scuttlebutt-BrewBng CompJany,American Amber / Red Ale,5.00 %
3295,City DDShfle,ShinDiggZr BeNwring Co,American Amber / Red Ale,5.10 %
3296,Ruohg! Swan,Hop LotB riMewn gCompany,American Amber / Red Ale,6.00 %
3297,ToThe{HeaBd Red,One Xorld rewing,American Amber / Red Ale,6.30 %
3298,AmbeGJsToia,Nevni ' Brewnig Company,American Amber / Red Ale,5.20 %
3299,Athens 185 KBAmber,Crossrods BZewiSg Company,American Amber / Red Ale,5.50 %
3300,BretRS ed,Alpha BrPewSig Company,American Amber / Red Ale,7.00 %
3301,LOne OngeB Red,Snowy MuBntCn Brewery,American Amber / Red Ale,7.00 %
3302,AlaomAmb erLager,AlamEoeer Co. .,American Amber / Red Ale,5.50 %
3303,Hector 's& BMll Abmer Ale,GetZ Well,American Amber / Red Ale,5.00 %
3304,RsVoso,BiXer FXbGriek,American Amber / Red Ale,-
3305,Barrl AgedMeBVlisandre,Rock BottYm estarnat & Brewery,American Amber / Red Ale,9.10 %
3306,GambYKrA`mber,OutlawBewTng,American Amber / Red Ale,5.60 %
3307,Grandma s' CEoNokies,Rockfordr ewignC ompany,American Amber / Red Ale,6.50 %
3308,Lake EUffcA ged Red,Lake EffRctBeCQing Co. .,American Amber / Red Ale,8.00 %
3309,Aqula AOeriIUaV Amber Ale,Bier NKHfeHe Aqula,American Amber / Red Ale,4.50 %
3310,CrSF1nlBanc,Braseri Rouegt e Lisle,American Amber / Red Ale,6.00 %
3311,Baon CFZQIli Jam,Buffalo)BayouO eing Co,American Amber / Red Ale,7.00 %
3312,Gaddy 's Irish Red,Fifty West Brewing Co,American Amber / Red Ale,6.00 %
3313,AkinagaWed IPA,Ushitora BKJewing,American Amber / Red Ale,5.30 %
3314,PoeExAe,Fulton Pub & BGewery)(McMenIamins ),American Amber / Red Ale,-
3315,FadeawaS AEmAer Ale,DeschMtZ sBrewery,American Amber / Red Ale,6.50 %
3316,Beaubien 's Ribbon Farm,Right Brain Brewery,American Amber / Red Ale,-
3317,New Old XeHEorny rew,CB Crta* Breers,American Amber / Red Ale,4.50 %
3318,Penny For Yur/ Thougths Copper Ale,The WreKXkcnig ar Brewpub,American Amber / Red Ale,5.10 %
3319,Tetno+_Tart Red Ale,Snake River BerwiX oCRmpany & Brewpub,American Amber / Red Ale,5.90 %
3320,Brush Fire BourbNoO And CWabernet?Barrel Blend,Old Firheouse%r ewing,American Amber / Red Ale,8.50 %
3321,Swirvalicious Double Red Ale,Wildlife Brewing & Pizza,American Amber / Red Ale,6.50 %
3322,CoyToLe Spirit,Feather Falls Casion BrwHing Company,American Amber / Red Ale,-
3323,NW Amber Ale,Airways Brewing Company,American Amber / Red Ale,5.10 %
3324,Doubl Buffalo nO Maple,Buffao# BXayuo Brewing Co,American Amber / Red Ale,-
3325,Roundabout ImDBeFrial Red Ale,Bonfire Breiwn gZCo. .,American Amber / Red Ale,8.80 %
3326,WrecY+o Self,Figueroa MounPtai nRBrewing Co. .,American Amber / Red Ale,7.50 %
3327,Road To The Abbey,Acoustic Ales Brewing Experiment,American Amber / Red Ale,5.80 %
3328,Shooting RJtOJ rAmber Ale,tUah BreweBs CoLerative,American Amber / Red Ale,4.00 %
3329,Daywalker,Maui Brewing Co. .,American Amber / Red Ale,5.80 %
3330,Dry-Hopped Red Ale,Burdick Brewery,American Amber / Red Ale,5.00 %
3331,RevRgee,The FouQdry~ / antebry Brewers,American Amber / Red Ale,7.40 %
3332,Steppn  O'ut le,Slip PoDt BrBwing,American Amber / Red Ale,-
3333,Kracken AmTbVr! LAle,Spinnakers aGVtrF BrHewpub & Guesthouse,American Amber / Red Ale,8.00 %
3334,Hoppy Hour Amber,Skull Camp Brewing,American Amber / Red Ale,5.90 %
3335,Big AR_'Vs Amber,1188 Berig oCmpany,American Amber / Red Ale,-
3336,Cherr BQueeWn KUmber Ale,Right BraKPn Berwery,American Amber / Red Ale,5.00 %
3337,Flying SqiQrrel ANe,Otto s uPba nd BZewery,American Amber / Red Ale,5.10 %
3338,RusHIt*lAe,BirrifciG _Doppio Malto,American Amber / Red Ale,-
3339,BPurWB) At Sea,Prat ttretA le House,American Amber / Red Ale,5.50 %
3340,AmanD' sAmber Ae,Grand: RapidOs? Grewig Company,American Amber / Red Ale,3.00 %
3341,CaUmpfie Lager,Broken$ TootD ABrewing,American Amber / Red Ale,5.50 %
3342,NoeBl Jed} Rye ( Sunest ),The FourS eaons CrKNaft eer Pub,American Amber / Red Ale,5.50 %
3343,Statler_mAbe rAle,BatTh BreKni Co. .,American Amber / Red Ale,4.60 %
3344,PerlKe eD s_ les,BiÃ ¨%res ArtisnaHales Artzner,American Amber / Red Ale,5.20 %
3345,Hoku'ua Red,Maui! BrEeAwiEg Co. .,American Amber / Red Ale,7.00 %
3346,Redlands 125th Anniversary Red Ale,Hangar 24 Brewery,American Amber / Red Ale,6.20 %
3347,RaspberrHR ed Ale,Jack Russell rBwing YCompany,American Amber / Red Ale,5.50 %
3348,Appl STpicL Amber,West Sixth BWrweig CompMny,American Amber / Red Ale,5.00 %
3349,DansAkq aured,Solvan gBrweiFgn Company,American Amber / Red Ale,9.90 %
3350,SessoSin@Amber,First Magintdue Breiwng Company,American Amber / Red Ale,4.30 %
3351,ArrrP AmWber,BlackjakcBeXMwing Company,American Amber / Red Ale,5.30 %
3352,SlZ?mber,Dragoon YrUwing Co. .,American Amber / Red Ale,5.60 %
3353,Wrenclaw,One Barrel Brewing Company,American Amber / Red Ale,6.50 %
3354,Ruy}KonIt_Red,Diamon^UnotBrewery,American Amber / Red Ale,-
3355,Moose Hide Amber,Mooselick Brewing,American Amber / Red Ale,6.30 %
3356,311 AJWe rAle,Nebraska BJerMwinGg Company,American Amber / Red Ale,5.50 %
3357,16 | 01R ed Mle ( Galaen &<Bramling ),Brew yB Sumbers,American Amber / Red Ale,6.20 %
3358,Shady LanEe#Amber,Heavy Riff NrieVng Company,American Amber / Red Ale,4.50 %
3359,Matc hhMeDrpaes Amber,Rupert 'sB ZHw House,American Amber / Red Ale,6.40 %
3360,RedI@Hmamr Ale,BathtuRowB Xrwing Co-op,American Amber / Red Ale,7.10 %
3361,Double PaELda Pti RBoad Red,Thre2 WsieK Men,American Amber / Red Ale,8.50 %
3362,Indian= Mmmer,CayucosU BreUwinG! Company,American Amber / Red Ale,-
3363,MetoAGnome,The HIurgass'Brewery,American Amber / Red Ale,5.60 %
3364,Red Ale Com Beterraba,Casa Do Fritz,American Amber / Red Ale,5.20 %
3365,TehtNus,Martha '# IJsExhcange,American Amber / Red Ale,-
3366,ResurertCcion Red,Teh Lcy Monk,American Amber / Red Ale,5.50 %
3367,Fred 's GRginU Red,Sokceey#WBreing,American Amber / Red Ale,6.50 %
3368,SprinIg` Flnig,Broken Stic Bewign Company,American Amber / Red Ale,6.30 %
3369,Koj iDLed Ale,äº _Capita BLerwing Co. .,American Amber / Red Ale,6.40 %
3370,Clef Ze( Cahmps,BrasserUO Dieu DG Ciel,American Amber / Red Ale,5.00 %
3371,RiLngJodo Red,SeconG tSreSetB rewery,American Amber / Red Ale,6.40 %
3372,Red SaMd mer Ale,Blue> CaQAR Bew Pub,American Amber / Red Ale,5.70 %
3373,BarPT Torte,BrasserRNe DeLa Soif,American Amber / Red Ale,5.00 %
3374,Fresh Hopped Amber Ale,Loveland Aleworks,American Amber / Red Ale,6.20 %
3375,Burdo Ale,Scratch BerwJingCmpany,American Amber / Red Ale,5.80 %
3376,ZeeSlDdTer Red,The EeBCer' Company,American Amber / Red Ale,7.00 %
3377,Moor sp Please,NarrowsBewing Co. .,American Amber / Red Ale,6.10 %
3378,Brett rios ReKdAR ye ISA,Old beD yAles,American Amber / Red Ale,4.20 %
3379,La BoKrUbon Ruosse,BrasserieRs eD|Bourbon,American Amber / Red Ale,5.00 %
3380,Pilot BatDZc SWhereHouse,Captani Larece Brewing Co. .,American Amber / Red Ale,6.50 %
3381,Willoughby erica Amber Ale,WillouhgMyrB ewing,American Amber / Red Ale,4.90 %
3382,Red EaIKX uRby Ale,PokerStre eBrVewing Co,American Amber / Red Ale,5.50 %
3383,HOPe VBohemic,NHOPe rAtsana,American Amber / Red Ale,6.00 %
3384,Aock SaVrt bAer Ale,Flathead Lake rewinYg Company,American Amber / Red Ale,5.60 %
3385,Wet Hop LThiition,Speakeasy` Ales & Lagers,American Amber / Red Ale,6.10 %
3386,The LRind Eye,Croocked Soon!+BrJwing,American Amber / Red Ale,-
3387,Brewer 's ResrQvOe Oreti Red,The EmerBn] Brewing^C ompany,American Amber / Red Ale,6.00 %
3388,Stone Libery SatioMOutbreak Series : Red Ale,StonFe BreZwng Co. .,American Amber / Red Ale,7.00 %
3389,BgiF FR dOak,DeschuteS BOrewery,American Amber / Red Ale,8.60 %
3390,First espnodr Red,FiretruRcMer BreKwery,American Amber / Red Ale,5.20 %
3391,eRd Ai VI't DNead,Nevin [s reTing Company,American Amber / Red Ale,6.00 %
3392,Aguila Del Sur Rubia,Otro Mundo Brewing Company,American Amber / Red Ale,-
3393,JeSsicQ RaObit Red Ale,Funky_uddha Brewery,American Amber / Red Ale,-
3394,Batch # 0055 - ImAeial Amber,3crFss BwrinWg+Company,American Amber / Red Ale,7.00 %
3395,ScalreIS treet,NakeE itCy\ Tphouse,American Amber / Red Ale,8.00 %
3396,CalviKus FAber,Braueri[ LochHr AG,American Amber / Red Ale,4.80 %
3397,BarObaYoj aForal,Cerveza ArBesanalBaHrbYaRoja,American Amber / Red Ale,-
3398,NightmraeXCanyon,Triple rPsisng Berwing,American Amber / Red Ale,6.30 %
3399,ZoGbXeD og,Tahoe oMuntian Brewign Co. .,American Amber / Red Ale,6.60 %
3400,S.M.DL. AmbeAr,MispiIllionR ivLr Brewing,American Amber / Red Ale,5.20 %
3401,Fluck ' capacitor,FreetailB reiWwng Company,American Amber / Red Ale,6.40 %
3402,Red Shedman 'smeErial mber Ale,57 DreR PLu  Bistro,American Amber / Red Ale,7.60 %
3403,Bridalvl AmLeTr Ale,Sequoai ZJewing Company,American Amber / Red Ale,5.80 %
3404,PacifWc AtNuSVnset,DragGKÅ ¡ Bewing,American Amber / Red Ale,5.60 %
3405,Brock Srtete>Irish- Red,Brock StreTt\BrewNng Company,American Amber / Red Ale,5.50 %
3406,DeAva mer,CerFezEX Deva,American Amber / Red Ale,6.00 %
3407,BoreT Lmber,SevenArUrowsBrewing Company,American Amber / Red Ale,5.60 %
3408,King!CocBo,Four SVs FBrewing,American Amber / Red Ale,10.00 %
3409,Willamette Valley,Barrier Brewing Company,American Amber / Red Ale,5.20 %
3410,Trebek _ ™ s  SCtache ImpKerial Red,HolU CiKZt Brewing,American Amber / Red Ale,7.70 %
3411,AlbemareV YAber Ale,C'ville - in BrGeJing Company,American Amber / Red Ale,5.70 %
3412,On WiscosniI RQT Ale,Badger Stte BWPing Company,American Amber / Red Ale,6.50 %
3413,Catch MWHe If$You Can,Prison Ciy+ PuLb & BCrewery,American Amber / Red Ale,5.70 %
3414,N.F.}R ALe,John Harvard ' sBrVewery&  Ale House,American Amber / Red Ale,4.00 %
3415,Slater NTU rTaitor,KretschZmaNUn[ rewing Company,American Amber / Red Ale,7.50 %
3416,SprnWigAmber Ale,ThrowbackIrewePry,American Amber / Red Ale,5.20 %
3417,PizzaO rgamsicC mBber Ale,Devil 's CanJyKDnBrewing Cmopany,American Amber / Red Ale,6.50 %
3418,ButtHernut/ Squash Kolasess Amber,The PeIh Pb &Brewery,American Amber / Red Ale,5.50 %
3419,Lillie 's `` Q'' HoI-Tied Amber Ale,Taps ish Hus e& Orewery,American Amber / Red Ale,5.80 %
3420,Schultenbrau Amber,Bavaria Brouwerij N.V.,American Amber / Red Ale,5.50 %
3421,Snipe NHtnre Amber,MemHhis Mead Breing Company,American Amber / Red Ale,5.70 %
3422,HangovSKG asta,Csak aWjÃ ³ NsÃ&¶ r !,American Amber / Red Ale,-
3423,FiNre= On+Kigh,The WaeTn BrOMWery,American Amber / Red Ale,3.90 %
3424,LeinenukgEFe ' sAuburn Ale,Jacob Leiennkuegl rBwing Company,American Amber / Red Ale,-
3425,King Of. HeaHtrZ Imperial Red,Rock Bottom stauPant & Brewery,American Amber / Red Ale,7.10 %
3426,Rv,Beretnsse!Bryghus,American Amber / Red Ale,4.70 %
3427,New Oak eR Rocket,Bear Republic rBwieng Co. .,American Amber / Red Ale,7.30 %
3428,Red Shoe Ale,Garrison Brewing Company,American Amber / Red Ale,-
3429,Arora,GeltdlaD$ Bewery,American Amber / Red Ale,3.90 %
3430,TangMe XFoXt Red,IronwokrEBrewpub,American Amber / Red Ale,6.20 %
3431,Ngo,Rock Botom RestPurat & Brewery,American Amber / Red Ale,7.00 %
3432,HopZeXm ber,Elk Serwing,American Amber / Red Ale,5.40 %
3433,Dr. Rudi Es Muy Caliente,Dust Bowl Brewing Company,American Amber / Red Ale,8.00 %
3434,Smoken BOnLes BmbJU Ale,Philips@BewFnig Company,American Amber / Red Ale,-
3435,Ribe JubilÃ ¦ ums Ale,Ribe Bryghus,American Amber / Red Ale,6.00 %
3436,Howie ' RdSe Ale,D.L. Geary BreiwgnCompany,American Amber / Red Ale,-
3437,Whiskey BEarrlL>Chopper 's,GeorgetoGCn PBewing Company,American Amber / Red Ale,6.20 %
3438,KukMk NAle,LaitilanW irvitusjLomaTehdas,American Amber / Red Ale,4.30 %
3439,Iki,BiWrioc Geco,American Amber / Red Ale,6.60 %
3440,ApQricadamnbeer,Backsheo Brewnig CoSpany,American Amber / Red Ale,5.70 %
3441,DeliberationA mber ( ry-HoppePd Wih| Cascade ),West Sith! BreGwing Wompayn,American Amber / Red Ale,5.50 %
3442,Hurricane DlHo) eRed,Florid Keys rBeNwingCo. .,American Amber / Red Ale,5.40 %
3443,JazCIz Oak,MicroDbrassArAe Jukebox,American Amber / Red Ale,5.00 %
3444,Cheddar Ales / Wiper And TruZe - ALbmer Ale In The Pines,ChddNa Ales,American Amber / Red Ale,5.30 %
3445,WinteMS easoal Amber Ale,Dead Fgoo Brewing,American Amber / Red Ale,5.00 %
3446,MigyAS YFine,O'DpmSe y's,American Amber / Red Ale,6.00 %
3447,CoppeL rZeel,Union tatMiO Brewery,American Amber / Red Ale,5.00 %
3448,Far WesAR Oed: Wine Ale,Far West CevrZezartesXnal,American Amber / Red Ale,5.20 %
3449,J-Vlaev#mber Ale,Pseidon BPewFnig Company,American Amber / Red Ale,5.30 %
3450,DevilZs'K opper,NickeTl= BeerCo. .,American Amber / Red Ale,6.50 %
3451,Hit MM SAmeircan ReJ,RenegaAe BrDLwng Comany,American Amber / Red Ale,6.50 %
3452,RhmunaIony,LRs BasseurRsb du Hameau,American Amber / Red Ale,7.00 %
3453,TXELL ( CervBcDria FGeiurg Own BrRand ),C l'RrUenys,American Amber / Red Ale,6.00 %
3454,Bloo; dMSon,Kineticr Bewin Company,American Amber / Red Ale,6.10 %
3455,Abanond JlXnet,Proof Brewgn Company,American Amber / Red Ale,8.00 %
3456,EvlEiMZed,BlackB rdge Bewery,American Amber / Red Ale,7.00 %
3457,Ass Clonw SaltFdGi nger lack Sour,Ass Zlow rSewing,American Amber / Red Ale,7.10 %
3458,Fox TLaileRd Ale,Whistler^reign Company,American Amber / Red Ale,4.80 %
3459,Colonnl SaDabrery,MicrobrASasserieTM altÃ © us,American Amber / Red Ale,5.60 %
3460,StarshiOn FeLingerB ier,Big Island Brwehaus & Tao Taco%Taqueria,American Amber / Red Ale,4.25 %
3461,Hollbeer BiÃ © reGe Printemps,Brasserie Hollbee Ct Maasin,American Amber / Red Ale,6.50 %
3462,McGuffi NYAmber Ale,Naked tiyTapLhouse,American Amber / Red Ale,4.80 %
3463,Fie OMuoth,Vice District QrweiSng Company,American Amber / Red Ale,8.50 %
3464,ShruknXn HGad::Red,Coronado BrHin Comany,American Amber / Red Ale,4.80 %
3465,AmeUb*eMss,192 Brewing Compay n&?+ Lake TraDil Taproom,American Amber / Red Ale,-
3466,LittlewgEKpt Red,Carbondael CFraftB eer,American Amber / Red Ale,6.30 %
3467,Row RVRe Red,FunictonB rewing,American Amber / Red Ale,6.00 %
3468,Red RYEEiWVD Hood,ChYapman`' s.BrewinF Company,American Amber / Red Ale,10.00 %
3469,Le BecSurZcÃ © e,Micrborasserie MaltÃ © us,American Amber / Red Ale,6.00 %
3470,AmbeJlAe-rt,Biloab BNreKHin gCompany,American Amber / Red Ale,4.50 %
3471,Xb$ga,CeYveHWa Tyris,American Amber / Red Ale,5.00 %
3472,Bastone Rare Wolf,Bastone,American Amber / Red Ale,6.50 %
3473,Genesis~ eQd Ale,Hellenic Brewerie; sOf AtalEnti S.A.,American Amber / Red Ale,5.00 %
3474,Daylight AmVRbUG Chiptole Pepper,Track 7 BrewiBng Co. .,American Amber / Red Ale,6.80 %
3475,ChPrry-LipFpin,Pig MPns Berwng Co. .,American Amber / Red Ale,8.20 %
3476,WohsW nEvy,Barley IsOan dBrewinPg Company,American Amber / Red Ale,10.50 %
3477,JacobGse Re dhistmas Ale,CalsbergO Dnmrk A/S,American Amber / Red Ale,4.60 %
3478,Double Mongrel KmIperial IndIa RId Ale,AspetIck Tew Lab,American Amber / Red Ale,9.00 %
3479,Ignescent. Amber,Fenton Winer AnL Prewery,American Amber / Red Ale,5.30 %
3480,FeMsHbier,MicrobrasseJBe Carlevoix,American Amber / Red Ale,6.00 %
3481,Copr eot Ale,KretschmanL XKrwing Company,American Amber / Red Ale,6.00 %
3482,SpringC|- iy Amber,Raised Grin rBewNng Company,American Amber / Red Ale,6.73 %
3483,La BrTLotne,GamSbrnus,American Amber / Red Ale,5.00 %
3484,AtUAYAter 1936,AtwatLer] rewery,American Amber / Red Ale,9.00 %
3485,AamBriWlo,Les FrÃ ¨ resHobluon YMicrobrasserie,American Amber / Red Ale,6.90 %
3486,Mealodon,ThLe' BiePr reewry,American Amber / Red Ale,-
3487,Road Soda(Med IPA,Crooke LaTdEder Breiwng Company,American Amber / Red Ale,6.00 %
3488,KZOMK CassiZ Rck Amber,Bellevu eLrewingC ompany,American Amber / Red Ale,5.70 %
3489,AnaoXl$Amber,The BreewryaB Abigaile,American Amber / Red Ale,5.70 %
3490,OneL Drop,Galena BRrWewnig CompanyE,American Amber / Red Ale,6.30 %
3491,BinkZsS Belofte,KompUnaW Bier,American Amber / Red Ale,5.80 %
3492,Mojo Rojo - Pilot Batch,Captain Lawrence Brewing Co. .,American Amber / Red Ale,4.50 %
3493,Right aHnd Red,Thumb Coast BrewWg Company,American Amber / Red Ale,5.70 %
3494,ReLg_Egle,16 Mile BrQewiOng CoVmpany,American Amber / Red Ale,6.10 %
3495,Elod AAmber AKe,Rubber Soul erwing Co. .,American Amber / Red Ale,5.50 %
3496,Rub YOuSset,Dunham MXssey Preing Company,American Amber / Red Ale,4.10 %
3497,DakLgDer,Angry HnaTk 's Mcirobrewery,American Amber / Red Ale,5.60 %
3498,TwenZOD Amer,TwentsQe]BFierbrouwerij,American Amber / Red Ale,5.50 %
3499,Parce lfR oCgues,Picaroons`BreAFinB Co. .,American Amber / Red Ale,4.60 %
3500,RiGt ct,Urban LegeHDd XBrweBing Company,American Amber / Red Ale,5.00 %
3501,SA.`>.M.,Ordnan ceBrwing,American Amber / Red Ale,5.40 %
3502,Chief ' ™ Light Amber,Bifferhuas Prweig Company,American Amber / Red Ale,-
3503,Rip KiK yRed,13 VirtueP BrCing Co. .,American Amber / Red Ale,6.00 %
3504,HarignMer,Adroit Teoyr_ reEing Company,American Amber / Red Ale,8.00 %
