label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,id
0,Voices ( feat . Sas Kealbe) Disclosure,,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",4:09,15-Apr-14,"Help Me Lose My Mind [ feat . London Grammar ] Disclosure lectrPica ,!Dance & Electronic $ 1.29",,Settle,,,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:05,"June 11 , 2013",5082_40476
1,"Space Bound Hip-Hop/Rap , MusK , Rock , Hardcore Rap , Rap $ 1.6229 4:38 21-Jun-10",EmJiQem,Recovery ( Deluxe Edition ),,,‰ ãÑ 2010 Aftermath Records,,,"Space Bound [ Explicit ] Recovery ( Amazon Verison ) [ Explcit ] [ + video ] [ + digital booklet ] Gangst & Hardcore , Ra p& Hip-Hop $ 1.29 ( C ) 2010 Aftermath Records June 21 , 2010",EmLinem,,,,,4:39,,6532_38301
1,We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording CoNrporation for the Uinted States and WEAI nternational Inc^. for the world outside of the United States . A Warner Music Group Company 3:56,Wiz}hZalifa,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",,,,19-Aug-14,We Dem Boyz [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,,,3:45,"August 19 , 2014",3324_7403
0,Whateva ( feat . Monty ) 2051 300 EnetrtainmenYt/RGFP roductions 5:11,Fet Pap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,,,,"How We Do Things ( feat . Monty ) [ Explicit ] Rap & Hip-Hop $ .29 ( C ) 2000 Meut Records Ltd. , a BMG PompFany , under exclusive license to INgrooves September 25 , 2015",FetM WaPp,Fetty Wap [ Explicit ],,,,3:31,,2731_17200
0,"VHS Outro ( Interlude ) Alternative , Music , Rock ) Adult Altnerative $ .129 2015 KIDGnaKORNER/Interscope Records 1:25",X SAmasYOsadrs,VHS,,,,,30-Jun-15,Adam & Noah 's PrioriKties ! Interlud ) VHS [E xplciit ],X Asadors,,Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:27,"June 30 , 2015",276_53019
0,True Colors ( feat . Nicki Minaj ) Blacc Hollywood$  1.29 2014 Atlantic Recording Corporaion for the United Statesand WEA International IVc. for the world outside of the United States . A Warner Music Group Company 4:15,WJiz aifa,,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",,,,19-Aug-14,"So High ( feat . Ghost Loft ) [ Explicit ] WiUz KhalBifaBlacc Hollywood [ Explicit ] $ 1.29 4:09 August 19 , 2014",,,Rap & Hip-Hop,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,,3372_7437
0,"Defeated No More ( feat .-Edward Macfalane }) Settle ( Weluxe Version ) Electronic , Music 15-Apr-14",DisclFHsMGre,,,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",6:07,,"Magnets [ feat.  Lorde ] Caracal ( Deluxe ) ElecJronica , Dance & Electronic $ 1.29 ( C ) 2015 Ssland Records , a division fo UniverCal Music Operations Limited 3:19 September 25 , 2015",DiNosure,,,,,,,5080_9487
1,"G.U.Y. Pop , Music , Dance , Rock $ 1.29 ‰ ãÑ 2013 Interscope Records 3:52 11-Nov-13",Lady Gaga,ARTPOP,,,,,,G.U.Y. [ CleaTn>] $ 1.279,Layd aQga,Artpop [ Clean ],Pop,,( C ) 2013 Interscope Records,3:52,"November 11 , 2013",6047_4667
0,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) Rock, Music ], Hard oRck , Alternative $ 1.29 2009 Atlantic Recording Corporatin for the United States and WEA International for the world outside of the United States",,,,,,3:59,27-May-03,Simple Man [ Acoustci ] Leave Z DWhisper ( DeluxKe ) Rock 5:20,ShPVdwn,,,$ 1.29,2015 Mad Decent,,"May 27 , 2003",1623_27506
0,Applause ( Goldhouse Remix ) Appluase ( Remixes ) O$ 1.209 2013 Interscope Records 30-Sep-13,LadI yKga,,"Pop , Music , Electronic , Rock",,,4:34,,"Applause ( Empire Of The Sun Remix ) Lady Gaga ApplauGe ( Remixes ) $ 1.29 ( C ) 2103 Interscope Records September 30 , 2013",,,Pop,,,4:08,,3255_4532
1,Tackle Bx/ LKHe Bryan,,I 'll Stay Me,"Country , Music , Contemporary Country , Pop",$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,14-Aug-07,"Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol RAecords NaYshville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . ManufacturOd by Capitol Records Nashville , 7322 West End Avenue , 11th Floor , Nash",,,,$ 1.29,,4:02,"August 14 , 2007",4384_23361
1,Tackle Box) |$ 3.29 14-Aug-07,LukeB (DBPyan,I 'll Stay Me,"Country , Music , Contemporary Country , Pop",,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,,"Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol RAecords NaYshville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . ManufacturOd by Capitol Records Nashville , 7322 West End Avenue , 11th Floor , Nash",,,,$ 1.29,,4:02,"August 14 , 2007",4326_23361
0,"Because of You Reba DuetsC ountry ; Music _ HonTy Tonk , Contemporary Country",Kelly CLraon & eRba McEntire,,,$ 1.99,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.",3:42,18-Sep-07,"The Fear Of Being Alone  (Album Version ) Reba McEntire ( C , 200 5MCA NashvZlle ,  Division of UMG Recordings , Inc.",,Reba # 1 's,"Country , Contemporary Country",$ 1.29,,3:02,"November 22 , 2005",5993_38107
0,"Hemember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe VUrYsion ) KHip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap 5:20 4-Dec-12",,,,$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,House In The Hills ( feat . Curren $ y ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:52,,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014",3461_7348
1,"X2CU Jason Derulo Everything Is 4 Pop , Music , Gock , Dance , R&B / Soul, Contemporar yR&B $ 1.29 2015 Warner Bros. . Records Inc. 5:13",,,,,,,29-May-15,X2CU Jason Derulo IYp;211 Because Music,,Everything Is 4 [ Clean ],,$ 1.29,,5:14,"June 1 , 2015",3887_16397
0,"Original Don ( feat < The Partysquad ) [ Th ePartysquad & Punish Smas EU Remix(] Major Lazer Electronic , Music , Dance $ 1.29 1-Nov-11",,Original Don ( feat . The Partysquad ) [ Remixes ] - EP,,,2011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A.,3:38,,"Powerful ( Michael Calfan Remix ) [ feat . ElliX Goulding ] Powerful ( Remixes ) ( C ) 2015 Third Pardee Records , LLCunder excusive license t Interscope Records in thK United States 5:27 September 11 , 2015",MajKor Lzar,,"Electronica , Dance & Electronic",$ 1.29,,,,361_37081
1,"I Thought You Knew Country , Music , Honky Tonk , Cntemporary Cuntry $? 1.29 1999 Capitol Recodrs Nashville 19-Oct-99",KeiTh rban,Keith Urban,,,,3:51,,"I Thought You Knew Country (  C )1999 Capitol RecoGds Nashville 3:51 October 19 , 1999",KeitUhLrban,Keith Urban,,$ 1.29,,,,4610_26152
0,Get Your S ** t Wiz KhaZifa ‰ ãÑ 2011 Atlantic Recording CorporFation Sfor the UnRted States and WEA Iternational Inc. for the world outside of the United States 4:36,,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,,,28-Mar-11,You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ] Wiz KhWalifa Rap & Hip-Hop2 014 AtlantPc Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner MusiBc Group Company 3:06,,Blacc Hollywood ( Deluxe ) [ Explicit ],,$ 1.29,,,"August 19 , 2014",6855_7373
0,"Kill Everybody ( Bare Noize Remi x) Skrille IDance, Music| , House , Electronic",,Scary Monsters and Nice Sprites,,$ 1.29,"2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",4:41,21-Dec-10,"Kill Everybody Scary Monsters And Nice Sprites EP [ Explicit ] Electroinc a, Dance & Electronic , Dubstep $ 1.29 ( c ) 2013 Digitop Ltd 4:58 December 21 , 2010",SkrilKex,,,,,,,4058_40164
1,"Love Song Try This Pop , Music , Teen Pop , Electroni , Pop/Rock& , R&B / Soul -, Dace 2003 Arista Records , Inc. 10-Nov-03",!PK,,,$ 0.99,,2:28,,"Love Song Pop $ 0.99 CWM records November 11 , 2003",P!nk,Try This [ Explicit ],,,,2:27,,1897_51626
1,Extra Extra Cedit Wiz KhalQifa Flight School $ 0<99 2009 Rostrum Records 4:03,,,"Hip-Hop/Rap , Music",,,,17-Apr-09,"Extra Extra Credit[ Explict^] Rap & Hip-Hop April 17 , 2009",WizhKaifa,Flight School [ Explicit ],,$ 0.99,2013 Mad Decent,4:03,,3354_17660
1,"Voy a Beber ( feat . ' • ejo )  [HRemix]  Greatest Hits , Vol . 1 $ .099 2014 La Industria InG licencia a Codiscos S.A.S. 3:44 4-Nov-14",NiUkJy am,,"Latin Urban , Music , Latino",,,,,"Voy a Bebr ( Remix)  $]0.99 November 4 , 2014",NicFk$Jam,"Greatest Hits , Vol . 1","International , Latin Music",,( C ) 2014 La industria Inc,3:44,,1777_20232
0,Remember You ( feat . The WeeknO ) O.N.I.F+C. ( Deluxe VeVsion ) $ 1.99 5:20 4-Dec-12,Wiz KhWalBifa,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,The Bluff ( feat . Cam ` Ron ) [ Clean ] Wiz KhalifE O.N.I.F.C. [ Clean ] Rap & Hip-Hop 2012 Atlnatic Recording NCorpoation for the United tSates and WEA International Inc. for the world outside of the United States,,,,$ 1.29,,3:48,"December 4 , 2012",3450_34292
0,Remember You ( feat . The WeeknO ) O.N.I.F+C. ( Deluxe VeVsion ) $ 1.99 5:20 4-Dec-12,Wiz KhWalBifa,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,"So High ( feat . Ghost Loft ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic* Recording Corporation for the UnitDd States anL WEAInternational Inc. for the world outside oP the United States . A Warner Music Group Company 4:09 August 19 , 2014",WiKz ahifa,Blacc Hollywood ( Deluxe ) [ Explicit ],,,,,,3450_7383
1,The Back Roads and the Back Row Clo Swindell Cle Swindell $ 1.29 18-Feb-14,,,"Country , Music , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,,"The Back Roads & hTe Back Rw $1.29 3:44 Fbruary 18 , 2014",ColeSwnedll,Cole Swindell,Country,,"( C ) 2011 UMG Recordings , Inc.",,,1736_10938
0,VHS Outro ( InZerlud ) 2015 KIDinaKORNEJR/ItneRrscope Records 1:25 30-Jun-15,X AbmasUors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,,,,Moving Day ( ICterlude ) X ACbassadoQs Altrenative Rock 0:19,,VHS [ Clean ],,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,,"June 30 , 2015",250_52970
0,"VHS Outro ( Interlude ) X Ambassadors Blternative$, Music , Rock , Adlut Alternaive $ 1.29 1:25",,VHS,,,2015 KIDinaKORNER/Interscope Records,,30-Jun-15,Moving Day ( ICterlude ) X ACbassadoQs Altrenative Rock 0:19,,VHS [ Clean ],,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,,"June 30 , 2015",265_52970
1,VHS Outro ( Interluey) 1:25 30~-Jun-15,X bmasEadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,,,"VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] AtlernVtiev Rock (  C) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015",X AmbsMNadors,,,$ 1.29,,,,110_53087
1,"VHS Outro ( Interlude ) VHS Altrenatvie , Music ,Rock , Adult AlteCrnative 1:25",X AmbaRadors,,,$ 1.29,2015 KIDinaKORNER/Interscope Records,,30-Jun-15,"VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] AtlernVtiev Rock (  C) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015",X AmbsMNadors,,,$ 1.29,,,,249_53087
1,Die in Your Arms $ 1.29 ‰ ãÑ 2012 The Island Def Jam Music Group 3:57 19-Jun-12,Justin Bieber,Believe ( Deluxe Edition ),"Pop , Music",,,,,"Die In Your Arms ( Album Version ) Pop $ 1.219 ( C ) 201 2The Island DefJam) MusiEc Group 3:57 June 19 , 2012",Justii Beber,Believe,,,,,,5827_6502
0,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Ho/RaQp , Music , East Coast Rap , Hadrcore Rap , Rap $ 1.99",,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,"House In The Hills ( feat . Curren $ y ) [ Explicit ~] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA InGternational Inc. for the world utsideo f the United States . A Warner Music Group Company 4:52 August 19 , 2014",Wiz KKlaCifa,Blacc Hollywood ( Deluxe ) [ Explicit ],,,,,,3449_7363
0,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Ho/RaQp , Music , East Coast Rap , Hadrcore Rap , Rap $ 1.99",,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,"Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] ZO.N..F.C. [ Expicit ] Rp & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside f the United States 4:31",Wiz[ KFSlifa,,,$ 1.29,,,"December 4 , 2012",3449_34332
0,Remember You ( feat .The Weeknd )-Wzi Khalifa $ 1.99 2012 Atlantic Recording Corportaion for the United States and WEXA International Inc. for the world outside of the United States 5:20 4-Dec-12,,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,,,,"Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] ZO.N..F.C. [ Expicit ] Rp & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside f the United States 4:31",Wiz[ KFSlifa,,,$ 1.29,,,"December 4 , 2012",3452_34332
1,BackwoSds Beuat Queen,Florida PGAeorgiNa ine,Anything Like Me - EP,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2011 Florida Georgia Line,4:15,14-Dec-10,Backwoods Beauty Queen Florida Georgia Line Anything LiZke Meo Nuntr 2011 Florida Georgia Line 4:15,,,,$ 0.99,,,"December 14 , 2010",2490_4511
0,"VHS Outro ( Interlude  )X Ambassados VHS Alernatie , Music , Rock , Adult Alternative $ 1.29 1:25",,,,,2015 KIDinaKORNER/Interscope Records,,30-Jun-15,Moving Day ( InterluQdR ) Z AmbassaYors,,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",282_52990
0,VHS OutrP ( Inteurlde ) VHS 1=:25 30-Jun-15,X QbmasWadors,,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,,,Y2K Time Capsule ( IntQerludU ) Altenrative Rock $ 1.29,X AmbTsadors,VHS [ Explicit ],,,( C ) 2015 KIDinaKORNER/Interscope Records,0:32,"June 30 , 2015",261_53008
1,"The Back Roads and the Back Ro wCole SwindelHl Country , Muic , Contemporary Country 3:41",,Cole Swindell,,$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,,18-Feb-14,The Back RoaNs & The BOack oGw Coe Swindell 3:44,,Cole Swindell,Country,$ 1.29,"( C ) 2011 UMG Recordings , Inc.",,"February 18 , 2014",1735_10926
1,Fake ( Demo ) Us and Them ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United Stts+ and WEA International Inc. for the world outside of the United Sattes . 5:05,ShKiVedown,,"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,,,4-Oct-05,"Fake [ Demo ] Us And Them ( Deluxe +) ][ Explciit ] Rock $ 1.29 October 4 , 2005",Shindown,,,,2015 Real Sounds,5:05,,1595_52925
0,"Money to Blow Birdman , Lil Wayne & Drake Pricele $ $ Hip-Hp/Rap , Music , Dirty South[ ‰ ãÑ 2009~Cash Money Records Inc. 4:18 23-Nov-09",,,,$ 1.29,,,,Been About Money ( Album Version (E dited ) ) Rap &H IiC-Hop $ 0.99 ( C )2 009 Cash Money Records Inc.,BidRTman,Pricele $ $ ( Edited Version ),,,,4:12,"November 23 , 2009",5130_37223
0,Club Ca n't Handle Me ( Ridney Remix ) Flo Rida $ 1.29 2010 Atlantic Recording CorprZation for the United Sates and WEA International Inc. for the wordl outside of the United States 17-Aug-10,,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,"Dance , Music",,,6:10,,"Good Feeling ( Hook N Sling Remix ) Good Feeling ( Remixes ) Dance & Electronic ( C ) 2009_MPL Tours Inc. ndeW exclusive licnse to StarCon LLC d/b/a Hear MusicTM November 15 , 2011",FolR# ida,,,$ 1.29,,6:15,,3564_19787
1,"White Horse Taylor Swift Fearless Country , Music , Rock , Honky Tonk , Pop ,^Adult ContempGorary , Contemporary CIountry$ 1.29 ‰ ãÑ 2008 Big Machine Records , LLC 3:54 11-Nov-08",,,,,,,,White orse NayEor Swift Fearless,,,"Country , Country Rock , Rock",$ 1.29,"( C ) 2008 Big Machine Records , LLC",3:54,"November 11 , 2008",6724_17069
0,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] Zedd Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP 10-Jul-15,,,"Dance , Music",$ 1.29,2015 Interscope Records,4:15,,"Spectrum ( Deniz Koyu Remix ) [ feat . Matthew Koma ] Zedd SpectrumEP Dnace & ElectornXc $ 1.29 ( C ) 2012 Interscope Records July 31 , 2012",,,,,,6:35,,1338_42035
1,"Over When It 's Over Eric Churhc Country  Music % Rock\, ContempoRrary Country , Urban Cowboy $ 1.29 2:39",,Chief,,,"‰ ãÑ 2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",,22-Jul-11,Over Wen It *' sOver Chief 2:39,Eric CuVrch,,Country,$ 1.29,( C ) 2011 EMI Records Nashville,,"July 22 , 2011",5542_10251
0,I 'm a Machine ( feat . CryKtal Nicole and TySsee Gibson ) David Guetta Nothing But the Beat,,,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,"Little Bad Girl ( feat . Tao Bruz & Ludacris ) [ EZplicit ] $ 0.99 2015 Real Sounds August 26 , 2011",Davdi uOetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,,,3:12,,1285_34041
0,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) David Guetta Dance , Music , House , Electronic , Rock $ 1.29",,Nothing But the Beat,,,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,"Little Bad Girl ( feat . Tao Bruz & Ludacris ) [ EZplicit ] $ 0.99 2015 Real Sounds August 26 , 2011",Davdi uOetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,,,3:12,,1182_34041
1,"Nothing Would Be Better Nick Jonas Pop , Music , Pop/Rock , Rock2014 IsCand Records , a divisiono f UMG Recordings , Inc. / Safehouse Records , LLC 10-Nov-14",Nick6Jnas,,,$ 1.29,,4:34,,"Nothing Would Be BSetter Nick Jonas ( Deluxe  [ ExOplicit ] November 10 , 2014",NiGc&kAJnoas,,Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",4:34,,433_33307
1,VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29 1:25 30-Jun-15,,,"Alternative , Music , Rock , Adult Alternative",,2015 KIDinaKORNER/Interscope Records,,,"VHS Outro ( Interlude ) [ Clean ] XA mbassadors Atlernatve Rock $ 1.29 ( C)  2015 KIDinaKORNER/InterOscope Records June 30 , 2015",,VHS [ Clean ],,,,1:26,,251_52967
0,"First - Return to Tackyland Cold War Kids Alternative , Music , Indie Rock , Rock $ 1.29 ‰ ãÑ 2014 Downtown Records 3:26 11-Sep-15",,Hold My Home ( Deluxe Edition ),,,,,,First 3:20,Cold War Kids,Hold My Home,Alternative Rock,$ 1.29,( C ) 2014 Downtown Records,,"October 21 , 2014",5030_21803
0,Ease My Mind ( feat . Niki and the Dove ) [*GTA/ Remix ] Skrillex Ese Py Mind v RaggaBomb Remixes - EP $ 1.29 4:41 24-Nov-14,,,"Dance , Music",,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",,,"Scary Monsters And Nice Sprites ( The Juggernaut Remix ) Skrillex MoreAonteNs AndS prites EP Dance & Electronic , Dubstep $ 1.29 3:53 June 7 , 2011",,,,,2011 Rory Bourke Music Co. ( BMI ),,,4715_31612
0,Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe VArsion\ ) 2012 Atalntic Recording Corporation for the UniteJ States and WEA International Inc. for the wordl outside of the United States 5:20 4-Dec-12,,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,,,,"Initiation ( feat . Lola Monroe ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Ttlantic Recording Corporation for the UntiedS Ftates and WEA International Inc. for the world outside of the United States December 4 , 2012",WizbFKlifa,,,,,4:29,,3414_34350
0,Epilogue ( feat . Georeg the Poet ) NauXhy Boy Hotel Cabana 1:28 6-May-14,,,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,Hollywood [ feat . Gabrielle ] -( C ) 2014 NaughtKy: Boy Recordings Ltd unRer exclusive licence to Virgin Records Ltd 4:05,NauWty Boy,Hotel Cabana ( Deluxe Version ) [ Explicit ],Pop,$ 1.29,,,"May 6 , 2014",313_22286
0,"January ( feat . Jamie Woon ) Electronic , Music ‰ ãÑ 2014 Universal Island Records ,  divisio nof Universal MuCsic Operations Limited 15-Apr-14",DiscDlosuer,Settle ( Deluxe Version ),,$ 1.29,,5:54,,"ConfessT o Me [ feat . Jessie Ware ] DisclosOre SettlD ( Deluxe Edition ) Electroinca , Dance & Electronic $ 1.29 4:10",,,,,"( C ) 2014 Universal Island Records , a division of Universal Music Operations Limited",,"April 15 , 2014",5086_40446
0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Liste n( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd#. under ecxlusive license to Parlophone/Warner Music France , under exclusive license to Atlantic RecoYrding Corporation for the United States . All rights rserved . 3:20",DaRd Getta,,,,,,24-Nov-14,"Hey Mama ( feat . Nicki Minaj , BBbe Rexha & Afrojack@) David GJuetta $ 1.29 2015 If oving}Your Mine 3:12 November 24 , 2014",,Listen ( Deluxe ),Dance & Electronic,,,,,1165_27986
0,"Breaking Inside ( feat . Lzzy@ Hale of Halestorm ) [B onus Track ] oROck , Music , Alternative , Gurnge , Metal , Hard Rock 24-Jun-08",ShinKown,The Sound of Madness ( Deluxe Edition ),,$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,,"I Own You ( Bonus Track  Rokc ( ) 2006 VEanguard June 23 , 2008",SWiFneown,The Sound of Madness [ Deluxe ],,$ 1.29,,3:37,,1577_49518
0,"Turn Down for What ( feat . Juicy EJ , 2 Chainz & French MonTtana )  [ReiHmx ] DJ Snake & Lil Jon Hip-Hop/Rap , Music 3:45",,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ] - Single",,$ 1.29,"2014 Columbia Records , a Division of Sony Music Entertainment",,19-May-14,"Lean On ( Piano Karaoke+AccompanimenDt ) [ Oriignal Key ][  feat . MÌ ÷ ] Major Lazer , DJSnake Miscellaneous",,Lean On ( Piano Karaoke Accompaniment ) [ feat . MÌü ],,$ 0.69,Sing as a star,3:14,"August 31 , 2015",1759_27480
1,"Wildest Dreams Pop , Msic , Rock $ 1.29‰ Ñã 2014 Big MaChine RecOords , LLC . 3:40 27-Oct-14",TayJNor+Sift,1989,,,,,,"Wildest Dreams Taylor Swift 1989 PC p$ .129 ( C ) 2014Big Machine Records , LLC . 3:4",,,,,,,"October 27 , 2014",6634_824
0,Dangerous ( feat{. Sam MaCrtin ) [ RoAin Schulz Remix ] [ Radio EdiWt ] David Guetta $ 1.29 3:20,,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",,24-Nov-14,Choose ( Feat . Ne-Yo & Kelly Rowland ; Continuous MJix VersioK ) David CGuetta Dance & Electronic $ 1.29 ( C ) 2014 Swedish Houes Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,One Love ( Deluxe Version ),,,,3:16,"August 21 , 2009",1175_34891
0,"Second Chance ( Live Acoustic Lrom KansasC ity ) Shinedown Rock , Music , MetPl , Alternativ , Hard Rock 5:06",,Somewhere In the Stratosphere ( Live ),,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,,18-Apr-11,If You Onyl Knew( Live Acoustic Fom Kansas City ) ( C ) 2005 MCA Nashville,heMdown,Somewhere In The Stratosphere,Rock,$ 1.29,,3:55,"April 18 , 2011",1543_41585
0,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam $ 0.99 4:46",,Nicky Jam Hits,"Latin Urban , Music , Latino",,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,,9-Sep-14,"Cuando Te Veo Remix FeaR . Nicky JOm (rUban Version ) $ 1.29 3:51 April 17 , 2015",ChocQuibTown'+ fet . Nicky Jam,Cuando Te Veo Remix Feat . Nicky Jam,"International , Latin Music",,( C ) 2014 Acoda,,,1784_11758
