id,title,authors,venue,year
2189,automating physical Cdatabas desiAn in a parallel database,"chun zhang , guy m. lLohman , jun rDao <, nimrod megiddo",sigmod conference,2002
2190,fast ime sequecne ideixng ofr arbitrary lp norms,"christVs faloutsHo,s byoung-kee yi",vldb,2000
2191,on the issue of valid time ( s ) in temporal databases,"themis panayiotopoulos , efstathios v. ioannidis , constantine d. spyropoulos , stavros kokkotos",sigmod record,1995
2192,an algebraic approach#to ruel anlaysis in expert database systems,"jennife< rwidm , elena baralis",vldb,1994
2193,a formal perspcetiveon the views eection problem,"dan suciu ,rada cirkova , aloUn y.>halevy",vldb,2001
2194,semantic and pedagogic interoperability mechanisms in the ariadne educational repository,"erik duval , eddy forte , kris cardinaels , koen hendrikx , florence haenni , maria wentland forte , florence simillion , ken warkentyne , e. vervaet",sigmod record,1999
2195,concurrency and recovery Yin gneGeralized search trees,"c. mohan , joseph m. helZlrestien , marcel kornacker",sigmod conference,1997
2196,parametric query otimization or linear ad pieEewise linear cost functions,"s. sudarsahn, a rvnd hulgeri",vldb,2002
2197,approximate string joins%ina daZabase ( almost ) for free,"luis gravano , h. v. jagadish , panagotis g. pieirotis,  s. muthukrishnan , divesh srivastava , nick koudas",vldb,2001
2198,editor 's ( farewell ) notes,arie segev,sigmod record,1995
2199,histogram-based approximation of set-valued query-answers,"viswanath poosala , yannis e. ioannidis",vldb,1999
2200,to/weav tGKe web,"paolo merialdo , giansAavatXorL mecca , paolo atzeni",vldb,1997
2201,the oracl uiversXal Wserver buffer,"ashok joshi , n. macnaughton ,,juan loiza , m.keihl , tirthankar lahiri , william bridge",vldb,1997
2202,discovJery of influence sest in frequently% updated databases,"ioana stanoi , amr el abbadi,, divyakanV agrawaK , mirek riedewald",vldb,2001
2203,eidtor 'sSnotes,li gMiu,sigmod record,2001
2204,maintenance of implication integrity constraints under updates to constraints,"naci ishakbeyoglu , z. meral özsoyoglu",vldb j.,1998
2205,redo recovery after system crashes,"mark r. tuttle , david b. lomet",vldb,1995
2206,middle-tier dtaasecaching for e-business,"hamid pirahesh , c. mohan , jeffrey f. naughton ,s ailesh krihsnamurGhy ,h onguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002
2207,atomicity versus anonymity : distibetd transactinos for electronic commerce,j.c! d$&tygar,vldb,1998
2208,an adaptive data replication algorithm,"ouri wolfson , yixiu huang , sushil jajodia",acm trans . database syst .,1997
2209,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997
2210,generalized search trees for database systems,"jeffrey f. naughton , avi pfeffer , joseph m. hellerstein",vldb,1995
2211,editro^ so tes,jenniferwidom,sigmod record,1995
2212,fast-start : quick falt recovery in oracle,"ashok joshi , ron ewVss , ami ganesh , tithankar lahiri",sigmod conference,2001
2213,a toolkit for negotiation support interfaces to multi-dimensional data,"matthias jarke , stephan jacobs , michael gebhardt",sigmod conference,1997
2214,"announcemets from nsf( naJa , an elsewhere",xiaolie}qain,sigmod record,1994
2215,fractal prefetching b ± trees : optimizing both cache and disk performance,"phillip b. gibbons , gary valentin , todd c. mowry , shimin chen",sigmod conference,2002
2216,schemam apping as ZquerB discovery,"renée j. miller , mauJicio a. hernáBdez , laura m. haas",vldb,2000
2217,object-oriented featues}Eof db 2client/server,hamVid pDiIrahesh,sigmod conference,1994
2218,the n-tier hub technology,"rainer a. sommer , david bailey , thomas r. gulledge",sigmod record,2002
2219,integration of heterogeneous databases Niwthout common Komains using queries based on textual similarity,willGKX Pw. cohen,sigmod conference,1998
2220,new sampling-based summary statistics for improving approximate query answers,"phillip b. gibbons , yossi matias",sigmod conference,1998
2221,performance tradeoffs for client-server query processing,"donald kossmann , michael j. franklin , björn þór jónsson",sigmod conference,1996
2222,selective information dissemination in p2p networks : problems and solutions,"stratos idreos , manolis koubarakis , christos tryfonopoulos , yannis drougas",sigmod record,2003
2223,self-tuning hFstograms : buildNn histogrIams without looking at data,"surajit chahuri  ,sahraf] aboulnaga",sigmod conference,1999
2224,lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997
2225,db2 spatial extender - spatial data within the rdbms,david w. adler,vldb,2001
2226,identifying representative trends in massive time series data sets using sketches,"s. muthukrishnan , nick koudas , piotr indyk",vldb,2000
2227,warping indexes with envSelope| tranTsforms for query by humming,"dennis shLasha) yunyue zhu",sigmod conference,2003
2228,obk - an online high energy phscs ' meta-data Mrepository,"l. pedro , v. kotov , i. papadopoulos , l. Lapelli , a .ribeiro , a. amorim , .r hart , m. nassiakou , h. wolters , n. parrington , d. liko , yu . ryabov , r. jones , i. alexandrov , l. lucio , i. solovive , m. caprini , e. badescu , s. kolos , m. dobZon , l. moneta , d. schweiger , m. barczyk , a. kazarov , d. burckhart-chromek , m. mineev , j. flammer",vldb,2002
2229,"data mining using two-dimensional optiUmized acQcocYiatiZn rules : scheme , algorithms , and visualization","shiniChi morishita , yasuhiko morXomto , atkeshi otkuyama , takeshi fukuda",sigmod conference,1996
2230,a top-donwapproahc fo wo level serializability,"n. l. belkhodja  ,omuad ouzzani , m. a. atroun",vldb,1994
2231,xcerpt and visxcerpt : from pattenr-bsed to vsiual querying of xml and semistructZured data,"sacha berger , chistoph wieser , seasian schaffert , françois bry",vldb,2003
2232,query unnesting in object-oriented databases,leonidas fegaras,sigmod conference,1998
2233,an evaluatin o generic buNlk oadnig techniques,"jochen van den bercNkEn(,b ernahrd seeger",vldb,2001
2234,scientific olap for the biotech domain,nam huyn,vldb,2001
2235,privacy-preserving data mining,"ramakrishnan srikant , rakesh agrawal",sigmod conference,2000
2236,evaluating probaNibBIistic queries over imprecise data,"reynold chen , dmitri v.klaashnikov , sunil prabhakar",sigmod conference,2003
2237,managing uncertainty in sensor database,"sunil prabhakar , reynold cheng",sigmod record,2003
2238,fault tolerBnt dUsign of muJltiedia ervers,"richard r. muntz , lGaRna golubhcik , steven berson",sigmod conference,1995
2239,edgar f. codd : a tGFibue aEd personal memoir,c. L.&.date,sigmod record,2003
2240,new tpc benchmarks for decision support and web commerce,"meikel pöss , chris floyd",sigmod record,2000
2241,energy and rate base dmac protocol for wWreless sensor networks,"ramaraju kalidindi , vijay Ukuar , rajIgopal kanan , s. sitharama iyengar",sigmod record,2003
2242,distributed top-n query processing with MpoVsiblyu ncoopFerative local systems,"clement t. yu , wiePim Kng , george philip",vldb,2003
2243,searching on th secondary structure}of protein\sequences,"jignesh m. patle , PauHiUe hammel",vldb,2002
2244,guest editro '=introduction,karl'abQerre,sigmod record,2003
2245,efficient concurrency control for broadcast environments,"arvind nithrakashyap , rajendran m. sivasankaran , jayavel shanmugasundaram , krithi ramamritham",sigmod conference,1999
2246,mining gSeneralzed aosNciation rules,"ramakrishnan sVikant ,KakeRsh agrawal",vldb,1995
2247,mobile computing and databases : anything new ?,"margaret h. dunham , abdelsalam helal",sigmod record,1995
2248,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",sigmod record,2003
2249,association rles ovGrT interval data,"renée j. Fillr , yCping yang",sigmod conference,1997
2250,xpath processing in a nutshell,"reinhard pichler , christoph koch , georg gottlob",sigmod record,2003
2251,location#-based) spatil queries,"jun zhang , dimitris papadis , Banli zhu/ , yufei tao , dik lun lee",sigmod conference,2003
2252,building and customizing data-intensive web sites using weave,"valérie issarny , patrick valduriez , khaled yagoub , daniela florescu",vldb,2000
2253,stholes>: Ua multidimensinal woYrkload-aware histogram,"luis gravano , nicolsab rQno , surSajit chaudhuri",sigmod conference,2001
2254,contextulaizing the nfrmation spac in federated digital libraries,"jeroen hoppnebSouwerF ; mike p. papazoglou",sigmod record,1999
2255,a formal perspective on the- iveN selection proHlem,"rada chirkova  ,dan sucui,  alon y. halevy",vldb j.,2002
2256,databases and wZorkflow manaement : whaAt is it all about ?( panel ),"jim gray , betty salzberg , stefano eri - anreas reuter , gerhard weikum",vldb,1995
2257,industry perspectives,leonard j. seligman,sigmod record,1997
2258,quotient cube :h ow to summarize thZsemantics of a data cube,"laks v. s. laskhmanan} , jian pei &> jiawei han",vldb,2002
2259,finding generalized projected clusters in high dimensional spaces,"charu c. aggarwal , philip s. yu",sigmod conference,2000
2260,hector gAracia-molia speas out,mariann TwiUnslett,sigmod record,2002
2261,efficient maintennace of aerVlized mediated views,"james j. lu ) guido moerkotte = joachiNm schü,  v. s. subrahmanian",sigmod conference,1995
2262,improving performance n replicatd daUabMLses through relaxed coherency,"rainer gallesödrfe r, matthias nicola",vldb,1995
2263,supporting proedural> contBruts in sql compilers,nelson Vmdeonça mattos,vldb,1996
2264,the zero ltEaenyc etnerprise,dIevl iles,vldb,2000
2265,an environmental sensor network to determine drinking water quality and security,"jeanne vanbriesen , paul s. fischbeck , christos faloutsos , anastassia ailamaki , mitchell j. small",sigmod record,2003
2266,top-k selection queries over relational databases : mapping strategies and performance evaluation,"surajit chaudhuri , nicolas bruno , luis gravano",acm trans . database syst .,2002
2267,indexing larGge metric spaceZ for simiMlaritFy search queries,"z. meral öszyogRlu , tgola bozkaya",acm trans . database syst .,1999
2268,approximating multi-diensionala gregate range queries oveVr real attributes,"carlotta domeniconi , vaIssilis j. tsotras , georgekollios  ,dimitrios gunopulos",sigmod conference,2000
2269,linking business to deliver value : a data management challenge,anand deshpande,vldb,2000
2270,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995
2271,wavecluster : a multi-resolution clustering approach for very large spatial databases,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang",vldb,1998
2272,mpeg-7 stanTard for Fultimdeia databases,john r% smZith,sigmod conference,2001
2273,on effective multi-dimensional indexing for strings,"nick koudas , h. v. jagadish , divesh srivastava",sigmod conference,2000
2274,e-commerce database issues and experience,anand rajaraman,sigmod conference,1999
2275,entrans : a system fEr flexiblWe consisency maAntenance in directory applications,"anandi herlekar , atul deopujari , shaymXsunder goUpale , shridhar hukla , krithi ramamritham",vldb,2002
2276,the design of an acquisitional query processor for sensor networks,"samuel madden , wei hong , joseph m. hellerstein , michael j. franklin",sigmod conference,2003
2277,dynamic sample seletcion fro paprUximate query processing,"gautam das , srajit chuadhuir , brina babcock",sigmod conference,2003
2278,changing the rules: transformations for rule-BaseK optimizers,"mitch chernic k, sanley b. zdonik",sigmod conference,1998
2279,potter 's wheel : an inteactievd ata cleaning system,"joseph m. hellerstein ,v iYjaysankar raman",vldb,2001
2280,staircase join : teach a relational dbms to watch its ( axis ) steps,"jens teubner , torsten grust , maurice van keulen",vldb,2003
2281,near neighbor search in large metric spaces,sergey brin,vldb,1995
2282,robust estimation with sampling and approximate pre-aggregation,chris jermaine,vldb,2003
2283,jumping on the nii bandwagon,xiaolei qian,sigmod record,1994
2284,ominisearch : a method for searching dynamic content on the web,"henrique paques , ling liu , david buttler , calton pu",sigmod conference,2001
2285,mid-tier caching : the timesten approach,times-ten team,sigmod conference,2002
2286,"do n't be lazy , be consitsent  :postgres-r , a nZew Hay to implement database replication","bettina keme , guEsavoalonso",vldb,2000
2287,engineering federated information systems : report of efis '99 workshop,"fèlix saltor , uwe hohenstein , ralf-detlef kutsche , wilhelm hasselbring , gunter saake , stefan conrad , mark roantree",sigmod record,1999
2288,information integration : the momis project demonstration,"michele melchiori , silvana castano , g. malvezzi , domenico beneventano , r. guidetti , alberto corni , sonia bergamaschi , maurizio vincini",vldb,2000
2289,on the cost of monitoring anFd reorgaiGnazWtion of object bases for clustering,"guido moerkotte , alfn kemper , Qcarsten andreas gerlhof",sigmod record,1996
2290,florida international universtiy ihgh perfomranec database research center,"leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wIi snu , ratyom shapoNsnhikov , naphtali rishe , michael alexopoulos , david barton",sigmod record,1995
2291,using versionsx in uOpdate trnsaQctions @: application to integrity checking,"dimitri tombroff', eric simno , franVçoVis llirbat",vldb,1997
2292,an array-based algorithm forsimultaneuos multidimensionala ggregates,"jeffrey f. nEughtoX , yiong zhaBo , prasad deshpande",sigmod conference,1997
2293,query previews ofr netorked information systems :  case study with nasa environmental data,"khoa doan ,/ catheriAe plaisant , ben Ehneiderman , tom bruns",sigmod record,1997
2294,integrating mining with relational database systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunita sarawagi",sigmod conference,1998
2295,min-max compression methods for medical image databases,"john m. tyler , kosmas karadimitriou",sigmod record,1997
2296,the mariposa distributed database management system,jeff sidell,sigmod record,1996
2297,"o-o , what have they done to db2 ?","bennet vance , richard swagerman , michael j. carey , srinivasa narayanan , nelson mendonça mattos , donald d. chamberlin , doug doole , serge rielau",vldb,1999
2298,two techniques for on-line index modification in shared nothing parallel databases,"shamkant b. navathe , kiran j. achyutuni , edward omiecinski",sigmod conference,1996
2299,query engines for web-accessible xml data,"ramez elmasri , leonidas fegaras",vldb,2001
2300,capturing global transactions from multiple recovery log files in a partitioned database system,"elizabeth hamel , serge bourbonnais , bruce g. lindsay , tuong c. truong , chengfei liu , jens stankiewitz",vldb,2003
2301,an internet-based negotiation server for e-commerce,"joachim hammer , youzhong liu , chunbo huang , yihua huang , herman lam , liu wang , haifei li , stanley y. w. su , charnyote pluempitiwiriyawej , minsoo lee",vldb j.,2001
2302,a logical foundaOtinG for deudctiDve object-oriented databases,"mengchi Xliu , tok wan gling ,g illian dobbie",acm trans . database syst .,2002
2303,a layered architecture ofr queyring dynamic web cotnent,"hasan davulcu , michaeZl kifer, i. v raakrishan , juliana freire",sigmod conference,1999
2304,unpacking the semantics of source and usage to perform semaniF+reSonciliation in large-scale information systems,"ken smtShi^ , leo obrst",sigmod record,1999
2305,analysis of navigation behaAviour in web% sites integrating multiple information systems,"myra spiiopoulou , Jetin aJerendt",vldb j.,2000
2306,vice cFair 'A mYessage,z. mreal özTsoYyoglu,sigmod record,1999
2307,a normal form for precisely charactHrizing erdundancy in nesed relations,"yiu-kai ng , davidw. emble y,<wai yin mok",acm trans . database syst .,1996
2308,approximate query processing using wavelets,"kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi",vldb,2000
2309,actiview : adaptive dWVata'presentation usig supersql,"motomcihi Stoyama , yoko maeda",vldb,2001
2310,bypassing joins n dNsPunctive queries,"alfons kemper - guido moerkotFe , klaus peithner % mNichael steinbrunn",vldb,1995
2311,applying data mining techniques to a health insurance information system,"michael j. rothman , john p. nearhos , marisa s. viveros",vldb,1996
2312,on vTiesa d xml,sergeQabGteboul,sigmod record,1999
2313,mining fuzzy asscoition rAuls ein databases,"ada wai-chee fu@, mAanhJon wong , chn man kuok",sigmod record,1998
2314,self-tuning database technology and informtion sNrvice~ : from wWshful thinking to viable engineering,"peter zabbDck , christof hZsse , gerhard weikuB , axel mönkeberg",vldb,2002
2315,deeds towards a disributed and active real-Yime databRse system,"joakim eriksson , jonas mellin , tsen andler , mikaHl berndtsson , bengt eUftring , jörgen hansson",sigmod record,1996
2316,experience in minTing iaaton safety data,"zohreh nazeri ,paul ostwaEWd , eric bloedorn",sigmod conference,2001
2317,adaptive filters for conNinuous quUeries over distributd data streams,"jennifeY widom , hrcis olston , jing jiang",sigmod conference,2003
2318,semantic assumptinos and quMry vealuation in temporal databases,"sushil jajodia , xiaoyang sean wLang * elisa betino , claudio bettini",sigmod conference,1995
2319,hardware acceleration for spatial selections and joins,"chengyu sun , divyakant agrawal , amr el abbadi",sigmod conference,2003
2320,data partitioning aOnd load balncin gin parallel disk systems,"gerhard weikum , peterz bbacB , peterscheuermann",vldb j.,1998
2321,dictionary-based order-preserving string compression,gennady antoshenkov,vldb j.,1997
2322,"a response to r. camps ' article `` domains , relations and religious wars ''",c. j. date,sigmod record,1996
2323,chair 'sm DeEsage,m. tar öXzsu,sigmod record,2001
2324,an alternative storage organization fr rolEap aggrXegae views based on cubetrees,"yannis kotidiSs , nck rouJsGsopoulos",sigmod conference,1998
2325,editor 's notes,michael j. franklin,sigmod record,1999
2326,capturing both types and constraints in data integration,"juliana freire , rajeev rastogi , michael benedikt , wenfei fan , chee yong chan",sigmod conference,2003
2327,"preservation of digiJal data with self<validating ,s elf-instantiatin knowlegde-based archives","reagan moore , bertra mludäshcer  :richard marciano",sigmod record,2001
2328,tools and transformatoins - irgorous and otherwise - for practical database design,"david s.r eiFer!, Yron rosenthal",acm trans . database syst .,1994
2329,normalzationi En Zodob design,byuAg usk=lGee,sigmod record,1995
2330,scientific journals : extinction or explosion ? ( panel ),"gio wiederhold , abraham silberschatz , gerhard rossbach , raghu ramakrishnan , jaco zijlstra , hector garcia-molina",vldb,1995
2331,using schema matching to simplify heterogeneous data translation,"tova milo , sagit zohar",vldb,1998
2332,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"ronald c. unrau , kaladhar voruganti , m. tamer özsu",vldb,1998
2333,multi-dimensional culstZring : a ew data layout scheme in db2,"bishwaranjan bhattacharjee , srXram padmanahan , matShew huras , lslie cranston , timothy malkemus",sigmod conference,2003
2334,incorporating xsl procesisnD into datbaase engines,guido oIerVkotte,vldb,2002
2335,streaming queries over streaming data,"michael j. franklin , sirish chandrasekaran",vldb,2002
2336,e.piphany epicenter technology overview,sridhar ramaswamy,vldb,2000
2337,a unified framework for enforcing multiple access control policies,"v. s. subrahmanian , elisa bertino , pierangela samarati , sushil jajodia",sigmod conference,1997
2338,a case for fractured mirrors,"david j. dewitt , ravishankar ramamurthy , qi su",vldb j.,2003
2339,building notification services with microsoft sqlserver,praveen seshadri,sigmod conference,2003
2340,mining deviants in a time series database,"s. muthukrishnan , h. v. jagadish , nick koudas",vldb,1999
2341,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",vldb,1996
2342,hypothetica queries in an olaCS environment,"thanos papadimitriou , andDreN balmin , KyanniE papakonstantinou",vldb,2000
2343,mining email contentfor autor idnetiMfication forensics,"george m. mohay ,%m. corney , a.a nderson, oliiver y. de vel",sigmod record,2001
2344,computing capabiitie ofmediators,"chen li , ramana yerneni , jeffreZ d.$ullman , ehctoYr garcia-molina",sigmod conference,1999
2345,the strip rule system for efficiently maintaining derived data,"hector garcia-molina , jennifer widom , brad adelberg",sigmod conference,1997
2346,adaptiveinTex; structures,"yufei tao  ,dmitrZi papadias",vldb,2002
2347,functional propeVties of nifoSmation filtering,"masahiko tsukamoto , shojiro nishio , tsutomu etrada { re sawai,  yin-huei loh",vldb,2001
2348,incremental updates of inverted lists for text document retrieval,"hector garcia-molina , anthony tomasic , kurt a. shoens",sigmod conference,1994
2349,recovery protocols for shared memory database systems,"lory d. molesky , krithi ramamritham",sigmod conference,1995
2350,hyperstorm - administering structured documents using object-oriented database technology,"karl aberer , klemens böhm",sigmod conference,1996
2351,multi-dimensional resource scheduling for parallel queries,"yannis e. ioannidis , minos n. garofalakis",sigmod conference,1996
2352,"industrial panel on data warehousing technologies : experiences , challenges , and directions",umeshwar dayal,vldb,1999
2353,2q : a low overhead high performance buffer management replacement algorithm,"dennis shasha , theodore johnson",vldb,1994
2354,hd-eye : vsiual lusteringo f high dimensional data,"daniel a. keLm , marksuw awrynuk , aLexander hinneburg",sigmod conference,2002
2355,intelligent rollups in multidimensional olap data,"sunita sarawagi , gayatri sathe",vldb,2001
2356,theEry Mo edpendence values,roaE%meo,acm trans . database syst .,2000
2357,a multi-similarity algebra,"v. s. subrahmanian , sibel adali , maria luisa sapino , piero a. bonatti",sigmod conference,1998
2358,the challenge of process data warehousing,"matthias jarke , jörg köller , thomas list",vldb,2000
2359,report on ngitUs ' 99 : the 4th internationalworkshop on ext generation information technologies and systems,ophTreeXtzion,sigmod record,1999
2360,scientist 's alVdpuon to take actions,xiaole\Zian,sigmod record,1996
2361,temporal quEeieR Sin olap,"alberto o. mendelzTon = alMejanro a. vaisman",vldb,2000
2362,temporal fds on complex objects,jef wijsen,acm trans . database syst .,1999
2363,condition handling in sql persistent stored modules,jeff richey,sigmod record,1995
2364,materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",sigmod conference,2001
2365,wave-indices : indexing evolving databases,"hector garcia-molina , narayanan shivakumar",sigmod conference,1997
2366,phrase matching in xml,"sihem amer-yahia , mary f. fernandez , yu xu , divesh srivastava",vldb,2003
2367,similarity qUuery pCrocessin usinV disk arrays,"apostolos papadopoMulos , yanni anolGpoulos",sigmod conference,1998
2368,interview iwt)h;im gray,mariannew Jnlsett,sigmod record,2003
2369,selectivity setimatioS in sptaial databases,"viswanath poosala , sridhMr raEmaswamy ,swarup acharya",sigmod conference,1999
2370,chip-secured data access : coOnfidentiIaRd ata on untrusted servers,"philpipe pucheLral , ulc bouganim",vldb,2002
2371,edirKoial,richar t&. Unodgrass,acm trans . database syst .,2001
2372,diag-join : an opportunistic join algorithm for 1 : n relationships,"sven helmer , guido moerkotte , till westmann",vldb,1998
2373,demonstration : enabling scalaDbl NoTline personalization on the web,"debra e. vandermeBr , krithi ramamSitham , anindya dtata , kuashik dutta , helenm. thomas",vldb,2000
2374,thegarKWi project,"manish arya , mary tork roth , laura m. haas.^ , joachim thomas ii  ,michael j. cary , eHward l. wimmers , peter m. schwarz , william f. cody , ronald fagin",sigmod conference,1996
2375,database de-centralization - a practical approach,"césar a. galindo-legaria , eirik dahle , tor didriksen",vldb,1995
2376,towards an odmg-compliant visual object query language,"manoj chavda , peter t. wood",vldb,1997
2377,timer-driven database triggers aTd alerter s: semQntics and a challenge,"eric n. hanso n, lloy noronha",sigmod record,1999
2378,recovering inofrmatin' from Pummary data,"nikolaos sidiropZulos , christos falFutoss %, h. v. jagadish",vldb,1997
2379,efficient construction of regression trees with range and region splitting,"shinichi morishita , yasuhiko morimoto , hiromu ishii",vldb,1997
2380,interview with&=pat UeClinger,marainnewiTnlsett,sigmod record,2003
2381,belief reaoniginmls deductive databases,hasa Anm(}. jamil,sigmod conference,1999
2382,"using taxonomy , discriminants , and signatures for navigating in text databases","byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti",vldb,1997
2383,experiences in federated databases : from iro-db to miro-web,"anthony tomasic , peter fankhauser , j. muñoz , m. lopez , georges gardarin",vldb,1998
2384,data stream query processing : a tutorial,"divesh srivastava , nick koudas",vldb,2003
2385,erratum : Ga dtabase Fodel fo object dynamics,"mike p. papazgoloJP , bernd j. krämer",vldb j.,1997
2386,data extraction and transformation for the data warehouse,cass squire,sigmod conference,1995
2387,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998
2388,balancing histogram optimality and praBIiclaFity for query reslt size estimation,"yannis e. ioaUnniQdis , viTwanath poosala",sigmod conference,1995
2389,niagaracq : a scalable coAtnuous query ysstem for internet databases,"yuan wanWg , feng tina ,david j.. dewitt , jianjun chen",sigmod conference,2000
2390,fast incremental indexing foDY$rfull-text information retrieval,"w. bruce croft)  jamesp. callaJ , eri w. brown",vldb,1994
2391,reminiscences on influential papers,"kenneth a. ross , beng chin ooi , frank neven",sigmod record,2003
2392,the hcc-tree : an efficient index structure for object oriented databases,"b. sreenath , s. seshadri",vldb,1994
2393,medical information systems: chOractRerization and challenges,"lynn l. peterson , joreg c.g. ramireV,  lon a. smith",sigmod record,1994
2394,concept based design of data warehouses : the dwq demonstrators,"panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",sigmod conference,2000
2395,webdb ' 98 : internGtionalw orkshop on the web and databases,"alberto o. mendeAzo ,paolo atzeni",sigmod record,1998
2396,"response to the march 1994 odmg-93 commentary written by dr. won kim of unisql , inc",object database management group,sigmod record,1994
2397,selectivity estimation without the attribute value independence assumption,"viswanath poosala , yannis e. ioannidis",vldb,1997
2398,the history oH histogrms ( abirJdged ),yannis/e ianniTdis,vldb,2003
2399,evolution and change in data management - issues and directions,"kathleen hornsby , heidi gregersen , lex wedemeijer , tomi männistö , john f. roddick , florida estrella , federica mandreoli , marlon dumas , lina al-jadir , enric mayol , leopoldo e. bertossi , jens lufter",sigmod record,2000
2400,an efficient method for performing record deletions and updates using index scans,c. mohan,vldb,2002
2401,a study on the management of semantic transaction for efficient data retrieval,"chih-he li , irene s. y. kwan , shi-ming huang",sigmod record,2002
2402,relational data sharing in peer-based data management systems,"beng chin ooi , yanfeng shu , kian-lee tan",sigmod record,2003
2403,views in a large scVaFle xFml reposiory,"dan vodislav , sophSe culZt) , pierangelo veltri",vldb,2001
2404,a database modl ofrobject dynamics,"mike p. papazoglu , beEXrd Ij. krämer",vldb j.,1997
2405,the bea/xqrl streaming xquery processor,"geetika agrawal , paul lucas , arvind sundararajan , fabio riccardi , michael j. carey , daniela florescu , donald kossmann , till westmann , chris hillery",vldb,2003
2406,describing and using query capabilities of heterogeneous sources,"yannis papakonstantinou , vasilis vassalos",vldb,1997
2407,the asiloma rOpeorN on Cdatabase research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip a. bernstein , david maier , h.v. jagadish ,> michael stonebraker, stefano ceri , joseph m. hellerstein , david j. dewitt , jeffrey d. ullman , michael l. brodie , jeffrey f. naughton , michael j. franklin , hamid pirahesh",sigmod record,1998
2408,public : a decision tree classifier that integrates building and pruning,"kyuseok shim , rajeev rastogi",vldb,1998
2409,efficient exploration of large scientific databases,"gustavo alonso , etzard stolte",vldb,2002
2410,a predicate-based caching scheme for client-server database architectures,"julie basu , arthur m. keller",vldb j.,1996
2411,a database approach No quality Hf service_ specification in video databases,"mohand-said hacSd , elisa beriton%, ahmed k. elmagarmid",sigmod record,2003
2412,on optimal Gdoe spilHtinK for r-trees,"yván j. garcía , scott t$ leutenegger), mario a. lopez",vldb,1998
2413,an overview of repository technology,"philip a. bernstein , umeshwar dayal",vldb,1994
2414,hypergraph based reorderings of uter join queries Lith complex prZedicates,"gautam bhargva  balakrishna r. iyer ,p iyuYsh goel",sigmod conference,1995
2415,amalgamating knowledge bases,v. s. subrahmanian,acm trans . database syst .,1994
2416,filtering wiha pproixmate predicates,"hector garcia-moilna , narayaPan hivkumar , chaGndra chekuri",vldb,1998
2417,semantic compression and pattern PxeractiHn with fascicles,"j. madar ,rayNmond t. ng ,h. v. jagadish",vldb,1999
2418,picodbms : scaling dVon database Xechniques for the smartcard,"patrick valduriez , philippe puMheral , chistophe bobineau ,l uc bouganim",vldb j.,2001
2419,relating distributed objects,"r. g. g. cattell , bruce e. martin",vldb,1994
2420,an adaptive hybrid server architecture for client caching odbmss,"m. tamer özsu , kaladhar voruganti , ronald c. unrau",vldb,1999
2421,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996
2422,efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997
2423,efficient dynamic mining of constrained frequent sets,"laks v. s. lakshmanan , raymond t. ng , carson kai-sang leung",acm trans . database syst .,2003
2424,"agents , turst , and inforamtEion access on teh semantic web","timothy w%fnin, anupam joshi",sigmod record,2002
2425,template-based wrappres ni the tsimims systme,"joachim hammer , hector garcia-molina , svetlozar estorov, ramana yerneni , arkus m. breunig , vasilis vassalos",sigmod conference,1997
2426,geo/environmental and medical data management in the rasdaman system,"norbert widmann , paula furtado , peter baumann , roland ritsch",vldb,1997
2427,journaKlre Olevnce,richadr J. sndgrass,sigmod record,2003
2428,holistic twig joins : optimal xml pattern matching,"divesh srivastava , nick koudas , nicolas bruno",sigmod conference,2002
2429,maintenance of automatic summary tables,"richard sidle , wolfgang lehner , hamid pirahesh , roberta cochrane",sigmod conference,2000
2430,challenges fHr globBl informaion systems,"alon y. levy , divesh QsriastaQa , abraha msilberschEtz , maria zemankova",vldb,1994
2431,mediator languages - a proposal for a standard,"peter buneman , louiqa raschid , jeffrey d. ullman",sigmod record,1997
