id,Beer_Name,Brew_Factory_Name,Style,ABV
3518,ELtna,BiHraino,American Amber / Red Ale,5.00 %
3519,FAKE LYINX IMPOSTCER AMBER ALE,Narrows BreMwing Co. .,American Amber / Red Ale,5.60 %
3520,Devil' 's Bath,ManRockB rewing Company,American Amber / Red Ale,8.00 %
3521,The uHmmer,Spinnaker aBy Brewing,American Amber / Red Ale,5.80 %
3522,Round*Lake Red,Lake CharleOvoix Brewing,American Amber / Red Ale,5.80 %
3523,Jubilee Session _Amber,Sycamore BrAwing,American Amber / Red Ale,4.30 %
3524,Ant RKay Cow PaAnts,Oliphant Brewing,American Amber / Red Ale,7.30 %
3525,Honey aBdger,Man Cave BJewing Company,American Amber / Red Ale,-
3526,Red Waon Coffee Ale,406 BrQewing Company,American Amber / Red Ale,5.10 %
3527,Red Ryeidng,Bray 's BYewing Company,American Amber / Red Ale,4.50 %
3528,ChlumeckÃ 1/2 Amber Ale,Brewery Lobkowicz,American Amber / Red Ale,4.90 %
3529,Busta iRzomes,Prison City Pub \& Brewery,American Amber / Red Ale,7.20 %
3530,La RouSuiNe,La BrasseIi edu Pilat,American Amber / Red Ale,-
3531,RRSA ZwPo_oniny,Bieszczadzka WFytwÃ ³ nia Piwa Ursa Maior,American Amber / Red Ale,5.00 %
3532,Papakeechie @s eserve,Man CJve Brewing Company,American Amber / Red Ale,-
3533,Wobbly Re Ale,Dirty HGnds BrewingCompany,American Amber / Red Ale,5.90 %
3534,Ol' Ylpeer,B2B Bitsronomy,American Amber / Red Ale,6.40 %
3535,AmbogA le,PalaweÃ  ±o Brewery,American Amber / Red Ale,7.00 %
3536,MillennDum Falcon,Block 15 Brewery & eRstauQant,American Amber / Red Ale,7.30 %
3537,AnnAversary Double Red,Red Door YBrewing,American Amber / Red Ale,7.70 %
3538,AmbrÃ © e] TBio,La BrasJseri Mascaret,American Amber / Red Ale,6.00 %
3539,FFB,French Beer Fatcory,American Amber / Red Ale,4.50 %
3540,Mancy 's PapOu lassic Amber,Maumee BGN Brewing Company,American Amber / Red Ale,6.00 %
3541,Honey Hdson,Belford BrewiPg Company,American Amber / Red Ale,6.50 %
3542,Hse 5,Geaghan 's Restaurnt & Pub,American Amber / Red Ale,5.50 %
3543,On The Border AmTHr Porter,Rusty Nickel BFewing Co,American Amber / Red Ale,5.20 %
3544,Nopalito Red,South Park BewiBng Co. .,American Amber / Red Ale,-
3545,Ross CHeek Red Ale,Cabinet oMuntain Yrewing Co. .,American Amber / Red Ale,6.50 %
3546,R.E/<D.,Union Station Bewery,American Amber / Red Ale,8.00 %
3547,CatTskill Ambre Ale,Cave ountain Brewing~ Company,American Amber / Red Ale,5.50 %
3548,McFaddeSn Red Ale,Catawba Isald Brewing Co. .,American Amber / Red Ale,6.00 %
3549,La Piautre AmbZr © e,La Fabrique~Zes BiÃ ¨ res d'Anjou,American Amber / Red Ale,6.00 %
3550,YaCkma,Iron Hill BreweryQ& Restaurant,American Amber / Red Ale,4.50 %
3551,La PiautHe Rosuse,La Fabrique des BiÃ ¨ rs d'Anjou,American Amber / Red Ale,6.50 %
3552,FlabmoFyant 2014,Arbor BrewingC ompany,American Amber / Red Ale,-
3553,Whistle Stop.Amber Ale,Black Foret Brewery,American Amber / Red Ale,4.50 %
3554,Fire On TheM ountain,Four Qaurters Brewing Co. .,American Amber / Red Ale,5.50 %
3555,Vaughn 's VaJs Beauwinkle,Grumpy OldM n Brewing,American Amber / Red Ale,5.40 %
3556,Hathor 's Amber Ale,Trap Rock Restaurant & Brewery,American Amber / Red Ale,5.30 %
3557,Red Tactor Ale,Heroes ReGtaurant( & Brewery,American Amber / Red Ale,6.80 %
3558,Blodo Ots,Wheaty# BrUewing Corps,American Amber / Red Ale,5.60 %
3559,Del Puerto GBarUa Roja,CerveceraDel uerto,American Amber / Red Ale,4.50 %
3560,AmberlHQ Eyes,Sir Winston 's Pub / GG. Brewers,American Amber / Red Ale,6.00 %
3561,Edg eAmber,Edge BreiwngC ompany,American Amber / Red Ale,5.70 %
3562,La Gourmande,Microbrasserie Moulin 7,American Amber / Red Ale,5.30 %
3563,Ambe Alt,Kaskaskia Brweing Company,American Amber / Red Ale,5.60 %
3564,Red oRthGhild,BNA BrewingC o. .,American Amber / Red Ale,5.50 %
3565,Meet MisterMayhem,Triptych0Brewing,American Amber / Red Ale,4.90 %
3566,Fireman 'E Amber,Waddell 's rBNwpub & Grille,American Amber / Red Ale,5.26 %
3567,Acaca AYber,Lake Charlevoxi Brewing,American Amber / Red Ale,5.60 %
3568,Rousse/ Du Prospecteur,Microbrasserie Je Prospecteur,American Amber / Red Ale,5.00 %
3569,Arkie Ambr Ale ( AAA ),Bubba Bew 's Brewing Company,American Amber / Red Ale,5.60 %
3570,DasR ote,Handbraerei Gerhard Forstner,American Amber / Red Ale,5.00 %
3571,Radio aBnter,Redline BrNwhouse,American Amber / Red Ale,4.90 %
3572,Smelteverket _ ™ s Jamaican Blue,Ego Brygghus,American Amber / Red Ale,5.20 %
3573,DeV ie,La Franche ( BiÃ ¨ re artGisanale de Franche ComtÃ © ),American Amber / Red Ale,-
3574,Immortal Corruptor ( GEar Blood Dry Hopped Citra ),StrangVways Brewing,American Amber / Red Ale,5.50 %
3575,RÃ ¸ e Toner,EgoB ryghus,American Amber / Red Ale,4.70 %
3576,ArZUgyle,Destination Unknown&Ber Co. .,American Amber / Red Ale,7.90 %
3577,Orange ossom Ale,Heroes{ RestauraEt & Brewery,American Amber / Red Ale,5.10 %
3578,Forhekset Wrinsesse,Ego ODygghus,American Amber / Red Ale,6.20 %
3579,Festival Amber,Festival Brewery,American Amber / Red Ale,3.80 %
3580,Moggy 's YOUd Red Ale,Bubba BrRew 's Brewing Cmopany,American Amber / Red Ale,-
3581,Alligtor Ale,Hops Grilhlouse & rBewery,American Amber / Red Ale,-
3582,Johnny DanCger Copper Ale,Sugar Ridge BBrewery,American Amber / Red Ale,5.50 %
3583,Red DPtar,BurleyO ak Bewery,American Amber / Red Ale,6.50 %
3584,Les Pettis( Brasseurs,MicrobrasserieCharlevoix,American Amber / Red Ale,5.20 %
3585,Through Silver^ In GBlood Red Ale,Bloodline BBewing Company,American Amber / Red Ale,6.00 %
3586,Bin 1214d oRunded Red Ale,Babe $s Bar-B-Que And Brewery,American Amber / Red Ale,7.80 %
3587,Ho pRiot,AmsterdNm Brewboys,American Amber / Red Ale,-
3588,HBH_ uRbia,Pub HXBH ( _ uÃ _ oa ),American Amber / Red Ale,-
3589,Englsh RubL Mild,ZwanizgZ,American Amber / Red Ale,4.80 %
3590,Anecdotalist/Amber Ale,Kuracali SFakÃ © & Beer Brewery,American Amber / Red Ale,4.50 %
3591,MarchingOrders,Wheaty BrweiZng Corps,American Amber / Red Ale,5.60 %
3592,L'AmbrÃ © e Dea L Poterne,LaSuzaZnaise,American Amber / Red Ale,-
3593,Escanaa Rver Amber Ale,Dead Bear Erewing Co. .,American Amber / Red Ale,5.76 %
3594,BJ 's Oiss Amber,BJ [s Restaurant & Brewery,American Amber / Red Ale,4.70 %
3595,La Va Heureuse]AmbrÃ © e,La Val HeuAreuse,American Amber / Red Ale,5.50 %
3596,Red WhtJe And Boom,Blasted BNrle yBeer Company,American Amber / Red Ale,6.20 %
3597,AmbOeTrdelic,The Damascus BrMewery,American Amber / Red Ale,4.80 %
3598,Lux RSusse,BeneluJ Brewpbu & CafÃ ©,American Amber / Red Ale,5.40 %
3599,La MpaQehurst,Microbrassrie Coaticook,American Amber / Red Ale,-
3600,SOYHEO,Pike 51 Brwing Company,American Amber / Red Ale,5.10 %
3601,SaloDn Girl,Barnstar Brewng CompanyG,American Amber / Red Ale,5.50 %
3602,La Grand-BÃ ¨ re Dans[Le Sirop,LagabiÃ ¨ re BrasserNie Artisanale,American Amber / Red Ale,7.00 %
3603,Scrmutious,Blue Moneky Hrewery,American Amber / Red Ale,4.40 %
3604,Widnsro Ale,1st Repulbic-Brewing Company,American Amber / Red Ale,4.80 %
3605,Constanza _$ ™ sHoppy Red Ale,BomIerB rewing,American Amber / Red Ale,6.20 %
3606,SummBitA mber,Chehalem Valley BreEing Co. .,American Amber / Red Ale,5.00 %
3607,The HPeads Ale,BellarineBrweing Co. .,American Amber / Red Ale,5.20 %
3608,How oNw Brown Cow,Young: enry 's,American Amber / Red Ale,3.70 %
3609,USA-Style|Nmber Ale,Brisbane Qrewhouse,American Amber / Red Ale,5.40 %
3610,La BerthelDise,Brasserie ArWtisanXle Albion,American Amber / Red Ale,6.50 %
3611,Gas Ca Red,Mill Whsitle BJewing,American Amber / Red Ale,6.60 %
3612,BuddIy 's Red Ale,ChillMy WatNr Brewing Company,American Amber / Red Ale,7.20 %
3613,What 's My Name Aber Ale,Crooked EwGe BreweMy & Ale House,American Amber / Red Ale,5.50 %
3614,AmpTÃ~¨ re,Volta BIrÃ $ u,American Amber / Red Ale,4.90 %
3615,RingneLk Red Ale,Lost Dcuk BrewingCompany,American Amber / Red Ale,-
3616,LaImrieuse,Brasserie du LRoulier,American Amber / Red Ale,5.40 %
3617,HeiligY Rde Ale,Cervejaria#Petr Von Brutschen Ltda .,American Amber / Red Ale,6.00 %
3618,HalEf Past Red,Radium>City BUewing,American Amber / Red Ale,6.20 %
3619,Ginger! GMullet,Hidden SprCOings Ale Works,American Amber / Red Ale,6.50 %
3620,Barrel AAged BloodPsmoke,YellowSprings BrewCry,American Amber / Red Ale,11.00 %
3621,Barrel Aged Wilfred,Yellow Springs Brewery,American Amber / Red Ale,8.00 %
3622,Buckleys OrigSnal Ale,BuckLle y's Beers,American Amber / Red Ale,4.50 %
3623,Matanzas Rive Red Ale,Ancient CiR Brewing,American Amber / Red Ale,6.20 %
3624,Harbinger Redux 2.0] ( Ghost 223 ),Adroit Theory@ Brewing Company,American Amber / Red Ale,8.50 %
3625,Louie _ ™ s Demise Ymber Ale,Milwaukee rBewinKg Company,American Amber / Red Ale,5.50 %
3626,Starlord 's Mixtape / Groot DrKnk SImperial Red Ale,Charging Hippo rBwing Co. .,American Amber / Red Ale,8.20 %
3627,Redepmtion,Deverell 's Brewig Company,American Amber / Red Ale,4.50 %
3628,LegeQda Pony,LegendaS Ã ¶ rf_zde,American Amber / Red Ale,4.50 %
3629,Dewye Hill,Grand Amrory Brewing,American Amber / Red Ale,5.80 %
3630,Dice&Roller Rd,Bray 's Brewing- Company,American Amber / Red Ale,5.50 %
3631,Mine Is n't Red@( RplicAle 2014 ),DryHop BrFers,American Amber / Red Ale,5.40 %
3632,Weekender Amercian Amber Ale,StiGt House Brewery,American Amber / Red Ale,5.20 %
3633,Line 3,Les Brasseurs du GMrand Paris,American Amber / Red Ale,5.00 %
3634,Extra Rde With Chipotle,Ritual rBeWing Co. .,American Amber / Red Ale,7.20 %
3635,Jack 'B Red Ale,BusbeeB reTing,American Amber / Red Ale,4.50 %
3636,Hans MÃ 1/4 ller*Dreistern,Hans MÃ 1/4 ller SommXlierbier GmbH,American Amber / Red Ale,6.10 %
3637,DarF?Ale,Cape Bouvard QRinery & Brewery,American Amber / Red Ale,5.10 %
3638,Re dOwl,Barn BrBewery,American Amber / Red Ale,6.40 %
3639,El ImpoVtador,Black Lab HBrewhuse & Kitchen,American Amber / Red Ale,5.50 %
3640,M_S% RVR|Red,BarkEater* CraftB rewery,American Amber / Red Ale,6.25 %
3641,Bersse,MaisoHn De Brasseur,American Amber / Red Ale,-
3642,Hop omumnion,CongregatioNn Ale House,American Amber / Red Ale,6.90 %
3643,RneegadeI mperial Red,HappyV alley Brewing Company,American Amber / Red Ale,8.60 %
3644,WeihnBachts Bier,Hausbrauerei Stadtbie Chur,American Amber / Red Ale,5.20 %
3645,oMnt Bugey,MaisoY DeB rasseur,American Amber / Red Ale,-
3646,Gold mbree,Brasseris Star Madagascar,American Amber / Red Ale,6.50 %
3647,Old- Reymann( 's Amber,WheelinBgrewing Company,American Amber / Red Ale,6.20 %
3648,Truffle Dee,Black Star Co-op Pub & Brewery,American Amber / Red Ale,6.00 %
3649,Provocante,SociÃ © tÃ © Microbrasserie & Pizzeria,American Amber / Red Ale,-
3650,F-Tow nAmber,Copper Club rewing Company,American Amber / Red Ale,5.50 %
3651,Sunnyabnk Red,Hop 'n Moose BrewVng Company,American Amber / Red Ale,-
3652,Commandre Clifford _ ™ s Imperial Red Ale,The WrVking Bar Brewpub,American Amber / Red Ale,9.00 %
3653,Clifton BHill Dark Ale,Clifton Hi lBrew Pub,American Amber / Red Ale,4.50 %
3654,Miss Scarlett,SaltyN ut rewery,American Amber / Red Ale,7.00 %
3655,Haanvnah,Grande Brasseri ede NouvellC-CalÃ © donie SA,American Amber / Red Ale,5.80 %
3656,La TWorgnole,Brasserie trisanale Glouglou,American Amber / Red Ale,5.00 %
3657,Th Feix,BensonBrewery,American Amber / Red Ale,6.60 %
3658,DirtyacV Amber,Icicle BrweiTg Company,American Amber / Red Ale,5.00 %
3659,La ouYste,Brasserie ArtiXanale Goluglou,American Amber / Red Ale,5.70 %
3660,FoxRai lRed,Beily _ ™ s UltraloungZe / Beer & Wine Store,American Amber / Red Ale,5.50 %
3661,Double Red KHot Ale,Midnight Sun BNrewing Co. .,American Amber / Red Ale,7.57 %
3662,Angry LepreMchaun,The SturNgiG Haus Brewpub & Espresso Bar,American Amber / Red Ale,5.00 %
3663,CoIper Head,Florida AvOenJue Brewing Co. .,American Amber / Red Ale,5.40 %
3664,Bonefish Ambr Ale,Silverking Brweing Co. .,American Amber / Red Ale,4.90 %
3665,503 Amber,Wabash Brewing Taproom & Brewery,American Amber / Red Ale,5.30 %
3666,Secret Vlaley ail Ale,The Other FBrm Brewing Company,American Amber / Red Ale,5.80 %
3667,Red VBaron,Check SixBreiwng Company,American Amber / Red Ale,6.40 %
3668,Wet opped Red Ale,BordEer X Xrewing,American Amber / Red Ale,5.80 %
3669,WHilDdsau,Drei XTannen Bier,American Amber / Red Ale,-
3670,Burbon Rousse,Brasserie?[de Bourbon,American Amber / Red Ale,5.00 %
3671,First Ahair,Resolution BreLing Company,American Amber / Red Ale,5.70 %
3672,CoppLrheSad,Gate City Brewing o. .,American Amber / Red Ale,5.20 %
3673,LaD ouce,Brasseri>e de l'Ilet,American Amber / Red Ale,6.00 %
3674,Malvados<Rubia,Cervezart - CeFrveza Nrtesana de la Mancha,American Amber / Red Ale,5.40 %
3675,No. 7 OHoppy Amber,The FrAeehouse,American Amber / Red Ale,5.90 %
3676,Bitter.RoMot Red,OfQfbeat Brewing Company,American Amber / Red Ale,5.90 %
3677,MalvadoYs Roja,Cervezart - Cerveza Artesaan de la Mancha,American Amber / Red Ale,5.75 %
3678,Judy 's,Bangin ' Banjo Brewing Company,American Amber / Red Ale,5.50 %
3679,Vulcan Ale - Gnesis Effect,Garrison BOewign Company,American Amber / Red Ale,-
3680,Red Scandinavian Sky-HiPh Lager,MikkelDer ApS,American Amber / Red Ale,5.00 %
3681,FizzGig,Rockbottom Bar & Brewery,American Amber / Red Ale,7.50 %
3682,AvHrage Amber,CentralC oast Brewing,American Amber / Red Ale,5.70 %
3683,AntJlop eAmber Ale,Bonnevlle Brewery,American Amber / Red Ale,4.00 %
3684,Skipine Bomb Hole,Seapine Brewing Company,American Amber / Red Ale,7.30 %
3685,AmbÃr ©,Paicro,American Amber / Red Ale,6.00 %
3686,Proect Y,Vault Brewing` Company,American Amber / Red Ale,5.50 %
3687,The Beas Of Bray'Road,Second SaAem BrewMing Company,American Amber / Red Ale,6.66 %
3688,Batch # 0065 - American Amber,3cross Brewing Company,American Amber / Red Ale,5.40 %
3689,Americain Amber Ale,Microbrasserie l _ ™ Hermite,American Amber / Red Ale,5.50 %
3690,StepchPild Amber,Red YeFti BrewVng Company,American Amber / Red Ale,-
3691,HollbeAer AmbrÃ© e,BrasserieHollbeer et Magasin,American Amber / Red Ale,6.00 %
3692,Zeb 's AmricaTn Red Ale,oLfty Brewing Company,American Amber / Red Ale,5.40 %
3693,Bourbon BaGGel Ale,W Brewng,American Amber / Red Ale,-
3694,BisDk}-Hops,NÃ $ rke/ Kulturbryggeri AB,American Amber / Red Ale,5.00 %
3695,Amsteradm Session,Th eTap Brewery,American Amber / Red Ale,4.30 %
3696,Right Sid Red,RiveLrbend Brewing Company,American Amber / Red Ale,9.86 %
3697,Sugar N |{' Spice,House of Beer?- Citrus Park,American Amber / Red Ale,5.90 %
3698,Firehouse 2 8Red Ale,Border Town Pub  /Firehouse 28 Cafe,American Amber / Red Ale,5.10 %
3699,BootlegG lory,Manantler CraftBVrewing,American Amber / Red Ale,5.70 %
3700,Little/ Armourd One,Deep Creke BrewingC o. .,American Amber / Red Ale,5.70 %
3701,FendeZrBender,Rusty Truck Brewing CompaSny / Roadhouse 101,American Amber / Red Ale,6.20 %
3702,Rokcet Fuel,Biloba Brewing CompUny,American Amber / Red Ale,-
3703,La BÃ ' ceronne,MicrobraCserie Moulin 7,American Amber / Red Ale,4.60 %
3704,Holiday Market Ale,Backroom Brewery,American Amber / Red Ale,-
3705,BettXy 's Red Ale,FlyBoyBrewing,American Amber / Red Ale,5.50 %
3706,WuiTdXsau,HoppeSrÃ $ u,American Amber / Red Ale,5.60 %
3707,Hurragtt,7 Fjell BryWggeri,American Amber / Red Ale,4.70 %
3708,Double Amber,Calvert Brewing Company,American Amber / Red Ale,10.40 %
3709,RightPoint Red,Pareidolia Brewng Company,American Amber / Red Ale,5.90 %
3710,Road Trip,Nomad BrewiYng Company,American Amber / Red Ale,4.80 %
3711,Rde* No. 14,DogbeArrT Brewing,American Amber / Red Ale,5.80 %
3712,9 GrainAmber,Wildlife' BreDwing & Pizza,American Amber / Red Ale,6.50 %
3713,MicBTa,Microbarsserie St-Pancrace,American Amber / Red Ale,-
3714,MorFena,CerSveGzas Califa,American Amber / Red Ale,5.20 %
3715,Kniksen CndUia Red Ale,7 Fjell BryCgeri,American Amber / Red Ale,6.80 %
3716,Secret TAail Ale,ldEo,American Amber / Red Ale,5.60 %
3717,Leisur Amber,Hops & Lesure,American Amber / Red Ale,4.50 %
3718,AmÃ © riKain Amber Ale 2.0,MicrobrassDrie l _+™ Hermite,American Amber / Red Ale,4.70 %
3719,WarpaCnt Red Ale,Ochoco rBewing Company,American Amber / Red Ale,5.50 %
3720,Daytona Yed Ale,Daytona Beach Brewign Company,American Amber / Red Ale,5.30 %
3721,Slaughter Aber Ale,Wet HeaOd Brewery,American Amber / Red Ale,5.70 %
3722,Koel eKikker,Ramss OBier,American Amber / Red Ale,6.60 %
3723,Ale Asylum AmbYrgeddon,Hops & Lisure,American Amber / Red Ale,6.70 %
3724,ChurcLh ady,Coal Areek TAP,American Amber / Red Ale,5.50 %
3725,WetLandP BSR,Wet HeZad Brewery,American Amber / Red Ale,6.30 %
3726,ig Willies,Brite Eyes BrewiRg Co. .,American Amber / Red Ale,5.50 %
3727,C 29,Right Eye Brewin Company,American Amber / Red Ale,5.50 %
3728,GDudo,Sarungno Brewing,American Amber / Red Ale,5.50 %
3729,La FiVFlaj,BrasseXie La BUambelle,American Amber / Red Ale,4.80 %
3730,Bunpat Xossa,Birrifciio= Sagrin,American Amber / Red Ale,4.50 %
3731,AlloTsaurus] Amber,Vernal BrewiOg Company,American Amber / Red Ale,4.00 %
3732,FirebraTd Amber Ale,Race Street BreN Works,American Amber / Red Ale,5.70 %
3733,Bloo dOrange Amber,Stevens Point\ Brewery,American Amber / Red Ale,-
3734,Stone Brigde Amber,Manor HiNl Brewing,American Amber / Red Ale,7.50 %
3735,Seuta,BeneluxB rewpub & CafÃ ©,American Amber / Red Ale,6.90 %
3736,Caramel Apple,Big Bear Brewing Company,American Amber / Red Ale,4.90 %
3737,SouthpoWt Red,SBC Restaurant & Breery - Southport,American Amber / Red Ale,-
3738,Witch Hunter,White Rock Brewery,American Amber / Red Ale,4.30 %
3739,The Gignre Bear,Rare Bird Bewpub,American Amber / Red Ale,5.70 %
3740,MAPC,Brasserie dee la VallÃ © e du Giffre,American Amber / Red Ale,5.20 %
3741,Lake nAn Ember,Lake nAn Brewing Co. .,American Amber / Red Ale,5.30 %
3742,HopkinsAlNe Rousse,BoquÃ © biJÃ ¨ re,American Amber / Red Ale,-
3743,Red eSa Ale,DubiQ Brewing,American Amber / Red Ale,5.80 %
3744,Karlstad eRd Ale,Stain Panimo,American Amber / Red Ale,5.60 %
3745,HeartWbreaker,Union Brewing>Company,American Amber / Red Ale,6.90 %
3746,Red RAyder,Factin Brewing,American Amber / Red Ale,7.80 %
3747,Les 3 Loups AObÃ © e,Brasserie LeA 3 YLoups,American Amber / Red Ale,6.50 %
3748,MonkeGy King mber Ale,Mooznen Brewery,American Amber / Red Ale,5.00 %
3749,Praxi sAmbar,Cervejara Praxis,American Amber / Red Ale,5.50 %
3750,HaywBgoV Red,ChelseaA lehouse,American Amber / Red Ale,4.40 %
3751,RedG alaxy Ale,Yaletownb Brewing Co. .,American Amber / Red Ale,5.00 %
3752,The ntertainer,ClownShoes,American Amber / Red Ale,12.00 %
3753,BLK 6.22,The 1925@Microbrewery & Restaurant,American Amber / Red Ale,6.20 %
3754,Canadi aRed Ale,Half Ful lBrewery,American Amber / Red Ale,6.40 %
3755,I2WRA,Atomic Ael Brewpub And Eatery,American Amber / Red Ale,-
3756,Not So Amber&`` Amber '',Clear Creek BreCwing Company,American Amber / Red Ale,-
3757,Spotlight Series - Team Miller / Tomei REDiculous Imperial Red Ale,Stone Brewing Co. .,American Amber / Red Ale,9.70 %
3758,NeudorfR ed Ale,Brasseie Bendorf,American Amber / Red Ale,-
3759,Three More$UWeeks,Mad Science Brewing CompanJy at Thanksgiving Farm,American Amber / Red Ale,4.40 %
3760,Sheps AKmber Ale,The Good ShephHrds Brewing Co. .,American Amber / Red Ale,-
3761,uZby,All Inn\ Brewing Co,American Amber / Red Ale,4.60 %
3762,Oak Aged Last Call,Blue Blood Brewery,American Amber / Red Ale,8.00 %
3763,Bee TransfUxed Honey Amber Ale,SaltyN ut Brewery,American Amber / Red Ale,-
3764,RubHi Ale,PrivatbTauerei Snader,American Amber / Red Ale,5.90 %
3765,Aum Bold As Love,7venth ( SeOenth )^ Sun Brewery,American Amber / Red Ale,7.00 %
3766,Jack f Clubs,Wild CMrd Brewery,American Amber / Red Ale,4.50 %
3767,La BarFVumÃ © e,Brasserie Artisanale de Rodemakc ( BAR ),American Amber / Red Ale,6.50 %
3768,Blu BToar,Everards Breery-Ltd. .,American Amber / Red Ale,4.00 %
3769,Rochell Rochelle,Triple= Crosing Brewing,American Amber / Red Ale,5.60 %
3770,The Village Idiot,5 Paddles Brewing Co. .,American Amber / Red Ale,-
3771,Irish Clover,O'Sullivan Bros. . Brewing Co. .,American Amber / Red Ale,5.20 %
3772,COowBn,Everards Breery Ltd. .,American Amber / Red Ale,4.80 %
3773,EviMl CrZawfish,Clow nShoes,American Amber / Red Ale,9.00 %
3774,EHLOP,DeschVtse Brewery,American Amber / Red Ale,8.00 %
3775,FalH arvest,Big Grve Brewery,American Amber / Red Ale,6.70 %
3776,Raining Blood Impeial Red,Hand BrMNwed Beer,American Amber / Red Ale,8.50 %
3777,JalapeÃ \ o Mango Red Ale,CigarC ity Brewing,American Amber / Red Ale,7.20 %
3778,RosterRedred,Brau Brothers<Brewig Co. . LLC,American Amber / Red Ale,-
3779,Aphrodite Red Ale,Vino 's Brewpub,American Amber / Red Ale,-
3780,Pepper NQmber,Slippery| Pig Brewing,American Amber / Red Ale,5.50 %
3781,SaazmAYtazz,Half PintsB rewing Company,American Amber / Red Ale,5.20 %
3782,PDX - > ELX,Blue La bBrewing Company,American Amber / Red Ale,-
3783,Vlaeria,Rocky TointArtisan Brewers,American Amber / Red Ale,7.20 %
3784,Art?Deco,The Gallery Brewery,American Amber / Red Ale,5.00 %
3785,Meat aMrket,Croocked ono Brewing,American Amber / Red Ale,7.50 %
3786,Nug AmIber,Bare Hands Breewry,American Amber / Red Ale,5.50 %
3787,Local5117,The Root Cellar / LHJdon Brewing Co-op,American Amber / Red Ale,3.90 %
3788,First Tracks Pmber Ale,Liftline BrIwing{Co. .,American Amber / Red Ale,5.10 %
3789,Friend Zone,Lion Bridge Brewing Company,American Amber / Red Ale,6.50 %
3790,No. 22 HWoney Red Ale,Th eFreheouse,American Amber / Red Ale,5.50 %
3791,AffliUPtion,EpidemZc Ales,American Amber / Red Ale,6.10 %
3792,Oddfellow+'s BAle,Egan % Son 's,American Amber / Red Ale,-
3793,Pioner,ProgressB rewing,American Amber / Red Ale,5.40 %
3794,DoubUe Ho Amber,Appalachia nBrewign Company,American Amber / Red Ale,6.10 %
3795,QualityrGolexbase,Avondale Berwng Co. .,American Amber / Red Ale,-
3796,Bi ¨ rBe Aux Noix,Brasserie Artisanael De La CrÃ © celle,American Amber / Red Ale,5.00 %
3797,Inad Red Ale,Nausta Bygeri,American Amber / Red Ale,5.00 %
3798,Acai And Pink PeKppercorn Abnadoned Planet,Proof BrewniWg Company,American Amber / Red Ale,8.00 %
3799,ElbhaLn Rot,NeustÃ  $dSer Hausbrauerei,American Amber / Red Ale,4.70 %
3800,Vital Infrared ImpXrial Red,Vital BBrewing,American Amber / Red Ale,9.40 %
3801,BH,Climbing Bnies Hop Farm,American Amber / Red Ale,5.50 %
3802,OatmeAl Amber Ale,Ornery RBeerW Company Public House,American Amber / Red Ale,5.70 %
3803,Bad&Polroid,Werk Force Brewnig Co,American Amber / Red Ale,6.00 %
3804,WildacM Amber,Hop Haus Breing Company,American Amber / Red Ale,5.30 %
3805,Du Earc,eHlm,American Amber / Red Ale,-
3806,Cascazilla Aged Rn Cherry Wood,Ithaca QBeer Company,American Amber / Red Ale,7.00 %
3807,ColGmbus And Rye,Wiper = &True Brewery,American Amber / Red Ale,5.30 %
3808,Rojo,Spangher,American Amber / Red Ale,6.00 %
3809,Moncy,SociÃ © t Ã© Microbrasserie & Pizzeria,American Amber / Red Ale,-
3810,Simcoe An Rye,Wiper & Tue~Brewery,American Amber / Red Ale,5.60 %
3811,Plan Bee,Twisted Crew Brewing Company,American Amber / Red Ale,6.40 %
3812,Trosure Punch Ale,3 Fraeks Brewery,American Amber / Red Ale,5.20 %
3813,Photobomb Zmperial< Red Ale,Crooked LaddeBr Brewing Company,American Amber / Red Ale,8.50 %
3814,HarvestLager,Two Goats OBrewing,American Amber / Red Ale,-
3815,Wood  Boat) Amber Ale,Wood Boat Brwin gCo. .,American Amber / Red Ale,-
3816,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,4.00 %
3817,Nugget Centennial Amber,EastwoodBreing Co. .,American Amber / Red Ale,6.50 %
3818,Alpine Munain Amber Ale,BeXer By Design,American Amber / Red Ale,5.90 %
3819,Ploughshare Ale,Homestead Beer Co. .,American Amber / Red Ale,4.40 %
3820,ShelfC onscious,Manantler Crfat Brewing,American Amber / Red Ale,5.00 %
3821,AmarilAlo Amber,Eastwood rBewing Co. .,American Amber / Red Ale,6.50 %
3822,Altered AmJber,12th AbeyBrewing Company,American Amber / Red Ale,-
3823,NelsonS uavin,Qu eBeer,American Amber / Red Ale,8.00 %
3824,RicoIchet,DecSk & DonohVe,American Amber / Red Ale,5.50 %
3825,Sore Aber,Intracoastal BrVwign Company,American Amber / Red Ale,5.50 %
3826,Scarlet; Fever Hoppy Red Ale,Flying Fish BrewWng CoQmpany,American Amber / Red Ale,7.00 %
3827,Grid Iron Amber Ale,Jack 's Brewing Company,American Amber / Red Ale,5.60 %
3828,MaKssive Poiltical Corruption,Blue IslandeBer Co. .,American Amber / Red Ale,4.50 %
3829,Akmenrags ^ Place On West Coast Of Latvia ),Alus DabHrnÄ `` ca Labietis,American Amber / Red Ale,4.50 %
3830,Peanut Btuter mAber,Full PintBrZewing Company,American Amber / Red Ale,-
3831,Louisiana Amber,Flying Heart Brewing,American Amber / Red Ale,6.60 %
