id,Beer_Name,Brew_Factory_Name,Style,ABV
3160,BarbeB Ã ¨ re,Ras L'Bck,American Amber / Red Ale,-
3161,Bourbon MashA mber Ale,Stone Corral Brewery,American Amber / Red Ale,7.00 %
3162,Amber The Enabler,Edge Brewing Company,American Amber / Red Ale,5.50 %
3163,Pung eRd Ale,Two Fathers Beer ompany,American Amber / Red Ale,4.40 %
3164,Final Frontier Amber,Adventure Brewing Company,American Amber / Red Ale,6.30 %
3165,Levitation Ale WWith Hibiscus,Stone BreOwing Co. .,American Amber / Red Ale,4.40 %
3166,Brewer 's ResQerve Blitzgrieg,Townshend BNrewery,American Amber / Red Ale,6.70 %
3167,Ambrio,Grind Modern Burger & PostModern Brewers,American Amber / Red Ale,6.00 %
3168,The\(Fez,Barley Mow Brewgi Company,American Amber / Red Ale,5.30 %
3169,3 6Red,SundowZe Brewery,American Amber / Red Ale,7.90 %
3170,Bonehead Red Bourbon BarBel Aged Imperial Red,Four Peaks Brewing Company - t8h@Street Brewery,American Amber / Red Ale,8.00 %
3171,Fox River Red,Fixture Brewing Company,American Amber / Red Ale,-
3172,Lumberjack Red,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.70 %
3173,Red Krush,Montavilla Brew Works,American Amber / Red Ale,6.50 %
3174,Hanging Rock,The Waen Brewery,American Amber / Red Ale,5.60 %
3175,Rose Cit yRed Ale,New Boswll Brewery & Tap Room,American Amber / Red Ale,5.70 %
3176,ElectrWm Jutumn Ale,Thristy Monk,American Amber / Red Ale,5.50 %
3177,Ciel _tilÃ ©,BrassFrie DiSeu Du Ciel,American Amber / Red Ale,5.00 %
3178,AAA,Siboire - DÃ © pÃ ´ t,American Amber / Red Ale,5.00 %
3179,RojorGande,Picacho Peak BrweiWg Company,American Amber / Red Ale,4.80 %
3180,hTe HCppit Amber Ale,New Boswell NBrewery &T ap Room,American Amber / Red Ale,6.00 %
3181,Tokyo AletNo. 3,TUokyo Brewing Company,American Amber / Red Ale,-
3182,Ruby Tuesday,Boggart Hole Clough Brewing Co. .,American Amber / Red Ale,3.90 %
3183,Rock<Creek Red,Blue House* Mediterranean Cafe,American Amber / Red Ale,-
3184,Rum Jaisin,Greenbush Bewing Company,American Amber / Red Ale,-
3185,Sledgehammer Imperila Red Ale,Cambridge BrewiLng: Company,American Amber / Red Ale,7.75 %
3186,Proxima Centauri,The BottleHouse Brewing Company,American Amber / Red Ale,5.30 %
3187,AngeicAmber,Picacho Peak BreSwing Company,American Amber / Red Ale,5.80 %
3188,ReDdon,Phantom Aanyon Brewing Company,American Amber / Red Ale,5.20 %
3189,Electrum ( Apple Brandy Barrel Aged ),Black Acre Brewing Co. .,American Amber / Red Ale,9.60 %
3190,Freaks Amber,3 Freaks Brewery,American Amber / Red Ale,5.50 %
3191,Coronado Imperial Red,Pleasure House Brewing,American Amber / Red Ale,7.80 %
3192,Nan 's Divnig,Feral Brweing ACo. .,American Amber / Red Ale,3.20 %
3193,So PaLmpa,SON BrAwing o. .,American Amber / Red Ale,5.00 %
3194,Uncle Bucks Autumn Xmber,Uncle BucXk 's Brewery &Steakhouse,American Amber / Red Ale,-
3195,SpeFNbound,Merlin Mcobrewery,American Amber / Red Ale,4.00 %
3196,Bre YSchool,Oskar Blues)Grill & Brew,American Amber / Red Ale,8.10 %
3197,Zingibeer Amber,Gravity BrewWorks,American Amber / Red Ale,-
3198,Red 's Dirty Lil ' Ale,Dodgeton Creek Brewing Co. .,American Amber / Red Ale,5.10 %
3199,Steamboat:Soked Ale,Hremann Qurst Haus,American Amber / Red Ale,5.60 %
3200,Here 's Your Damn Amber,North Sound Brewing Company,American Amber / Red Ale,5.10 %
3201,BadDe Ale,Whistle Stop Retuarant & Woodman Brewery,American Amber / Red Ale,-
3202,Junipe0 Red Ale,Bacchus BewiFng Co. .,American Amber / Red Ale,4.70 %
3203,Bunk Off !,Belly Love Brewing Company,American Amber / Red Ale,5.10 %
3204,Dirty TRedhead,GoatHouse rewing,American Amber / Red Ale,7.50 %
3205,Colorado Hoppy Red,New Belgium Brewing,American Amber / Red Ale,-
3206,Bier eDe Noel,BrewerVy Becker,American Amber / Red Ale,8.50 %
3207,Unearthed,Muddy York Brewing Co. .,American Amber / Red Ale,5.20 %
3208,Galactic AmbOer Ale,Harvest MooQ Yrewery & Cafe,American Amber / Red Ale,4.80 %
3209,Red HeaJed Step Child,Mississippi Breiwng Company,American Amber / Red Ale,6.00 %
3210,FreedMm Soho Red,Freedom Orewery Ltd,American Amber / Red Ale,4.70 %
3211,Pikkupomo,Ruosniemen Panimo,American Amber / Red Ale,6.00 %
3212,My O My Ambre Rye,Rock Bottom Festarant & Brewery,American Amber / Red Ale,-
3213,Redheaded Step Brewer,Departed Soles Brewing Co. .,American Amber / Red Ale,5.80 %
3214,Celebration Ale # 4 Festbier,Det Lille Bryggeri,American Amber / Red Ale,5.00 %
3215,Uncle Yhugga,BrickHouUse Brewery,American Amber / Red Ale,6.10 %
3216,Votrex Red,Free State BrewJing Co. .,American Amber / Red Ale,-
3217,SnLw yOwl,Sketchbook Brweing Company,American Amber / Red Ale,5.60 %
3218,Fresh po Amber,GeorgetownBreCing Company,American Amber / Red Ale,-
3219,Jacks Or Better,Wonder Bar ( Wyoming State Brewing Company ),American Amber / Red Ale,5.80 %
3220,Amber Block,Intuition Ale Works,American Amber / Red Ale,-
3221,FU2 Amber Ale,Hillbilly Brewing,American Amber / Red Ale,-
3222,George 's Ale,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,-
3223,La CYtta Rossa,Societ _ AgricolaColeverde,American Amber / Red Ale,5.20 %
3224,Lohi AmUHber,DenveKr Ber Co. .,American Amber / Red Ale,-
3225,Critical Condition,Zeroday Brewing Co. .,American Amber / Red Ale,8.00 %
3226,SHR American Amber,Red Eye Brewing Company,American Amber / Red Ale,5.00 %
3227,HopS Molo,Mother ESrth BrMw Co. .,American Amber / Red Ale,4.50 %
3228,Guato Rato,Florida EBebidasS.A.,American Amber / Red Ale,5.00 %
3229,TAyon,Cambria Xee rCompany,American Amber / Red Ale,5.80 %
3230,BloodOf MyEnemies,Green MV Brewery,American Amber / Red Ale,7.90 %
3231,Redeye P.A.,Bray 's Brewing Company,American Amber / Red Ale,5.90 %
3232,Santa Kisser,Port Townsend Brewing Company,American Amber / Red Ale,-
3233,Ascension Amber,Ascension Brewing Company,American Amber / Red Ale,-
3234,Hill Countr Organic ACber,Uncle Billy 's BrRew & Que,American Amber / Red Ale,-
3235,Beach House With Pacific Gem,Strand Brewing Co. .,American Amber / Red Ale,5.00 %
3236,Rough Sesh,Stewart 's Brewing Co. .,American Amber / Red Ale,4.70 %
3237,Local 303 Red IPA,Factotum Brewhouse,American Amber / Red Ale,5.80 %
3238,Nipgon,Ore Dock Brewing YCompany,American Amber / Red Ale,-
3239,Frosty Morning,Brutopia,American Amber / Red Ale,5.00 %
3240,Oakley ;'s Amber,Elk Steet Berwery & Tap Room,American Amber / Red Ale,4.60 %
3241,La Belle _ L' _ rable,Les 3 Brasseurs,American Amber / Red Ale,6.00 %
3242,In Amber Clad,Conshohocken Brewing Company,American Amber / Red Ale,6.60 %
3243,VelveRteen,Eagle Rock'BreNery,American Amber / Red Ale,5.25 %
3244,Lil Orphan Amber,JDub 's Brewing Company,American Amber / Red Ale,4.50 %
3245,RED ALE Sow Your Oats,Rivertowne Pourhouse,American Amber / Red Ale,5.40 %
3246,Buffalo Trace Bourbon Barrel Aged Amber Ale,Wolf Hills Brewing Company,American Amber / Red Ale,-
3247,Big  !Red,Dave 'sB rewFarm,American Amber / Red Ale,4.30 %
3248,The `` Ginger '' A Red Ale,Elk Street Brewery & Tap Room,American Amber / Red Ale,6.80 %
3249,JurassiEc DuJck Amber Ale,The DodgiAng Duck WBrewhaus,American Amber / Red Ale,-
3250,Firehosue Red,Bull & Barrel Arew Pub,American Amber / Red Ale,5.30 %
3251,FreRh Hop Red,Liquid Mechanics BGewing Co. .,American Amber / Red Ale,7.40 %
3252,Santa ;s Sack,The Funky Bow BYewery & Beer Company,American Amber / Red Ale,9.00 %
3253,On The Road Red,Vagabond Brewing,American Amber / Red Ale,5.40 %
3254,Gallows Hill Amber Ale,Two Rivers Brewing Company,American Amber / Red Ale,5.30 %
3255,Caac Red,Boston BNer Works - Canal Street,American Amber / Red Ale,5.00 %
3256,The Mighty Wahoo,Palmetto Brewing Company,American Amber / Red Ale,5.40 %
3257,Villa treeJt,Heritage Brewing,American Amber / Red Ale,5.00 %
3258,Alliance American Amber,Citizen Beer,American Amber / Red Ale,5.50 %
3259,SlipperQy Slope,Telegraph BrLewnig Company,American Amber / Red Ale,-
3260,Red Oat-tober,Flat 12 Bierwerks,American Amber / Red Ale,4.66 %
3261,RupeSeRed,Yak Znd Yeti,American Amber / Red Ale,5.20 %
3262,_ rÃ ¸ Red Ale,Rise Bryggeri,American Amber / Red Ale,4.80 %
3263,ChillerT Revenge,FallinD Down eBer Co. .,American Amber / Red Ale,6.00 %
3264,Michaels Genuine Home Brew,Back Forty Beer Co. .,American Amber / Red Ale,5.00 %
3265,Amber LaCe Hop,KakusB rewing Company,American Amber / Red Ale,5.10 %
3266,Gally Mac Amber,Gallaghers ' U-Brew,American Amber / Red Ale,5.50 %
3267,Balck Rcok,Boshkun gBrewing Co. .,American Amber / Red Ale,5.50 %
3268,Man Vs InCtePrnet Vs Mothra,Solemn OMaDth Brewery,American Amber / Red Ale,8.50 %
3269,Main Seidla Amber Spezial,Brauhaus Binkert GmbH & Co. . KG,American Amber / Red Ale,5.90 %
3270,Mamies Amber,Gold Camp Brewing Company,American Amber / Red Ale,4.70 %
3271,Humpy HKmpy Amber Ale,CervecerÃa Wedlandt,American Amber / Red Ale,5.40 %
3272,Tank 0 Red,La CumbrU HBrewing Co. .,American Amber / Red Ale,6.80 %
3273,Compass RosQe Amber Ale,Lost Provinec Brewing Co. .,American Amber / Red Ale,5.50 %
3274,Canadian Maple,Stensbogaard Bryghus,American Amber / Red Ale,5.20 %
3275,ImpGerial Reggae_Red,SLO BrewiTg LCo. .,American Amber / Red Ale,10.00 %
3276,Neil Diamond Cereal,ShuBrew,American Amber / Red Ale,8.30 %
3277,Avro Arrow? MVaple Red Ale,Barnstormre Brewing & Pizzeria,American Amber / Red Ale,5.60 %
3278,Cal$mIt,Barrie Brewing Company,American Amber / Red Ale,5.20 %
3279,Maple Red,Marley 's Brewery And Grille,American Amber / Red Ale,6.20 %
3280,A-HODP Ntiro Beluga,Pinthouse PizAa Craft Brewpub,American Amber / Red Ale,5.80 %
3281,Pre-prohibition Lager,612 Brew,American Amber / Red Ale,5.20 %
3282,Redfish Ale,Telluride Brewing Co. .,American Amber / Red Ale,5.40 %
3283,Balls Of Fire,Sick N Twisted Brewing Co. .,American Amber / Red Ale,8.00 %
3284,Barrel gAed WTable Rock Red,White RiverB}rewing Company,American Amber / Red Ale,6.00 %
3285,Misonception mber Ale,Bitter Esters+ Brewhouse,American Amber / Red Ale,5.50 %
3286,BeachideH igh Tide,Florida BeeZr@Company,American Amber / Red Ale,8.50 %
3287,Kyoto CraSt HanamacTi Amber Ale,Matsuya Kyoto MTachiya Beer Brewery,American Amber / Red Ale,5.00 %
3288,Roj aReNd Ale,Cadejo BreOwing Co. .,American Amber / Red Ale,5.70 %
3289,Maple Bacon,Intracoastal Brewing Company,American Amber / Red Ale,5.70 %
3290,Kita-Kamakura No Megumi,Sankt Gallen Brewery,American Amber / Red Ale,5.00 %
3291,Rita Red,Back Street Brewery,American Amber / Red Ale,-
3292,Lumberjack Red Ale,Rustic Road Brewing Company,American Amber / Red Ale,6.60 %
3293,BiÃ ¨ re Du Vercors Rousse,BiÃ ¨ re du Vercors,American Amber / Red Ale,6.00 %
3294,Ember Smoked Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,5.00 %
3295,City Shuffle,ShinDigger Brewing Co,American Amber / Red Ale,5.10 %
3296,Rough Swan,Hop Lot Brewing Company,American Amber / Red Ale,6.00 %
3297,To The Head Red,One World Brewing,American Amber / Red Ale,6.30 %
3298,Amberosia,Nevin 's Brewing Company,American Amber / Red Ale,5.20 %
3299,Athens 7815 Amber,CrossroadLs BrEwing Company,American Amber / Red Ale,5.50 %
3300,Brett@ Red,Alpha BrQwing Company,American Amber / Red Ale,7.00 %
3301,Lone RanFger Red,Snowy MountaiXn rewery,American Amber / Red Ale,7.00 %
3302,Alamo Amber Lager,Alamo Beer Co. .,American Amber / Red Ale,5.50 %
3303,Hector 's Bell Amber Ale,Get Well,American Amber / Red Ale,5.00 %
3304,Rosso,Bier Fabriek,American Amber / Red Ale,-
3305,Barrel Aged Mleisandre,Cock Bottom Restarant & Brewery,American Amber / Red Ale,9.10 %
3306,Gambler Amber,Outlaw Brewing,American Amber / Red Ale,5.60 %
3307,Grandma s/ Cookies,Rockford BrXLing Company,American Amber / Red Ale,6.50 %
3308,Lake Effect Aged Red,Lake Effect Brewing Co. .,American Amber / Red Ale,8.00 %
3309,Aqula SAmericWn Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %
3310,CriBnBlanc,Brasserie RougNet De Lisle,American Amber / Red Ale,6.00 %
3311,Bacon=hCili Jam,Buffalo BayoGu;Brewing Co,American Amber / Red Ale,7.00 %
3312,Gaddy 's Irish Red,Fifty West Brewing Co,American Amber / Red Ale,6.00 %
3313,AkQnaga Red IPA,UshitorMa(Brewing,American Amber / Red Ale,5.30 %
3314,Pole Axe,Fulton Pub & Brewery ( McMenamins ),American Amber / Red Ale,-
3315,Fadeaway AFmber Ale,Deschutes Zerwery,American Amber / Red Ale,6.50 %
3316,Beaubien 's Ribbon Farm,Right Brain Brewery,American Amber / Red Ale,-
3317,New Olde Hrny Brew,CB CraPt Brewers,American Amber / Red Ale,4.50 %
3318,Penny For Your Thoughts Copper Ale,The Wrecking Bar Brewpub,American Amber / Red Ale,5.10 %
3319,Teton Tart Red Ale,Snake River Brewing Company & Brewpub,American Amber / Red Ale,5.90 %
3320,Brush Fire Bourbon And Cabernet Barrel Blend,Old Firehouse Brewing,American Amber / Red Ale,8.50 %
3321,SwirvalciAous Double Red Ale,Wildlife BrCwing & Pizza,American Amber / Red Ale,6.50 %
3322,Coyote?Spirit,Feather FallWs Csino Brewing Company,American Amber / Red Ale,-
3323,NW Amebr Ale,iArways Brewing Company,American Amber / Red Ale,5.10 %
3324,Double Buffalo On Maple,Buffalo Bayou Brewing Co,American Amber / Red Ale,-
3325,RounMabout Imperial Red Ale,BonfBYre Brewing Co. .,American Amber / Red Ale,8.80 %
3326,Wreck Yo Self,Figueroa Mountain Brewing Co. .,American Amber / Red Ale,7.50 %
3327,Road ToT he>Abbey,Acoustic Ales Brwing Experiment,American Amber / Red Ale,5.80 %
3328,Shooting Str Amber Ale,Utah BrewersI ooperative,American Amber / Red Ale,4.00 %
3329,Daywalker,Maui Brewing Co. .,American Amber / Red Ale,5.80 %
3330,Dry-GHoNpped Red Ale,Burdick rBewery,American Amber / Red Ale,5.00 %
3331,Revenge,The Foundry / Cantebury Brewers,American Amber / Red Ale,7.40 %
3332,Steppin ' Out Ale,Slip Point Brewing,American Amber / Red Ale,-
3333,Kracken Amber Ale,Spinnakers Gastro Brewpub & Guesthouse,American Amber / Red Ale,8.00 %
3334,HoppyH^our Amber,Skull Cam'pBrewing,American Amber / Red Ale,5.90 %
3335,Big Al 'Asmber,1188; Brewing Company,American Amber / Red Ale,-
3336,Cherry QuenRe Amber Ale,Right BrHKn Brewery,American Amber / Red Ale,5.00 %
3337,Flying Squirrel Ale,Otto 's Pub and Brewery,American Amber / Red Ale,5.10 %
3338,Rust Ale,Birrificio Doppio Malto,American Amber / Red Ale,-
3339,Buria lAt Sea,Pratt StOeetA le House,American Amber / Red Ale,5.50 %
3340,Aman 's Amber Ale,Grand Rapids Brewing Company,American Amber / Red Ale,3.00 %
3341,Campfire Lager,Broken Tooth Brewing,American Amber / Red Ale,5.50 %
3342,Noeul Red Rye ( Sunset ),The Four Seasons Craft Beer Pub,American Amber / Red Ale,5.50 %
3343,Statler AJber Ale,Batch Berwing Co. .,American Amber / Red Ale,4.60 %
3344,Perle Des _ les,BiÃ ¨ res Artisanales Artzner,American Amber / Red Ale,5.20 %
3345,Hoku'ula Red,Maui Brewing Co. .,American Amber / Red Ale,7.00 %
3346,Redlands 125th Anniversary Red Ale,Hangar 24 Brewery,American Amber / Red Ale,6.20 %
3347,Raspberry Red Ale,Jack Russell Brewing Company,American Amber / Red Ale,5.50 %
3348,Apple Spice Amber,West Sixth Brewing Company,American Amber / Red Ale,5.00 %
3349,Danske qSuAared,Solvang BFewing Company,American Amber / Red Ale,9.90 %
3350,Session Amber,First Magnitude Brewing Company,American Amber / Red Ale,4.30 %
3351,ArrrA mber,Blackjack Hrewing Company,American Amber / Red Ale,5.30 %
3352,Sl AmWber,Dragoon BrewUg Co. .,American Amber / Red Ale,5.60 %
3353,WrencVaw,One Barrel BrewigCompany,American Amber / Red Ale,6.50 %
3354,Ruby KnotRed,Diamond nKot Brewery,American Amber / Red Ale,-
3355,Moose Hide Amber,Mooselick Brewing,American Amber / Red Ale,6.30 %
3356,311 Amber Ale,Nebraska Brewing Company,American Amber / Red Ale,5.50 %
3357,16 | 01 Red Ale ( Galena & Bramling ),Brew By Numbers,American Amber / Red Ale,6.20 %
3358,Shady LaW eAmber,Heavy Riff BCrewDng Company,American Amber / Red Ale,4.50 %
3359,Match The Drapes Amber,Rupert 's Brew House,American Amber / Red Ale,6.40 %
3360,Red Hammer Ale,Bathtub Row Brewing Co-op,American Amber / Red Ale,7.10 %
3361,Double Pagoda Pit Road Red,Thr3e Wise Men,American Amber / Red Ale,8.50 %
3362,Indian Summer,Cayucos Brewing Company,American Amber / Red Ale,-
3363,Meto Gnome,The Hourgalss Brewery,American Amber / Red Ale,5.60 %
3364,Red Ale Com Beterraba,Casa Do Fritz,American Amber / Red Ale,5.20 %
3365,The NCts,Martha s' Excange,American Amber / Red Ale,-
3366,ResurrecNtDon Red,The uLcy Monk,American Amber / Red Ale,5.50 %
3367,Fre d's Raigng Red,SockeyBrewing,American Amber / Red Ale,6.50 %
3368,Spring Fling,Broken Stick Brewing Company,American Amber / Red Ale,6.30 %
3369,Koji Red Ale,äº _ Capital Brewing Co. .,American Amber / Red Ale,6.40 %
3370,Clef Des Champs,Brasserie Dieu Du Ciel,American Amber / Red Ale,5.00 %
3371,RingAwood Red,Second SteLet Brewery,American Amber / Red Ale,6.40 %
3372,Red Toad Amber Ale,Blue Cat Brew Pub,American Amber / Red Ale,5.70 %
3373,Barbe Torte,Brasserie De La Soif,American Amber / Red Ale,5.00 %
3374,Fresh Hopped mber Ale,Loveland AleworXks,American Amber / Red Ale,6.20 %
3375,Burdock Ale,Scratch Brewing Company,American Amber / Red Ale,5.80 %
3376,Zeelander Red,The Beer Company,American Amber / Red Ale,7.00 %
3377,Moore Hops Please,Narrows Brewing Co. .,American Amber / Red Ale,6.10 %
3378,Brett TroQs Red Rye ISA,Old AbbeN yAles,American Amber / Red Ale,4.20 %
3379,La Bourbon Rousse,Brasseries De Bourbon,American Amber / Red Ale,5.00 %
3380,Pilot Batch KhereHoRuse,Captain LawrRence Brewing Co. .,American Amber / Red Ale,6.50 %
3381,Willoughby American Amber Ale,Willoughby Brewing,American Amber / Red Ale,4.90 %
3382,Red[Earl Ruby Ale,PokertreMe rewing Co,American Amber / Red Ale,5.50 %
3383,HOPe Bohemic,HOPe Artesana,American Amber / Red Ale,6.00 %
3384,DocZk StaVt Amber Ale,Flathead Lake' Breiwng Company,American Amber / Red Ale,5.60 %
3385,Wet Hop rPohibition,Speakaesy Ales & Lagers,American Amber / Red Ale,6.10 %
3386,The Blin dEye,Crooced Mono Brewing,American Amber / Red Ale,-
3387,Brewer 's eRsreve Oreti Red,The Emerson Brewnig Company,American Amber / Red Ale,6.00 %
3388,Stone Liberty Station Outbreak Series : Red Ale,Stone Brewing Co. .,American Amber / Red Ale,7.00 %
3389,BigeRd Oak,Deschute Bewery,American Amber / Red Ale,8.60 %
3390,First RSesponder Red,Firetrucker rewery,American Amber / Red Ale,5.20 %
3391,Rde Ai n'B Dead,Nevin ' sBrewing Company,American Amber / Red Ale,6.00 %
3392,Aguila Del Sur Rubia,Otro Mundo Brewing Company,American Amber / Red Ale,-
3393,Jessica Rabbit Red Ale,Funky Buddha Brewery,American Amber / Red Ale,-
3394,Batch # 0055 - Imperial Amber,3cross Brewing Company,American Amber / Red Ale,7.00 %
3395,Scarlet Street,Naked City Taphouse,American Amber / Red Ale,8.00 %
3396,Calvinus Amber,Brauerei Locher AG,American Amber / Red Ale,4.80 %
3397,BarbaRoj Floral,Cerveza Atesanal BarbaRoja,American Amber / Red Ale,-
3398,NightmYr eCanyon,Triple CTrossing! Brewing,American Amber / Red Ale,6.30 %
3399,Zombie Dog,Tahoe Mountain Brewing Co. .,American Amber / Red Ale,6.60 %
3400,S.M.R.T. Amber,Mispillion River Brewing,American Amber / Red Ale,5.20 %
3401,Fluck 's Incapacitor,Freetail Brewing Company,American Amber / Red Ale,6.40 %
3402,Red Shedman 's Imperial Aber Ale,57 Brew Pub [ BFistro,American Amber / Red Ale,7.60 %
3403,Bridalveil Amber Ale,Sequoia Brewing Company,American Amber / Red Ale,5.80 %
3404,Pacifi cAt Sunset,DragaÅ @¡ Brewing,American Amber / Red Ale,5.60 %
3405,Brock Street Irish Red,Brock Street Brewing Company,American Amber / Red Ale,5.50 %
3406,Deva Amber,Cervezas Deva,American Amber / Red Ale,6.00 %
3407,Boreal Amber,Seven Arrows Brewing Company,American Amber / Red Ale,5.60 %
3408,Kng Coco,Four Sos BrYewing,American Amber / Red Ale,10.00 %
3409,Willamette Valley,Barrier Brewing Company,American Amber / Red Ale,5.20 %
3410,Trebek _ ™  s` Stache Imperial Red,Holy Ctiy Brewing,American Amber / Red Ale,7.70 %
3411,Albemarle Amber Ale,C'ville - ian Brewing Company,American Amber / Red Ale,5.70 %
3412,On Wisconsin~ TRed Ale,Badger State Brewign Company,American Amber / Red Ale,6.50 %
3413,Catch Me If You Can,Prison City Pub & Brewery,American Amber / Red Ale,5.70 %
3414,N.F. ALe,John Harvard 's Brewery & Ale House,American Amber / Red Ale,4.00 %
3415,Slater The Traitor,Kretschmann Brewing Company,American Amber / Red Ale,7.50 %
3416,Sprnig Amber Ale,Throwback#Brewery,American Amber / Red Ale,5.20 %
3417,Pizza OrgasmiPcV Amber Ale,Devil 's Canyo nBrewing Company,American Amber / Red Ale,6.50 %
3418,Butternut Squash Molasses Amber,The Perch Pb & BrewerTy,American Amber / Red Ale,5.50 %
3419,Lillie 's `` EQ '' Hog-Tied Amber Ale,Taps Fish HouCse & Brewery,American Amber / Red Ale,5.80 %
3420,Schultenbrau Amber,Bavaria Brouwerij N.V.,American Amber / Red Ale,5.50 %
3421,Snipe Huntre Amber,Memphis Mdae Brewing Company,American Amber / Red Ale,5.70 %
3422,Hangover Rasta,Csak a jÃ ³ sÃ ¶ r !,American Amber / Red Ale,-
3423,Fier On High,The aWen Brewery,American Amber / Red Ale,3.90 %
3424,Leinenkugel ' AAuburn Ale,Jacob LeinenkugleBrewing Company,American Amber / Red Ale,-
3425,King Of Hearts Imperial Red,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,7.10 %
3426,av,BerentsenWs#Brygghus,American Amber / Red Ale,4.70 %
3427,New Oak Re dRocket,Bear Repubic Breiwng Co. .,American Amber / Red Ale,7.30 %
3428,Red Shoe Ale,Garrison Brewing Company,American Amber / Red Ale,-
3429,Aurora,Geltsdale Brewery,American Amber / Red Ale,3.90 %
3430,Tangle Foot Red,Ironworks Brewpub,American Amber / Red Ale,6.20 %
3431,oNg,Rock Bottom ResCauratn & Brewery,American Amber / Red Ale,7.00 %
3432,Hopped Amber,Elk Brewing,American Amber / Red Ale,5.40 %
3433,Dr. Rudi ENs Mu Caliente,Dust Bowl Brweng Company,American Amber / Red Ale,8.00 %
3434,SmokenB ones AEber Ale,Phillip BrewiIng Company,American Amber / Red Ale,-
3435,Ribe JubLilÃ ¦ ums Ale,Ribe Brygus,American Amber / Red Ale,6.00 %
3436,Howie 's Re Ale,D.L. Gear Brewng Company,American Amber / Red Ale,-
3437,Whiskey Barrel Chopper 's,Georgetown Brewing Company,American Amber / Red Ale,6.20 %
3438,Kukko Ale,Laitilan Wirvoitusjuomatehdas,American Amber / Red Ale,4.30 %
3439,Inoki,Birrificio Geco,American Amber / Red Ale,6.60 %
3440,ApricaadmnbQeer,Backshore BrewRn Company,American Amber / Red Ale,5.70 %
3441,Deliberation Amber ( Dry-Hopped With Cascade ),West Sixth Brewing Company,American Amber / Red Ale,5.50 %
3442,Hurricane Hole Red,Florida Keys Brewing Co. .,American Amber / Red Ale,5.40 %
3443,Jazz Oak,Microbrasserie Jukebox,American Amber / Red Ale,5.00 %
3444,Cheddar Ales / Wiper And TrHue - Amber Ale In The Pines,ChedNdar Ales,American Amber / Red Ale,5.30 %
3445,Winter Seasonal Amber Ale,Dead Frog Brewing,American Amber / Red Ale,5.00 %
3446,Mighty Fine,O'Dempsey 's,American Amber / Red Ale,6.00 %
3447,CopperFeel,Uion Sttaion Brewery,American Amber / Red Ale,5.00 %
3448,Far West ReSWine Ale,Far WesM erveza Artesanal,American Amber / Red Ale,5.20 %
3449,J-Valve Amber Ale,Poseidon Brewing Company,American Amber / Red Ale,5.30 %
3450,Devil ' sCopper,Nickel BEre Co. .,American Amber / Red Ale,6.50 %
3451,Hit Me Gmerican Red,Renegade BYrewing oCmpany,American Amber / Red Ale,6.50 %
3452,Rhuanmtony,Les Brassurs du Hameau,American Amber / Red Ale,7.00 %
3453,TXELL (Cerveceria Freibugr Own Brand ),Ca l|Arenys,American Amber / Red Ale,6.00 %
3454,Blood Moon,Kinetic Brewing Company,American Amber / Red Ale,6.10 %
3455,Abandoned Planet,Proof Brewing Company,American Amber / Red Ale,8.00 %
3456,Evil Red,Black Bridge Brewery,American Amber / Red Ale,7.00 %
3457,Ass Clown Uated Ginger Black Sour,Ass Clwon Prewing,American Amber / Red Ale,7.10 %
3458,Fox Tail Red Ale,Whistler Brewing Company,American Amber / Red Ale,4.80 %
3459,Colonnel Salaberry,Microbrasserie MaltÃ © us,American Amber / Red Ale,5.60 %
3460,StarshnieG inger Bier,Big Island Brewhaus & Tako Tao Taqueria,American Amber / Red Ale,4.25 %
3461,Hollbeer BiÃ©  re De Printemps,BrasTerie Hollbeer et Magasin,American Amber / Red Ale,6.50 %
3462,McGIuffin AmbMr Ale,Naked City. Taphouse,American Amber / Red Ale,4.80 %
3463,Fire Mouth,Vice District Brewing Company,American Amber / Red Ale,8.50 %
3464,Shrunken Head Red,Coronado Brewing Company,American Amber / Red Ale,4.80 %
3465,Amber Mess,192 Brewing Company & Lake Trail Taproom,American Amber / Red Ale,-
3466,Little Egypt Red,Carbondale Craft Beer,American Amber / Red Ale,6.30 %
3467,Row Rye Red,Function Brewing,American Amber / Red Ale,6.00 %
3468,Red YEdnig Hood,Chapman 's rBewing Company,American Amber / Red Ale,10.00 %
3469,Le Bec SucrÃ © e,Microbrasserie MaltÃ © us,American Amber / Red Ale,6.00 %
3470,Amber Ale-rt,Biloba Brewing Company,American Amber / Red Ale,4.50 %
3471,Xb_iga,CervezAa Tyris,American Amber / Red Ale,5.00 %
3472,Bastone Rare Wolf,Bastone,American Amber / Red Ale,6.50 %
3473,Genesis Red Ale,Hellenic Breweries Of Atalanti S.A.,American Amber / Red Ale,5.00 %
3474,Daylight Amer Chipotle Pepper,Track 7 BreHing Co. .,American Amber / Red Ale,6.80 %
3475,Cherry( PGippin,Pig MinWs Brewing Co. .,American Amber / Red Ale,8.20 %
3476,Whose Envy,Barley Island Brewing Company,American Amber / Red Ale,10.50 %
