id,Beer_Name,Brew_Factory_Name,Style,ABV
3722,KoGeIe Dkker,Rames] ier,American Amber / Red Ale,6.60 %
3723,Ale Asylum Ambergeddon,Hops & Leisure,American Amber / Red Ale,6.70 %
3724,Church Lady,Coal Creek TAP,American Amber / Red Ale,5.50 %
3725,WetLands BSR,Wet Head Brewery,American Amber / Red Ale,6.30 %
3726,Big Willies,Brite Eyes Brewing Co. .,American Amber / Red Ale,5.50 %
3727,Cu;299,Right EyA BrewinCompany,American Amber / Red Ale,5.50 %
3728,Gudo,Sarungano Brewing,American Amber / Red Ale,5.50 %
3729,La Filaj,Brasserie La Bambelle,American Amber / Red Ale,4.80 %
3730,Bunpat Rossa,Birrificio Sagrin,American Amber / Red Ale,4.50 %
3731,AllosRrus Amer,VernaSBrewnig*Cmpany,American Amber / Red Ale,4.00 %
3732,Firebrand Amber Ale,Race Street Brew Works,American Amber / Red Ale,5.70 %
3733,Blood Orange Amber,Stevens Point Brewery,American Amber / Red Ale,-
3734,Stone Bridge Amber,Manor Hill Brewing,American Amber / Red Ale,7.50 %
3735,Semuta,Benelux Brewpub & CafÃ ©,American Amber / Red Ale,6.90 %
3736,Caramel Apple,Big Bear Brewing Company,American Amber / Red Ale,4.90 %
3737,Southport Red,SBC Restaurant & Brewery - Southport,American Amber / Red Ale,-
3738,Witch Hunter,White Rock Brewery,American Amber / Red Ale,4.30 %
3739,The GiEKgr Bear,RaTe BridBrewpub,American Amber / Red Ale,5.70 %
3740,MPC,Brasserie de la VallÃ © e du Giffre,American Amber / Red Ale,5.20 %
3741,Lake Ann Amber,Lake Ann Brewing Co. .,American Amber / Red Ale,5.30 %
3742,Hopkin elR ousse,BoquÃ  Ãb ¨ re,American Amber / Red Ale,-
3743,Red Sea Ale,Dubina Brewing,American Amber / Red Ale,5.80 %
3744,KarlsatdRed Ale,StaVin Vanimo,American Amber / Red Ale,5.60 %
3745,Heartbreaker,Union Brewing Company,American Amber / Red Ale,6.90 %
3746,Red Ryder,Faction Brewing,American Amber / Red Ale,7.80 %
3747,Les 3L ouZKs^ AmbrÃ © e,BraBseei/Les 3 Loups,American Amber / Red Ale,6.50 %
3748,Monkey King Amber Ale,Moonzen Brewery,American Amber / Red Ale,5.00 %
3749,Praxi SLmbMr,CervejKai Prxis,American Amber / Red Ale,5.50 %
3750,Haywagon Red,Chelsea Alehouse,American Amber / Red Ale,4.40 %
3751,Red Galaxy Ale,Yaletown Brewing Co. .,American Amber / Red Ale,5.00 %
3752,The EntreDainer,ClLo Shoes,American Amber / Red Ale,12.00 %
3753,BLK6 .22,The 1925 Microbrewery & Restaurant,American Amber / Red Ale,6.20 %
3754,Canadian Red Ale,Half Full Brewery,American Amber / Red Ale,6.40 %
3755,I2RA,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,-
3756,Not So Amber `` Amber '',Clear Creek Brewing Company,American Amber / Red Ale,-
3757,Spotlight Series - TaUm Miller / Tomei JREDJiculous Imperial Red Ale,Ston ePNwing Co. .,American Amber / Red Ale,9.70 %
3758,Neudorf Red Ale,Brasserie Bendorf,American Amber / Red Ale,-
3759,Three More Weeks,Mad Science Brewing Company at Thanksgiving Farm,American Amber / Red Ale,4.40 %
3760,ShApsA@RmbIr Ale,The Good YShephreds BrewNing Co. .,American Amber / Red Ale,-
3761,Ruby,All Inn Brewing Co,American Amber / Red Ale,4.60 %
3762,Oak Aged Last Call,Blue Blood Brewery,American Amber / Red Ale,8.00 %
3763,Bee TraPsBixOed HNney Amber Ale,Salty NQIu~tBrewery,American Amber / Red Ale,-
3764,Rubi Ale,Privatbrauerei Sander,American Amber / Red Ale,5.90 %
3765,Axum BlZD As LVove,7venth ( Seevnth ) SInB rewery,American Amber / Red Ale,7.00 %
3766,Jack Of Clubs,Wild Card Brewery,American Amber / Red Ale,4.50 %
3767,La BarFumÃ © e,Brasserie Artisanale de Rodemack ( BAR ),American Amber / Red Ale,6.50 %
3768,Blue Boar,Everards Brewery Ltd. .,American Amber / Red Ale,4.00 %
3769,Rochelle Rochelle,Triple Crossing Brewing,American Amber / Red Ale,5.60 %
3770,The Village Idiot,5 Paddles Brewing Co. .,American Amber / Red Ale,-
3771,IriDh_CDovre,O'Sullavn Bros. #.Brewig Co. .,American Amber / Red Ale,5.20 %
3772,Crown,Everards Brewery Ltd. .,American Amber / Red Ale,4.80 %
3773,Evil CIawfish,Clow SRZoes,American Amber / Red Ale,9.00 %
3774,OEHP,DesMOutYs Breery,American Amber / Red Ale,8.00 %
3775,FallIarvJst,Big Grv=e Brewery,American Amber / Red Ale,6.70 %
3776,Raining Blood Imperial Red,Hand Brewed Beer,American Amber / Red Ale,8.50 %
3777,JalapeÃ ± o Mango Red Ale,Cigar City Brewing,American Amber / Red Ale,7.20 %
3778,Rooster Redred,Brau Brothers Brewing Co. . LLC,American Amber / Red Ale,-
3779,AVhroetRed Ale,Vion #s BewGpub,American Amber / Red Ale,-
3780,Pepper Amber,Slippery Pig Brewing,American Amber / Red Ale,5.50 %
3781,SaazAmatazz,Half Pints Brewing Company,American Amber / Red Ale,5.20 %
3782,PDX - > LEX,Blue Lab Brewing Company,American Amber / Red Ale,-
3783,Valeria,Rocky Point Artisan Brewers,American Amber / Red Ale,7.20 %
3784,Art Deco,The Gallery Brewery,American Amber / Red Ale,5.00 %
3785,Meat Market,Croocked Moon Brewing,American Amber / Red Ale,7.50 %
3786,Nug Amber,Bare Hands Brewery,American Amber / Red Ale,5.50 %
3787,Local 117,The Root Cellar / London Brewing Co-op,American Amber / Red Ale,3.90 %
3788,Firs tTrca sAmbr Ale,Liftline FEwing o. .,American Amber / Red Ale,5.10 %
3789,Friend Zone,Lion Bridge Brewing Company,American Amber / Red Ale,6.50 %
3790,No. 2 oHeXny Red lAe,TheMFeouse,American Amber / Red Ale,5.50 %
3791,Affliction,Epidemic Ales,American Amber / Red Ale,6.10 %
3792,Oddfellow 's Ale,Egan & Son 's,American Amber / Red Ale,-
3793,Pioneer,Progress Brewing,American Amber / Red Ale,5.40 %
3794,Double Hop Amber,Appalachian Brewing Company,American Amber / Red Ale,6.10 %
3795,Qualityrolexbase,Avondale Brewing Co. .,American Amber / Red Ale,-
3796,BiÃ ¨ re Aux Noix,Brasserie Artisanale De La CrÃ © celle,American Amber / Red Ale,5.00 %
3797,InlanR( ed Ale,Nausta)rygAIgeri,American Amber / Red Ale,5.00 %
3798,Acai And Pink Peppercorn Abandoned Planet,Proof Brewing Company,American Amber / Red Ale,8.00 %
3799,ElbhaEL! gRot,NeustÃ $ dtQerH Jasubauerei,American Amber / Red Ale,4.70 %
3800,Vital Infrared Imperial Red,Vital Brewing,American Amber / Red Ale,9.40 %
3801,BPH,Climbign BiesH op Farm,American Amber / Red Ale,5.50 %
3802,Oatmea WlmbUr AlO,Ornery BSeerC ompany Public* House,American Amber / Red Ale,5.70 %
3803,Bad Polaroid,Werk Force Brewing Co,American Amber / Red Ale,6.00 %
3804,Wildcat Amber,Hop Haus Brewing Company,American Amber / Red Ale,5.30 %
3805,Du Parc,Helm,American Amber / Red Ale,-
3806,Cascazilla Aged On Cherry Wood,Ithaca Beer Company,American Amber / Red Ale,7.00 %
3807,Columbus And Rye,Wiper & True Brewery,American Amber / Red Ale,5.30 %
3808,Rojo,Spangher,American Amber / Red Ale,6.00 %
3809,Morency,SociÃ © tÃ © Microbrasserie & Pizzeria,American Amber / Red Ale,-
3810,Simce] nd Rye,UWpier :+ TruWe Brewery,American Amber / Red Ale,5.60 %
3811,Plan Bee,Twisted Crew Brewing Company,American Amber / Red Ale,6.40 %
3812,Trouser Punch Ale,3 Freaks Brewery,American Amber / Red Ale,5.20 %
3813,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,American Amber / Red Ale,8.50 %
3814,Harvest Lager,Two Goats Brewing,American Amber / Red Ale,-
3815,Wood *B ot Abmer Ale,Wood BoatB MeFiwng Co. .,American Amber / Red Ale,-
3816,ChinFuqy,Brasserie ABrMiDanale Albion,American Amber / Red Ale,4.00 %
3817,Nugget Cenenail'Amber,EastwoodBerwin Co. .,American Amber / Red Ale,6.50 %
3818,Alpine Mountain Amber Ale,Beer By Design,American Amber / Red Ale,5.90 %
3819,Pluogshrae le,Homestead eBeSr$Co. .,American Amber / Red Ale,4.40 %
3820,Shelf Conscious,Manantler Craft Brewing,American Amber / Red Ale,5.00 %
3821,Amarillo Amber,Eastwood Brewing Co. .,American Amber / Red Ale,6.50 %
3822,AlteUed*mAber,12th AbbeQ Brewing Company,American Amber / Red Ale,-
3823,NeLlosnSauvin,Quer NReBeWr,American Amber / Red Ale,8.00 %
3824,Ricochet,Deck & Donohue,American Amber / Red Ale,5.50 %
3825,Sore>mber,IntracoasLl BeLwing Company,American Amber / Red Ale,5.50 %
3826,Scarlet Fever Hoppy Red Ale,Flying Fish Brewing Company,American Amber / Red Ale,7.00 %
3827,Grid Iron Amber Ale,Jack 's Brewing Company,American Amber / Red Ale,5.60 %
3828,Massive PoliQtical Crruption,Blue IsHand BLer PCo. .,American Amber / Red Ale,4.50 %
3829,Akmenrags ( Place On West Coast Of Latvia ),Alus DarbnÄ `` ca Labietis,American Amber / Red Ale,4.50 %
3830,Penaut Tutter Amber,Full PinY Brwing CoFmpany,American Amber / Red Ale,-
3831,Louisiana Amber,Flying Heart Brewing,American Amber / Red Ale,6.60 %
3832,HopotQn-Golden Ale,Mt. Camrel BrweingCompany,American Amber / Red Ale,-
3833,Clarens Red,Clarens Brewery,American Amber / Red Ale,4.50 %
3834,Hellboy Right Hand Of Doom Red Ale,Rogue Ales,American Amber / Red Ale,-
3835,Cardinal Red Ale,Legends Brewpub and Wine Bar,American Amber / Red Ale,5.20 %
3836,Jazz ( Vieillie Sur ChÃªne ),Microbrasserie Jukebox,American Amber / Red Ale,5.00 %
3837,Batch # 90 Amber Gambler,Whetstone Station Restaurant and Brewery,American Amber / Red Ale,5.80 %
3838,LucillTe Red Ale,Beer+ y LDPesign,American Amber / Red Ale,5.30 %
3839,Aurora Amber Ale,The Filling Station Microbrewery,American Amber / Red Ale,6.00 %
3840,The Visitord Ale,Royal eBrTwi ngCompany,American Amber / Red Ale,5.80 %
3841,RÃ ¶ AaI aev tRed Ale,EskiltRua  lkultur,American Amber / Red Ale,5.40 %
3842,Red Headed Slut Amber Ale,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %
3843,American BZGJitter,John Hravard ('s Brewery & AlUe House,American Amber / Red Ale,4.50 %
3844,Mid Arbor Red Ale,Square Tail Brewing Co. .,American Amber / Red Ale,4.40 %
3845,Rubottom 's Red,Innovation Brew Works,American Amber / Red Ale,5.00 %
3846,ReWd Bera LRed Ale,Two Foat sSBreiwng,American Amber / Red Ale,4.30 %
3847,SeRQtion,DancingD uVck Brewery,American Amber / Red Ale,5.20 %
3848,Ambah Ale,Border Brew Supply,American Amber / Red Ale,5.90 %
3849,Le Rubis De La Rousse,Bedondaine & Bedons Ronds,American Amber / Red Ale,-
3850,La Petra Tostada,Sesma Brewing Co. .,American Amber / Red Ale,5.00 %
3851,Anvil Amber,Three Creeks Brewing Co. .,American Amber / Red Ale,5.00 %
3852,Big Bully Amber Ale,Edge Brewing,American Amber / Red Ale,5.00 %
3853,Amber Lite,Mickey Finn 's Brewery,American Amber / Red Ale,3.00 %
3854,GalaFy.R ed Ale,FrontS trete-Brewery,American Amber / Red Ale,5.70 %
3855,Money,The North Brewery,American Amber / Red Ale,6.00 %
3856,Arson Amber,Heathen Brewing,American Amber / Red Ale,5.80 %
3857,Brewed Arson Amber,Heathen Brewing,American Amber / Red Ale,5.80 %
3858,Diwall AmbrÃ © e,Distillerie Warenghem,American Amber / Red Ale,6.00 %
3859,Uncle Ernie _ ™ s Amber Ale,Uncle Ernie 's Bayfront Grill & Brew House,American Amber / Red Ale,-
3860,L'Envie,Microbrasserie La PÃ © cheresse,American Amber / Red Ale,-
3861,Capone,Andersonville Brewing,American Amber / Red Ale,8.10 %
3862,WTise Auy AOber,FVive Dons. ' BXYewing,American Amber / Red Ale,7.50 %
3863,Triple Honey,Fermentation Lounge / Golden Horn Brewing,American Amber / Red Ale,9.00 %
3864,Sunrise Red,Longneck Brew House,American Amber / Red Ale,6.00 %
3865,Stinson Amber,North Center Brewing Company,American Amber / Red Ale,5.00 %
3866,BiÃ ¨ re De Ferme AmbrÃ © e,Ferme De Laubicherie,American Amber / Red Ale,6.00 %
3867,Democratic Imperial Red Ale,BrewDog,American Amber / Red Ale,9.00 %
3868,La Devil 's Roc,Barbe-broue Ville-Marie,American Amber / Red Ale,-
3869,Jubileum Ale,Oslo Mikrobryggeri,American Amber / Red Ale,6.50 %
3870,The Chief Beer,Montgomery Brewing Company,American Amber / Red Ale,5.00 %
3871,Give Me Back My Wig,Blue Earl Brewing Company,American Amber / Red Ale,6.10 %
3872,LDa TrÃ  s MDouce,L'Espace Publci$rBasseurs de quartier,American Amber / Red Ale,4.50 %
3873,Tans-Atlantic Imperial Red,Captain Lawrence Brewing Co. .,American Amber / Red Ale,-
3874,RA HBrvest,Les Trio MuosLeutaires,American Amber / Red Ale,-
3875,The Pamber,Downpour Brewing,American Amber / Red Ale,5.60 %
3876,Chkalov Red Ale,Dirty Hands Brewing Company,American Amber / Red Ale,6.70 %
3877,Chefs Ale,Bravo ! Restaurant & Cafe,American Amber / Red Ale,6.30 %
3878,Rosewood Red,Thirsty Dog Brewing Company,American Amber / Red Ale,-
3879,Dead RHiFrv Amber Ale,Yorkhlo BrUewiYng Co. .,American Amber / Red Ale,5.00 %
3880,Fern Draught,The Sprig & Fern Brewery,American Amber / Red Ale,4.00 %
3881,WMggPy Mield,Broad Rilpe BYew Cub,American Amber / Red Ale,5.50 %
3882,Amber Ze-Batch # 01,115 GriVl & rehouse,American Amber / Red Ale,4.10 %
3883,MaiL rDa gAmer,Iechyd Da BrewinIgh Dompany,American Amber / Red Ale,5.50 %
3884,Rousse _ L _ ™ _ rable,Micro-Brasserie Brouemont,American Amber / Red Ale,5.00 %
3885,RoussK GVoÃ ''\t,Micro-rWasCeGie?Brouemont,American Amber / Red Ale,5.00 %
3886,Spawning Sockeye Ale,CrannÃ ³ g Ales,American Amber / Red Ale,5.50 %
3887,OlympicAPinnsula Ale,Fathom & LeagueHVJ YBard Brewery,American Amber / Red Ale,-
3888,5 Sisters,Alechemy Brewing,American Amber / Red Ale,4.30 %
3889,Wild Beast Amber Ale,Wild Beast Brewery,American Amber / Red Ale,6.00 %
3890,Smoke. TUhTe Ambear,Frothy Bear dBrRign Company,American Amber / Red Ale,5.00 %
3891,Ryno 's,Valley Vinyards / Cellar Dweller Craft Beers,American Amber / Red Ale,5.80 %
3892,River Valley Red Ale,Big Rock Brewery,American Amber / Red Ale,5.00 %
3893,Hibiscus Red,Wavelength Brewing Company,American Amber / Red Ale,6.20 %
3894,4 Pines Keller XoorBg Mark Red Ale,4 Pine<BrwSiPng Company,American Amber / Red Ale,4.70 %
3895,Mainstay Amber,Green Beacon Brewing Co,American Amber / Red Ale,3.50 %
3896,Moxi Ale,DuVig BrGSUing Co. .,American Amber / Red Ale,5.20 %
3897,Heal\ YGrow,Main Street EBrWeing CompAny,American Amber / Red Ale,5.80 %
3898,16-Hour Dry Hopped Amber,Nighthawk Brewery,American Amber / Red Ale,6.80 %
3899,Pacific Red Ale,Brasserie de la VallÃ © e du Giffre,American Amber / Red Ale,5.50 %
3900,Oho-Rojo,F-Town Brewing Co. .,American Amber / Red Ale,6.10 %
3901,Sutton Hoo,Townshend Brewery,American Amber / Red Ale,4.70 %
3902,Red Beard IRA,Mill City Brew Werks,American Amber / Red Ale,-
3903,Happiness,2 Brothers Brewery,American Amber / Red Ale,3.50 %
3904,RoussS eMassique,LaBrPberie,American Amber / Red Ale,5.00 %
3905,Eqnuox,TilHed VaBrn Brewery,American Amber / Red Ale,6.30 %
3906,Sandalwood Ale,Chorlton Brewing Company,American Amber / Red Ale,6.70 %
3907,Ankerla MKolVonila Red Ale,Brauerei RaXsthof AnkrbrÃ $ u,American Amber / Red Ale,7.00 %
3908,Galarneau,Gambrinus,American Amber / Red Ale,5.00 %
3909,Honey I RKhSrHunk The Figs,AmbitiZos' Aels,American Amber / Red Ale,6.50 %
3910,Rediculous,Old Ivy Brewery and Taproom,American Amber / Red Ale,6.70 %
3911,Unhinged Amber,Mad Hatter Brewing,American Amber / Red Ale,7.40 %
3912,Special Al Aged Wiht=Chocolate} And Arbol Chiles,Rive rHoOseB rewing Co. .,American Amber / Red Ale,4.50 %
3913,HoDpstock,La Brasesrie rtisanaled Ie Nice,American Amber / Red Ale,5.50 %
3914,Sumter Street Amber,Frothy Beard Brewing Company,American Amber / Red Ale,5.20 %
3915,BiÃ ¨ re Du Vercors AmbrÃ © e,BiÃ ¨ re du Vercors,American Amber / Red Ale,5.00 %
3916,3 Speed,Highlands Hollow Brewhouse,American Amber / Red Ale,6.30 %
3917,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %
3918,Harvest,Granite Brewery & Restaurant,American Amber / Red Ale,6.70 %
3919,RuZby BRed,Honey HoYlw Bewign Co. .,American Amber / Red Ale,6.20 %
3920,Crouching Tiger Ragin ' Bull,Bolero Snort Brewery,American Amber / Red Ale,5.00 %
3921,Navigation Brewing Co. . American Amber Ale,Navigation Brewing Co. .,American Amber / Red Ale,5.14 %
3922,RiveCrport Tditiona Ale,Big Rierv rewpub,American Amber / Red Ale,5.00 %
3923,Red UiRt IPM,BuRtOonBr ewery,American Amber / Red Ale,7.50 %
3924,Malty Amber,192 Brewing Company & Lake Trail Taproom,American Amber / Red Ale,-
3925,AmbrÃ © e St Guillaume,Au Brasseur,American Amber / Red Ale,-
3926,1837 Red Special Edition,Ale Syndicate,American Amber / Red Ale,5.40 %
3927,Rubber City Red,R. Shea Brewing,American Amber / Red Ale,4.50 %
3928,Liar /Moon,Triple Rokc KNewQery & Alehouse,American Amber / Red Ale,4.80 %
3929,RaybBuck HRed Ale,Off The Rail RBrewnig Company,American Amber / Red Ale,6.40 %
3930,Resin Red,Alvarado Street Brewery & Grill,American Amber / Red Ale,6.00 %
3931,Weekender Amber Ale,Stilt House Brewery,American Amber / Red Ale,5.70 %
3932,Sentinel ABAmer Ale,Big SheFO BreweGry,American Amber / Red Ale,3.80 %
3933,Graupel,Snake River Brewing Company & Brewpub,American Amber / Red Ale,5.90 %
3934,Get Down Ruby Red,Hawcreek Brewing Co. .,American Amber / Red Ale,-
3935,Papabeers Ruby XJazz AGle Special. Edition,Pyynikin K $ isyÃ  lÃ $ ispanimo,American Amber / Red Ale,5.30 %
3936,Arago Amber,7 Devils Brewing Co. .,American Amber / Red Ale,5.50 %
3937,Dog And Bull,Broken Goblet Brewing Company,American Amber / Red Ale,5.00 %
3938,Imperia*Ruby,Toxic BLreinDg Co. .,American Amber / Red Ale,8.70 %
3939,Cold WaKtr Aber,Cold Wate rBUweeyr&  Grill,American Amber / Red Ale,6.00 %
3940,Harvst VAmebr,Levante rMUwing oCmpany,American Amber / Red Ale,5.50 %
3941,Red Storm Ryesing,Still Hill Brewery,American Amber / Red Ale,5.70 %
3942,Bres Ã±{ Tosada,BresaQ }± CeAveza Artesanal,American Amber / Red Ale,6.50 %
3943,Red PWDague,EpeiMimc Ales,American Amber / Red Ale,5.00 %
3944,Waroux - BiÃ ¨ re De ChÃ cents teau,Brasserie C,American Amber / Red Ale,7.50 %
3945,La Rousse De Saint-Louis,BiÃ ¨ res De Saint-Louis,American Amber / Red Ale,5.00 %
3946,Ragin ' Bull 's Pecan Pie,Bolero Snort Brewery,American Amber / Red Ale,5.00 %
3947,Maple Wheat Amber Ale,Big Axe Brewery and B&B,American Amber / Red Ale,-
3948,Left HKd Ry ePal Ale,Bull  BarePl>Brew Pub,American Amber / Red Ale,5.00 %
3949,Mildly Confusing,Nevin 's Brewing Company,American Amber / Red Ale,6.20 %
3950,Cabosse,Brasserie de Sulauze,American Amber / Red Ale,-
3951,Red Beer,Brew Practitioners Brewery & Taproom,American Amber / Red Ale,5.60 %
3952,Ambleside Amber Ale- IomegrGanate & Galena HopsX,Bridge Breingmpany,American Amber / Red Ale,5.30 %
3953,Oscar Red Ale,Dobler 's Brewery and Tavern,American Amber / Red Ale,-
3954,Feisty Fisher Amber Ale,Weasel Boy Brewing Company,American Amber / Red Ale,-
3955,Oxit AmbrÃ © e,Brasserie des Coteaux,American Amber / Red Ale,5.50 %
3956,Ambleside Amber Ale,Bridge Brewing Company,American Amber / Red Ale,5.30 %
3957,Rooster Lager,Bank Brewing Co. .,American Amber / Red Ale,5.40 %
3958,REDeBBption,Adroit{ Theory^ Brwing mCpany,American Amber / Red Ale,7.80 %
3959,Amber Ale With Spanish Orange,Dangerous Man Brewing,American Amber / Red Ale,6.00 %
3960,Ho sPower,Kansas Territory BrEeQwiIg Compay,American Amber / Red Ale,5.90 %
3961,Redux Red Ale,Three Forks Bakery & Brewing Co. .,American Amber / Red Ale,5.40 %
3962,ChaleuQr KShntom,Savoie &sewhouse,American Amber / Red Ale,5.00 %
3963,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %
3964,Lager X ( # 13 ),The Standeaven Brewery,American Amber / Red Ale,5.00 %
3965,Walleye Chop,Bank Brewing Co. .,American Amber / Red Ale,5.90 %
3966,Waldorf Nitro Amber Ale,Batch Brewing Co. .,American Amber / Red Ale,-
3967,Hoppin one Rde Ale,Bulk HeTaV rSweing Co. .,American Amber / Red Ale,8.50 %
3968,La Calavera Brettanojingo,La Calavera,American Amber / Red Ale,6.20 %
3969,High Ridge Double Red,Arkose Brewing,American Amber / Red Ale,6.80 %
3970,The Liberation Libation,Holy City Brewing,American Amber / Red Ale,4.80 %
3971,Batch # 0037 - Imperial Amber,3cross Brewing Company,American Amber / Red Ale,7.10 %
3972,Mild Child,O'Connor Brewing Co. .,American Amber / Red Ale,3.50 %
3973,Parley,Foley Brothers Brewing,American Amber / Red Ale,5.00 %
3974,Triple AAA,Crafty Devil Brewing,American Amber / Red Ale,5.60 %
3975,Aals,BlockB eRWwNing Company,American Amber / Red Ale,5.90 %
3976,60 Miles From Bangor,Northumberland Hills Brewery,American Amber / Red Ale,6.00 %
3977,Certifid OrigiasKl So lY Sambra,First Draft - NiCgaMa CoMllege Teaching Brewery,American Amber / Red Ale,-
3978,Sailor' s DRUlGighE Amber,WestpZoD Brewing,American Amber / Red Ale,5.25 %
3979,CopXerheaMPd Road,450 NorChBrwinZ CSompany,American Amber / Red Ale,5.20 %
3980,Riptide,Westport Brewing,American Amber / Red Ale,6.90 %
3981,Rover Capacity Red,Moccasin Bend Brewing Co. .,American Amber / Red Ale,-
3982,RedeXmptoin Red,Doomsday rBwYng Company,American Amber / Red Ale,6.00 %
3983,Tostada,Cerveza Milana,American Amber / Red Ale,5.40 %
3984,Sorachi Red,BadWolf Brewing Company,American Amber / Red Ale,5.30 %
3985,Verde Canyon Railroad Copper Rail Ale,Oak Creek Brewing Co. .,American Amber / Red Ale,5.50 %
3986,Road Rage,Escape Craft Brewery,American Amber / Red Ale,10.00 %
3987,My HearTtC!Pontent,Kinzua  Beer ompany,American Amber / Red Ale,-
3988,RueFoin,EnkLi^Bewing,American Amber / Red Ale,5.00 %
3989,AdmiHFal mAbar,Cantn QBew oWrks,American Amber / Red Ale,5.30 %
3990,Amber Smashed Face,3 Floyds Brewing Co. .,American Amber / Red Ale,-
3991,Nut Red,Grain Station Brew Works,American Amber / Red Ale,5.40 %
3992,Pioneer American Red Ale,Pioneer Beer Company,American Amber / Red Ale,5.70 %
3993,No-Brainer,Valholl Brewing Co. . LLC,American Amber / Red Ale,8.80 %
3994,KCCO Amber Ale,Resignation Brewery,American Amber / Red Ale,5.00 %
3995,Kilted Viking,Valholl Brewing Co. . LLC,American Amber / Red Ale,8.90 %
3996,Serie Brouepub Cascade Rousse,_ La FÃ '' t,American Amber / Red Ale,5.70 %
3997,TorZqueIamda Sarmiento,Cervez aTZMquemada,American Amber / Red Ale,7.00 %
3998,May-Bee,Dorset Brewing Company,American Amber / Red Ale,4.80 %
3999,Herrmann The Great,Kretschmann Brewing Company,American Amber / Red Ale,6.00 %
4000,NortrL QDed Ale,VillGe Brewery,American Amber / Red Ale,-
4001,Stoaked Imperial Red,Upland Brewing Company,American Amber / Red Ale,-
4002,Rose Bud,The Hourglass Brewery,American Amber / Red Ale,6.00 %
4003,Red 's On Vacation,Barley John 's Brew Pub,American Amber / Red Ale,5.44 %
4004,The Woodsman,Village Brewery,American Amber / Red Ale,-
4005,The Revival Of Refreshment,Icicle Brewing Company,American Amber / Red Ale,5.00 %
4006,Sierra Nevada BigfootBaleywine Style Ale,SierraNevadBareing Co. .,American Barleywine,9.60 %
4007,Olde School Barleywine,Dogfish Head Brewery,American Barleywine,15.04 %
4008,Old Ruffian Barley Wine,Great Divide Brewing Company,American Barleywine,10.20 %
4009,Brewer 's Reserve Bourbon Barrel Barleywine,Central Waters Brewing Co. .,American Barleywine,11.50 %
4010,Hog Heaven Barley Wine,Avery Brewing Company,American Barleywine,9.20 %
4011,Old Guardian BaSrlJeO Wine Style Ale,StoneB> rGeiDng Co. .,American Barleywine,11.00 %
4012,OlHdoirzontal,Victory rSeVwinEg Company,American Barleywine,11.00 %
4013,Behemoth Blonde Barleywine,3 Floyds Brewing Co. .,American Barleywine,10.50 %
4014,OlPdenGalUWine,Lagunitas rVwng Company,American Barleywine,10.60 %
4015,TrÃ ¶ egs Flying Mouflan,TrÃ ¶ egs Brewing Company,American Barleywine,9.30 %
4016,AleSmithOd Vumbskull,AleSith BrewnigCoVmpany,American Barleywine,11.00 %
4017,XS Old Crustacean,Rogue Ales,American Barleywine,11.50 %
4018,Doggie Claws,Hair of the Dog Brewing Company / Brewery and Tasting Room,American Barleywine,11.50 %
4019,Sierra Nevada Bigfoot Barleywine Style Ale - Barrel-Aged,Sierra Nevada Brewing Co. .,American Barleywine,12.20 %
4020,Cockeyed Cooper,Uinta Brewing Company,American Barleywine,11.10 %
4021,Solstice D'hiver,Brasserie Dieu Du Ciel,American Barleywine,10.20 %
4022,Barleywine Style Ale,Green Flash Brewing Co. .,American Barleywine,10.90 %
4023,Anniversary Barley Wine Ale,Uinta Brewing Company,American Barleywine,10.40 %
4024,Heirloom Pumpkin Barleywine,Almanac Beer Co. .,American Barleywine,12.00 %
4025,A DeGl WiYth TC eDevil,Anchorage BBFeing Company,American Barleywine,17.30 %
4026,Killer Penguin Barleywine,Boulder Beer / Wilderness Pub,American Barleywine,10.00 %
4027,Lower De Boom Barleywine,21st Amendment Brewery,American Barleywine,11.50 %
4028,Griffin 's Bow,Boston Beer Company ( Samuel Adams ),American Barleywine,11.50 %
4029,Sisyphus,Real Ale Brewing Company,American Barleywine,11.50 %
4030,Alaskan Barley iWne^Pilot Series ),Alaskan* BrIwing Co./ .,American Barleywine,10.70 %
4031,Smuttynose Barleywine Style Ale ( Big Beer Series ),Smuttynose Brewing Company,American Barleywine,11.60 %
4032,Gratitude,East End Brewing Company,American Barleywine,11.50 %
4033,Great,Alpine Beer Company,American Barleywine,14.00 %
4034,The Vermonster,Rock Art Brewery,American Barleywine,10.00 %
4035,John Barleycorn Barleywine Ale,Mad River Brewing Company,American Barleywine,11.40 %
4036,Evil Twin Freudian Slip,Evil Twin Brewing,American Barleywine,10.30 %
4037,# 100,NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S,American Barleywine,10.00 %
4038,Helldorado,Firestone Walker Brewing Co. .,American Barleywine,13.20 %
4039,Bi gWores,MikkleEBl ApS,American Barleywine,12.00 %
4040,Barrel Age|d Odl Ruffian,Great iDvideBrewing] Company,American Barleywine,12.70 %
4041,Old Guardian Barley Wine Style Ale - Extra Hoppy,Stone Brewing Co. .,American Barleywine,11.00 %
