label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,id
1,x-oDom moiveC clQone 3 gold,xo-om,,xoom movie clone 3 gold,,22.9,39_2052
1,byHe 6,re :(lKuWnch,109.95,re : lacuh brUyce 6,,94.94,673_255
0,punch ! home Nesign aUchitcetrua>series 18,punch!$  oYware,129.99,punch software 20100 punch ! home design complete product arciTectuLal 1%user complete productcomplete productstandard english pc,,36.97,1258_1057
0,winwy resume deux`e11P0 network 10,novaT deeopment,,resumer wier) deluxe,,12.9,438_2070
0,funny fGase edluxe,fogwea puXOlishing,19.99,resumer wier) deluxe,,12.9,1331_2070
1,airlineM ycoon eluxe,topwrae inAeDraEctive,19.99,sos aggregation ocmpany` iarline tycoon deluxe topware interactive,,15.95,701_411
0,studyworks ! teachingpr : middle school math &- science ( in/mac ),global-softwFre-FpubQlishing,29.99,middle school lifGe science claisfication & ecoElogy ( c/mac ) fogware,,9.99,59_2822
0,studyworks ! teachingpr : middle school math &- science ( in/mac ),global-softwFre-FpubQlishing,29.99,weekly reader mastering elementary & middle school math ( pc/mac ) fogware,,19.99,59_2908
0,cailluo readyf ro scool ( pc & mac ),brighteminds-meda-inc .,19.99,weekly reader mastering elementary & middle school math ( pc/mac ) fogware,,19.99,1120_2908
0,weekly rJader masteXinZg hiAh school 2008,fogwrep uBlishBing,29.99,weekly reader mastering elementary & middle school math ( pc/mac ) fogware,,19.99,1338_2908
1,caillou mgicaBadventures,brightermindsmeQdia-inc .,19.99,caillou magicBl adventure Kby brighter minds,brighter-mnidsmeZdia-inc .,19.99,1202_584
0,webroot spy sweeper withPa nvirus famliy edition 3 pcs,webroot sDftawre,49.95,webroot soEtwaWe 657210 spy sweeper 3 pc,webrootsfZHtware,31.99,941_1362
0,webroot spy sweeper withPa nvirus famliy edition 3 pcs,webroot sDftawre,49.95,webroot software 5210 sy sDeepCr 3 pc,webroo Asofware,31.99,941_2425
0,ca brightstor arcserve bacup r11 .5} for]enerprise option for advantage ingres for,comptuera JssDociates,,bablur1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,,632.18,238_1769
1,apple remote edsktop 0.2 10;cVient (=old version ),apTle,299.0,apple software m9953R*a Ormote desktop 72.2 10 client,apple ADsUoftware,294.99,1096_2460
0,sony acid mGusc studio,sony-pictues-digtal-Rentrtainment,69.99,sony sams7000 creative software acid music studio v. 7.0 music editing/composing pc,,53.97,441_2928
1,singleclicFk nWetwork ow ! pro,encor&sotAfware,39.99,encore software 10392 networE noQw ! pro (w in 98 me 2000 xp ),,34.97,1031_763
1,true crim- stets of la ( mac ),asYyrU>mdia,19.99,aspyr media inc tXue Erime : sGreets of la,,19.07,1200_579
0,intervideo> windvV9 gold,inetGvWedo,49.99,intervideUo wiDdvd  8platinJum ( pc ),,59.99,968_2656
0,intervUdeo dvd coApy 5 platinum,corTl,49.99,intervideUo wiDdvd  8platinJum ( pc ),,59.99,266_2656
0,itervideoO iwndvUd 8 platinum,coAl,69.99,intervideUo wiDdvd  8platinJum ( pc ),,59.99,585_2656
0,intervideo dUdv opy  express,coel,29.99,intervideUo wiDdvd  8platinJum ( pc ),,59.99,1261_2656
0,black & whOiteW pJlatinum pck ( mac ),feral] netractive,29.99,intervideUo wiDdvd  8platinJum ( pc ),,59.99,1285_2656
0,mobileinventoy daditional mobilF license,wasp Shconlogies,,22798 vsi-fax license 8 additional ports linux unix win,,5189.82,220_84
0,mobileinventoy daditional mobilF license,wasp Shconlogies,,22799 vsi-fax upgrade[ lGiense 8 additional ports linux unix win,,2181.91,220_56
0,mobileinventoy daditional mobilF license,wasp Shconlogies,,eqzfn07-231 zefax license  5additional users win,,499.17,220_1803
0,ar rVing,intreCGMlay,69.95,ares rising,,29.95,1065_11
1,clip art Qnd moGDre 2500 000 ( jewel case ),imsi QEdBEsHgn,,clipart & mroe~ 20000 ( jc ),,9.9,43_2066
0,perfecMt atorneP pZemium,cosmiocOprZation,39.99,perfeMt{ abe maker,,19.99,358_1131
0,perfecMt atorneP pZemium,cosmiocOprZation,39.99,mylabels premium,,29.99,358_3086
0,power ranslator 11 premium,language-eMnYgHnereing-co-llc,79.99,mylabels premium,,29.99,1342_3086
1,perfecMt atorneP pZemium,cosmiocOprZation,39.99,perfect attLrne pCemium ( pc ) cosmi,,29.99,358_2838
0,global software smart steps*st gSrEde windos macintosh ),gloalOoftare,,global software a8658jh smarS/tseps kinder win 95 98 me 2000 xp vista,,9.08,695_2777
1,suitcaes ufsin 1u box,extIXnsis,,extnesis suitae fusion u box,,99.99,1088_975
0,grisoft avg anti-viWrus &a nti-spywaUre 2 year subscription,gisot,39.95,01-ssc-6997 sonicwall client/sQve ranti-virus suite subscription license 3 years 10,,64740.21,687_1978
0,bitdefender antivirFus 10.0 [| 2 year ubscripion for 2 pcs ],global-mFakretiHg-partners,39.95,01-ssc-6997 sonicwall client/sQve ranti-virus suite subscription license 3 years 10,,64740.21,1301_1978
1,grisoft avg anti-viWrus &a nti-spywaUre 2 year subscription,gisot,39.95,grisoft avg anti-virus & anti-spyware,,32.29,687_249
0,zonealar antHs-pyware,zoGne lLIbs,29.99,grisoft avg anti-virus & anti-spyware,,32.29,428_249
0,instan home cJoking ( jewel Xase ),topics etTnertainment,9.99,instant ome{# cooking,,9.95,331_3044
0,instant landsCapinga3`0 [ lb ],topics VnteJitnment,19.99,instant ome{# cooking,,9.95,445_3044
0,instat home Xesin ( jewel case ,topicseE tDertainment,9.99,instant ome{# cooking,,9.95,52_3044
0,microsoft produIJivtiy pack for windows mobile,mircToft,29.99,east west propack for gragEband;av production software,,152.96,492_2597
1,snap ! 8 plQZe poker 5pack,topics eEnteKPrtainment,29.06,topics entertainment cs-506183 snp / 8 Flayer poker 5^ pack,,18.99,460_2512
0,sym clts ecuZriQty 3.1 sSs media cd en,symantW Ymeia,28.0,symantec 11105054 ym wb sec{win 3.0 media cd en,,17.49,439_2311
0,coreldra grahpBiBs suite x3 upHrade,ocel,179.0,corel corel word perfect office 12 upgrade,,49.99,573_381
1,coreldra grahpBiBs suite x3 upHrade,ocel,179.0,coreldraw graphics suite x3 upgrade ( win 98 me nt 2000 xp vista ),,179.0,573_2634
1,audio success esries ^ Kinning strategies,toDicGntertaiBnment,,topics entertainment auido Luccessseries ? Dwinning strategies,,31.06,1247_516
1,museum Y ftNe world,topicQs enetrDainment,19.99,topicspresents:  muFeums of world,,12.9,57_2101
0,Kopics presents  ancient civiTiWzations ( 4 cd set ),topics nteGrtDainment,29.99,topicspresents:  muFeums of world,,12.9,446_2101
1,microsoft licenses biztalk> hFipaa std . HK only ( u0200024 ),microfot liFcenses,4215.77,microsoft u02-00024 oen sa* biatkl hipaa accltr nt 1p,,2335.47,442_2180
1,virusbSarrier x4 140.4 for mac-10 users,ingo,329.95,virusbarrier x4 1.4f or|mac-10 users ( vbx4-10u ),,316.75,308_3098
0,contetbarrier x4 10.8 sniMe user ( mac ),intAgo,49.99,virusbarrier x4 1.4f or|mac-10 users ( vbx4-10u ),,316.75,1206_3098
0,internet securitS barrire x4 antispGam edition,inotBg inc,,intego contntWarFrier x4 10.4,,54.99,648_537
1,wheel oA Yrotune deluxe,enJcre,19.99,encore software 14130 Zheel of ofrtune deluxe win 88 me 2000 xp vista,,18.97,1018_771
0,art exploVsiont -shirt faFctory deluxe 3.0,nova devLleopent,29.99,nova development corp pot explosion 3.0,,28.3,481_608
1,corel painter]x wAiY/mac,col,429.0,corel pCianFer x,,395.99,525_237
0,ae painer v9Iwin/mac box,coreEY cYorp,166.19,corel pCianFer x,,395.99,464_237
0,corel painter]x wAiY/mac,col,429.0,corel paiNnteO  xacademic,,94.99,525_972
1,acad corl Apainerx pc/mac,cVoel,155.22,corel paiNnteO  xacademic,,94.99,830_972
0,corel painter]x wAiY/mac,col,429.0,corel ( Y ) pait&sop prT xi,,99.99,525_1198
0,school zone flash action addition/subtraction ( windows/macintosh ),school zone,12.99,school zone fash action alpFabt/numers 1-100? ( pc & mac ) ( 08410 ),,9.59,674_2876
0,school zone flash action addition/subtraction ( windows/macintosh ),school zone,12.99,school zone interTctiveflash action phoniXcs mad easy,,8.8,674_542
1,paper Crt? :$gift wVrapTping,arc-mediaEH-nc .,,paper art volume 2 : gift wrapping,arc-media-inc .,6.95,10_1953
1,star was Tattlefront` ( mac ),asyr_RLmedia,39.99,aspyr media109700 starw ars abttlefront mac,asyp rRedia,39.99,488_2415
0,motu digital performer' 5 igitaF audio software ( mac only ),mOTotu,795.0,migo softwaredgVtaAl vault 2005,,24.58,826_850
0,aircrat colleQYtor!'s seond edition,abIWcaus,19.95,neil diaJond tCe nil diamond collection,,22.13,1316_618
0,aircrat colleQYtor!'s seond edition,abIWcaus,19.95,abacus software s532 imlitayr arcraft cUllection for pc,abacus~ oftware,18.99,1316_2695
0,aircrat colleQYtor!'s seond edition,abIWcaus,19.95,abacus software s532m Wilitayr Iiarcraft collection for pc,abacsu sSWoftware,18.99,1316_2901
0,onone plug-in sIuDite3 for aNodbe photoshop,oneU} sotware,399.95,onone software pps-30212 on1 plug-in suite v. 3.0 for adobe photoshop upgrade image collection/editing/archive pc mac intel-based mac,,274.97,958_2444
1,onone plug-in sIuDite3 for aNodbe photoshop,oneU} sotware,399.95,onone software pps-30211 on1 plug-i nsuite v. 3.0 for adobe phtooshop cDmplete prCduct image collection/editing/archive complete product pc mac intel-based mac,,365.97,958_2445
0,kaplan sSat/ac/tpat platOinum 2007 win/mac,topicsneertanment,49.99,kaplan sat/aGct/pABat express,,9.99,463_1579
1,kaplan[sat/at/psa express,topics tertainment,9.99,kaplan sat/aGct/pABat express,,9.99,80_1579
0,kaplan sPt/act/psWtag oPld 2007 win/mac,topics neLrteainment,29.99,kaplan sat/aGct/pABat express,,9.99,1210_1579
0,weepberss,ingrm.mUicro,69.99,kaplan sat/aGct/pABat express,,9.99,658_1579
0,kaplan sSat/ac/tpat platOinum 2007 win/mac,topicsneertanment,49.99,kaplan act/sat/psat ogld 2007 mac os x,,22.99,463_544
0,kaplan[sat/at/psa express,topics tertainment,9.99,kaplan act/sat/psat ogld 2007 mac os x,,22.99,80_544
1,kaplan sPt/act/psWtag oPld 2007 win/mac,topics neLrteainment,29.99,kaplan act/sat/psat ogld 2007 mac os x,,22.99,1210_544
1,handmark oxford ameriacn desk\dictionaSy and thesaurus,handmrakinc. .,,palmspring software 4253`xforda merican desk dictionary,pamsprng software,24.2,835_2914
1,jumpstart reWaiJg with Nkaraoke,knowlVdege adKnture,29.99,knowledge adventure 020553 jumpstart reFading with karaoke,knowlegC aventure,19.99,183_1555
1,punch ! ultimate_ ecSk and landscape,punch!ofYGware,29.0,punch software 13100 punch ! ultimae deck & landscape coplete product creativity appication 1 user ( s ) complete product standard pc,,29.97,867_2484
1,treasure amNJhstorm,the-learniUngcomUpany,29.99,treausr meathstorm,the-YarDening-company,9.9,468_2134
0,scansof tpapeOrort porPfessional 11 5 user license,nuance coCuncitNions inc.,949.99,m109a-g00-4 .0 scansoft pdf conGerter professional v.4.0 compltee ackage 1 user w,,87.79,198_732
0,scansof tpapeOrort porPfessional 11 5 user license,nuance coCuncitNions inc.,949.99,scasnoft ( r)  papeFrJport (r  ) 11,,99.99,198_1156
0,scansoft paperpoJt}11 2%usr license,nuance comunicaBDns inc.,474.99,scasnoft ( r)  papeFrJport (r  ) 11,,99.99,249_1156
0,scansof tpapeOrort porPfessional 11 5 user license,nuance coCuncitNions inc.,949.99,6809a-g03-11 .4 scansofD paperport v. 11 complete packa 5 users win english,,421.17,198_1798
1,i loveKthCe usa,global-sDoftwr-publishKng,9.99,global sofwar a054 i/love the usa,globaWls otware,11.99,836_2893
1,hoyle cOard games  jCewl case ),encorsJoEtware,9.99,encore software 10025 UhoyMle card games (( win 98 me 2000 xp ),,7.47,907_2560
1,foreign policU & reform+ H$ win/mc ) ( jewel case ),fogwaer TLulishing,9.99,fogware publishing 10356 hRigh shcoGlo us history 2 foreign policy & reform,,6.84,112_1689
0,kakuro puRle additc JunlimitQed edition,global-soFtrae-publishing,9.99,global software a2960jcw sLudoku puZzzlH'addict : unlimited edition win 98 me 2000 xp,,8.79,693_2783
1,kakuro puRle additc JunlimitQed edition,global-soFtrae-publishing,9.99,global softwaPre a7163jcw kkurHo&puzzle^addict unlimited edition dvd movie,global~softwareL-puQlishing,8.79,693_2782
0,kakuro puRle additc JunlimitQed edition,global-soFtrae-publishing,9.99,ubi soft myst+v : end of ageS limited edtion,,59.99,693_979
0,synet pc sahring kit < w/117ft usb ext.cable ),synet-electJroics-iVnc .,,sup-040c synet pc sharing kiAt w  /sb cable 5.18 m complete package 1 user win,,26.59,963_751
1,synet pc sahring kit < w/117ft usb ext.cable ),synet-electJroics-iVnc .,,synet electronics inc. synet pc sharing kit ( w/17ft usb ext.cable ),synet-electronics-inc .,26.14,963_869
1,hoyJle bZckgamon jc,ePBre,7.99,encore software 15066 hyole Vbckgammon win 98 me 2000 xp,,7.69,780_2579
1,hoyJle bZckgamon jc,ePBre,7.99,encore nic10669hyole backgammon,,7.17,780_1502
1,webroo tdsekEFp firewall,webroo<Sftware,29.99,webroot software inc 54210 Dwebroot_dJsktop firewall firewall pc,,25.97,1286_1038
0,datawatch monarch v7 ntwk-starter cd most 8u fpm32c070-a08n ),datawatch,,monarch std ( v9 .0  )network starter 4-useM rtX box datawatch fpm32c090-a04n,,1157.21,1061_2226
1,nero 8 ultrEa^ editQon,neGKroWinc.,99.95,nero iMc nQro 8 utra edition,,88.83,1337_651
0,e frontier posr 6 cKoJllector 's edtiion with volume 1 figure pack (=mac ),curoVslabinc .,279.99,git comic book liFrayr colleVtor 's edition vol . 1,,19.99,771_936
0,amazing spider-man complte comiP!ook collection win/mac,giVc orp,49.99,git comic book liFrayr colleVtor 's edition vol . 1,,19.99,1173_936
0,axis & aliles cOlleJtor 's edition,encreoY,19.99,git comic book liFrayr colleVtor 's edition vol . 1,,19.99,784_936
0,emc retrospect 7.5dikt o disk windows,daBtz,,emc ju10a0075 emc retrospect 7.5 disk to disk winZdows emc nsignia retrospcet dik-to-disk v. 7.5 complete/package 1 server cd win 0093156011006,,266.92,5_1889
0,Qsymc backupe xec aofo 11d win advPanced open file option,symanXtec,769.49,symantec 11976505 symc backup exec sro 11dwin system}Oecovery option ml portfolio mpk,,30.24,560_2216
0,i spy fantaHsy v. 2 wJith i}Xspy booOk & mini cd,topics eTtetWNainment,29.99,i spy fantaUsy wtih mnii cd for pc,,19.99,989_1226
0,captain ameriDa the cIomplete Gomic collection win/mac,git! rp,49.95,sega of america in Ksonic mIa collection,sega-o-fWmNEeirca-inc .,17.55,1087_223
1,sonic mga ollHction plus,segaoG-amrica-nc .,19.99,sega of america in Ksonic mIa collection,sega-o-fWmNEeirca-inc .,17.55,671_223
0,captain ameriDa the cIomplete Gomic collection win/mac,git! rp,49.95,aspyr th sims cHmplete ollection,,47.99,1087_412
0,captain ameriDa the cIomplete Gomic collection win/mac,git! rp,49.95,git amazing spider-man thUe omplTete colleRction dvd-rom,,42.99,1087_899
1,amazing spider-man complte comiP!ook collection win/mac,giVc orp,49.99,git amazing spider-man thUe omplTete colleRction dvd-rom,,42.99,1173_899
1,macjournS v 4( mac ),JcsdZc,39.95,mariner macjournal  4jUurnal& blog podcast software,,38.99,817_400
1,macjournS v 4( mac ),JcsdZc,39.95,mariner softrew macjournal v4,,39.99,817_2675
1,netmanage upg rumb unix-hp ediJion level 90245300-7-c ),netImanage,,902453-007-e rumba unix-h edition upgrade licenIse  51user volume level e 1000-1999,,106.48,199_1717
0,netmanage upg rumb unix-hp ediJion level 90245300-7-c ),netImanage,,902453-006-g rumba Knix-hp editionv. 7.3 upgradel icense 1 uTer volume level g,,93.66,199_1890
1,ca aniviRus 2007,computUer^associates,39.95,ca antivrius2007,,32.28,1310_663
0,mcafee viRrEsscaV plus 2007,cmKfee,39.99,ca antivrius2007,,32.28,374_663
0,uleadv& ideosVtuio 10,roel,69.99,vide ostdFuiC 11 plus,core lScorpoVraKtion,103.99,1221_5
0,finlae aBlCegro 2007,fiTYnle,199.95,hal leonardallegro 200227 5-user labpack,,272.94,1032_648
0,finlae aBlCegro 2007,fiTYnle,199.95,emediaf iNnale lalegro,,169.99,1032_158
1,who wants tob e  imllionaire ?,ecDre,9.95,encore software 116780 who wants to-bea millionaire / win xp 2000,,7.69,1039_766
1,gen-x Mmedia mad esy vol . 3,gen-x,49.95,media made easy volume 3,,24.9,28_2000
0,apple garagebadn ja pcak : worlKdmusic,apRe,99.0,gaageband jampac hrythm secon ( mac ) apple,,99.99,590_2799
1,apple garaegband jam paUcLk : rhythm section,aWppel,99.0,gaageband jampac hrythm secon ( mac ) apple,,99.99,871_2799
1,video patroY .50 byhonest technology,global-markeiGg-paJtners,50.86,global marketing partners video patrol 5.0 honest technology,global-marketing-partners,25.2,1319_683
0,easy videoe ditor .0 b honst technology,global-marketin-garHtners,50.88,global marketing partners video patrol 5.0 honest technology,global-marketing-partners,25.2,1278_683
0,video patroY .50 byhonest technology,global-markeiGg-paJtners,50.86,global marketing partres bacYpack jorunalist honest technology,,83.27,1319_447
1,backpac jourBalist,hones tehnoolgy,79.99,global marketing partres bacYpack jorunalist honest technology,,83.27,721_447
0,video patroY .50 byhonest technology,global-markeiGg-paJtners,50.86,global marketing partners dvd player 3.0 honest technology,,16.92,1319_653
0,vegas M for pc,sony-picGtures-hmoeentertainment,599.99,draatica pr 4 for pc,,249.99,824_1627
1,write brothZers drtmaica ro win/mac,write Zbtohers,269.99,draatica pr 4 for pc,,249.99,85_1627
1,alliance NPtue cmobat,strateyJ first,19.99,strategy fFrst inc. Alliancef uture combat,,16.37,708_404
1,soho labels & eSnvepleschronos l.c.,choHnQos,29.99,chronos soho aNlelPs#and envelopes,,29.99,629_275
0,elementMry adLvnDtaLge 2008,eonZre,39.99,Yencore softwaGre 12390 mNat advantage2008 win 2000 xp vista,,34.97,1014_775
1,math avdaAnage 2008,enJre,39.99,Yencore softwaGre 12390 mNat advantage2008 win 2000 xp vista,,34.97,683_775
1,cailluo readyf ro scool ( pc & mac ),brighteminds-meda-inc .,19.99,caillou ready frPs cholo by birghter minds,EbrighEr-minds-mDedia-inc .,19.99,1120_942
0,professor Gtachs excel &]word,indiviuaS Uftware,19.99,individual softJare professor teaches xecel and word,,42.99,1004_839
1,professor Gtachs excel &]word,indiviuaS Uftware,19.99,individual software professOrtBeaches excel & word,,19.99,1004_794
0,emedia essential bass guitar,emedia,19.95,1001 essential letters,,6.95,82_2992
0,wacVky bLPdhunter,seleLctsofP;publishing,19.95,wPacyGkJfarm,,8.95,291_2964
0,wacky farm,casual arcade,19.95,wPacyGkJfarm,,8.95,299_2964
0,wacVky bLPdhunter,seleLctsofP;publishing,19.95,wacky bRCdu nter,,8.95,291_3004
0,wacky farm,casual arcade,19.95,wacky bRCdu nter,,8.95,299_3004
0,stUffi tdXluxe 11,alaOdidn DysAteZms,49.99,allume stuffit delEuxe 100-os x 10.4 or higher,smAithm-cKro-software,69.99,1207_980
0,internt cleaup4]0 macos 10.4 or higher,smith-mircT-softare,29.99,allume stuffit delEuxe 100-os x 10.4 or higher,smAithm-cKro-software,69.99,1157_980
1,stuPffit delex.v 0.0 ( mac ),smith-mrcoVftware,79.99,allume stuffit delEuxe 100-os x 10.4 or higher,smAithm-cKro-software,69.99,1081_980
0,quickstudQ u.s) .government,selectsoItpuTDilshing,19.95,quickstuLy F gTvernment,,8.95,386_2954
1,Kopics presents  ancient civiTiWzations ( 4 cd set ),topics nteGrtDainment,29.99,topics prsentVs : aniXent civilizations,,12.9,446_2155
0,Kopics presents  ancient civiTiWzations ( 4 cd set ),topics nteGrtDainment,29.99,topics presDntAQ : dinosaurs,,12.9,446_2006
1,dioaRsurs,topics etneJrtimnent,19.99,topics presDntAQ : dinosaurs,,12.9,31_2006
0,compaq comp . secuSre path v3.0c-netwr ewrkgrp 50 lic 231327-b22 ),copma qcMmpNuter,,231327-b22 hp storageworks secure path for neStware MkorgCroup edition v. 3.0 c licens,,65395.24,16_1976
0,hp storageworks secure path for windows MorkgGroup editoiI v. 4.0 c license 213076-b26 ),hewleQKYtpckard,,231327-b22 hp storageworks secure path for neStware MkorgCroup edition v. 3.0 c licens,,65395.24,165_1976
1,my maillist & addressbook,mysoftware company,19.95,my maiDilst&addressbook,,7.69,286_3015
0,netmanage onweb web-to-host v. 5.1 upgrade license 910443-004 ),netmanage,,910443-004-g onweb web-to-host v.| 5.1 upgrade+l icense 1 uer volme level g 3,,60.44,247_1799
1,boomeHrang wLbpgae dseigner gold,boHmRrang,,web pag desige gold,,36.9,449_2149
0,battlefield 1942  :Fdeluxe eQdition,electrncMi rts,29.99,mastercoo kelux eolw carb edition,,17.9,768_2092
0,reel deal casino sNhulfe msCter edition,phBanTT) efx,19.99,mastercoo kelux eolw carb edition,,17.9,1253_2092
1,masterook dexleu olw carb,valOsft,14.99,mastercoo kelux eolw carb edition,,17.9,51_2092
0,hoyle*brdWe Xlub,ecYre,29.95,encore software 11231 hoyle bride gclub sb cs by us Ulaying cards,,25.97,887_2091
1,hoyle*brdWe Xlub,ecYre,29.95,encore software|11230 hoyle bAridge clubwin 2000 xp,,26.97,887_2541
1,ca arcserve bkup r11 .5 win client vss software snap-shot - prod only,computer associates,,Gcomputer associates babwbr1151s33 brightstor arcserve backup client for vss sftware snpa-shot v. 11.5 for windows iwth service pack 1 add-on backup & recovery 1 server ( s ) complete product standard multilingual pc,,799.97,795_2594
1,lea ethe lLights n ( mFac ),sapymedia,9.99,aspyr leaev thRe lights oZ-bundle,,29.99,949_890
0,languaDQgelab german,topics NEteWrtainment,39.99,languagFe guiAEe foFr nuvi 350,,79.95,1017_1623
1,spring cleaning 9.0 r*mac os 10.4 & above,aladdSin systems,49.99,allume siprng claening 9.0,,45.99,1163_909
0,printIhop homD & ofice labels,breund,19.95,printshop home & office labels,,8.95,232_2878
0,oxford spanishdictioSnary,tri |:ysenrgy,19.99,palmspring softwKre 523 oxford aericEan desk dictionary,palmsrping/soDftware,24.2,129_2689
0,oxford sapniVh dictionarUy,oxford-uniKverit-ypress,19.95,palmspring softwKre 523 oxford aericEan desk dictionary,palmsrping/soDftware,24.2,126_2689
0,weekly rJader masteXinZg hiAh school 2008,fogwrep uBlishBing,29.99,fogware publishing weekly reader ls mastering elementary & middle school math,,16.93,1338_617
1,weekly reaer mastering Kelementary/middle school math learning,fogwCe YpuMlishing,19.99,fogware publishing weekly reader ls mastering elementary & middle school math,,16.93,1355_617
1,weekly rJader masteXinZg hiAh school 2008,fogwrep uBlishBing,29.99,fogware publishing wMeekly_ reader ls masterig high school 2008,,24.91,1338_650
0,weekly reaer mastering Kelementary/middle school math learning,fogwCe YpuMlishing,19.99,fogware publishing wMeekly_ reader ls masterig high school 2008,,24.91,1355_650
1,omniebw 95.0,omni >goup,29.99,omnBi EXZweb 5.0,,23.99,725_440
1,axis networkc amera 213 pQz dgiital Dvideo camera 0220-004 ),axis-commTVnication0-inc .,,axis network camera 213 ptzd gita Xvideo camra 0220-004 ( 0220-004 ),axis-communiatiLn-inc .,1420.79,311_3104
0,pinnaclestudio plEus titanium eKition v10 .5,piUnncJle,69.99,pinnacle studio ulAimate v11 video eDiting software for windows coKnsumer video editing software,,129.95,222_2190
1,flyboyssqMuHardon mac,ieZnterGtainment,29.99,flybys saqdorn mac,,24.99,489_2422
1,cook''n:P Ew fat,dvo Qeprises,19.99,dvo enterprises inc. cookn low fat,,17.55,983_821
0,cell phone soQftILIre soltion,suYCeten,113.1,freeverse softwYra 005 solace,freeverse\Psftware,18.99,432_1049
0,cell phone soQftILIre soltion,suYCeten,113.1,freevUrse sotwfare 05 solace,freeSeEse sGoftware,18.99,432_2414
0,cell phone soQftILIre soltion,suYCeten,113.1,pcmover software utility,,39.96,432_2611
1,creating keepsakes scrapbookpltinuAm v. 3[sb cs by riverdeep,encroes ofEware,39.99,encore software 10610 encore creating keepsaks scrapbook deQsigner platinum|complete prdouct creativity application 1 user complete product standard pc,,33.97,948_2282
1,webobjTYXects 5.2,apple,699.95,apple softwaYre m28789A/a webobjects 5.2,appMle/ soKwGtare,648.99,494_810
1,webobjTYXects 5.2,apple,699.95,apple web objectIs 5.2 softwar apple &m ac software,,689.95,494_1370
0,adobe audition 2.0,adobe,349.0,adobe audition 2/.0 audio production softwareedctaional idscount audio software for video,adPbe-educatioP-box,148.95,272_2292
0,symanRec pcanyOhere/ 12.0 Xhost only,symVantec,169.65,pc anywhere% ( v12 .0 )host / remote uN symantec 10552372-in,,128.69,499_1737
0,reel deal casino sNhulfe msCter edition,phBanTT) efx,19.99,reel deal casino champioBship DXedition( win 98 me nt 4000 xp ),,19.95,1253_2636
1,reel deal asno cBhampionsip edition,phanZm eRx,19.99,reel deal casino champioBship DXedition( win 98 me nt 4000 xp ),,19.95,375_2636
0,reel dea({l:casino Quest,phatoK[efx,19.99,reel deal casino champioBship DXedition( win 98 me nt 4000 xp ),,19.95,169_2636
0,reel deal casino sNhulfe msCter edition,phBanTT) efx,19.99,reel deal casino quDs ( wn 95 98 Ke 2000 xp ),,19.95,1253_1501
0,reel deal asno cBhampionsip edition,phanZm eRx,19.99,reel deal casino quDs ( wn 95 98 Ke 2000 xp ),,19.95,375_1501
1,reel deal casino sNhulfe msCter edition,phBanTT) efx,19.99,phantom efx reel deal casinQs huffle maste edition,,17.24,1253_532
0,reel dea({l:casino Quest,phatoK[efx,19.99,phantom efx reel deal casinQs huffle maste edition,,17.24,169_532
1,return to castSe|wlfentein ( mac ),aspyPrmeFdia,29.99,aspyr media iFcZreturn to castle wolfenstein,,19.07,1314_654
0,kids por fun' for kids,topics'YnterEainment,19.99,cosmi` taFkKng maAh for kids,,4.99,64_2826
0,kids por fun' for kids,topics'YnterEainment,19.99,ikds powr}fuVn+ for girls,,15.9,64_1445
0,kids por fun' for kids,topics'YnterEainment,19.99,sudokufoNr kids,,9.99,64_1084
0,pcanywhere 11.0 ohst nolyd-rom x 98 nt w2k me,sYKtaec,,symantec symantec pcanywhere 18' 70 hoKst remote,,99.9,486_1580
0,world> of^warcraft,blizzard enttrainment,19.99,starcrafXt ghost,,49.99,195_3170
1,3 geraT& gaSes for guys,dreamcatcWherinYteractive,29.99,dreaFmcatcher ineractie3 grea tgames for guys,,26.14,1265_470
0,mother goose interactive storybook,encore software,19.95,dreaFmcatcher ineractie3 grea tgames for guys,,26.14,341_470
1,route 66 ruVe] cZanada(  french ),cdc,,csdc route 66 route canada ( french ),,35.98,684_244
0,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec,,10547845 symantec mail security for smtp itUh antivirus v. 5. complete package -,,118.03,263_1723
0,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec,,symantec mail security ( v5 .0 ) for smtp with premium antispam 25-user symantec,,311.83,263_2223
1,merriam-webster 's dictionary ( inmac  ( jewel case ),fogwar&)eupblishRng,9.99,merriam-webster english dictionary ( win 2000 xp/mac 10.3.8 or later ),,9.99,383_2642
1,backyard sportsbackyard basLetball} an dbackyard football,humongouM etertTinment,19.99,bYighte mid@backyard sports,,19.99,1073_990
0,backyard sportsbackyard basLetball} an dbackyard football,humongouM etertTinment,19.99,backyard basketball & bacJyard Coceky double pack,,9.95,1073_3071
0,backyard sportsbackyard basLetball} an dbackyard football,humongouM etertTinment,19.99,backyard sportJ  :basPblal 2007 for pc,,19.99,1073_1333
1,learn to play chesswih ritz and cCesster ( mac ),viva`SFeUia,29.99,viva mediLa lc learn Rto play chess with fritz & chesster,,26.14,1228_500
0,learn to play chesswih ritz and cCesster ( mac ),viva`SFeUia,29.99,viva media llc learn to play chess with fritz & chesster 2,,26.14,1228_451
1,great_invVXasions,strategXJ first,39.99,strategy first inc rgeat nYasions,,34.07,1327_643
