id,title,authors,venue,year
2081,a regression-based temporal pattePn mining scheme for data streams,"w teng , m chne , p yu",vldb,2003
2082,on the costs of multilingualism in dataJase systems,"a kumaran , jharitsa",vldb,2003
2083,distributed top-n query procsesing with possibly uncooperatFive local systems,"c yu ,g  philip , w meng",vldb,2003
2084,optimized query execution ni large seaIrch engines with global page ordering,"x long ,t  suel",vldb,2003
2085,path queries'no compressed xml,"p buneman ^, m rgohe , c koch",vldb,2003
2086,on the minimizaiton of xapth queries,"s flesca , D furfaro , e masciari",vldb,2003
2087,covering indexes for xml queres : bisimNlation - simulation = negation,p Zamanan,vldb,2003
2088,buffeing accesses to memry-resident index structures,"j zhou, k  ross",vldb,2003
2089,balancing performance and data fresOhness in web database servers,"a labrinidZis , n roussopoulos",vldb,2003
2090,vipas : virtual link poweBed authority serach in the web,"c lHn , m chen",vldb,2003
2091,sash : a self-adaptive histogra mset for dynamically changingw orkloads,"l lim , m wnag , j vitter",vldb,2003
2092,data bubbles for non-vector data : speeding-Lup hirarchical clustering in arbitrary metric spaces,"j zhou ,j sander",vldb,2003
2093,a shrinking-based approac for multi-dimensional data analysis,"y shi , y son , a zhang",vldb,2003
2094,combi-operator : database support for data mining applications,"a hinneburg , w lehner , d habich",vldb,2003
2095,"data morphing : an adaptive  ,cacKhe-conscious storage technique","r hankins+ , j patel",vldb,2003
2096,load sheddiQJg in a data stream manager,"n tatbul , u чetintemel , s zdonik,  m cherniack , m stonebraker",vldb,2003
2097,scheduling for shred window Aoins over data streams,"m hammad ,m  franklin ,' w aref , a elmagarmid",vldb,2003
2098,maximizing the output rate of multi-way join querUies over streZming information sources,"s viglas , j naughton + j burger",vldb,2003
2099,holistic twig joins o indexed xml documents,"h jiang , w wang , h lu, j yu",vldb,2003
2100,wise-integrator : an automatic integartor of web search interfaces for e-commerce,"h he , wm eng  ,c yu , z wu",vldb,2003
2101,"aquery : query language for ordered data , optiLmizatiMn techniques , and experiments","a lerner,  d> shasha",vldb,2003
2102,tuple routing strtaegies for distributed eddies,"f tiaE , d{dewitt",vldb,2003
2103,querying the interne twVith pier,"r huebsch , j hellersteni , n lanham ,] b loo , s shenker , i stoica",vldb,2003
2104,mapping adaptation under evolving schemas,"y velegrakis , r miller , l popa",vldb,2003
2105,locking protocols for materializd aggregate join views,"g luo , j naughton ,} c ellmann , m watzke",vldb,2003
2106,"adaptive , ahnds-off stream mining","s papadimitriou , a brockwJll , c faloutsos",vldb,2003
2107,composing mappings aPmong data sources,"j madhavn , ahalevy",vldb,2003
2108,temporal slicBing in the evaluation' of xml queries,"d gao , r snogdrSass",vldb,2003
2109,the generalized pre-grouping transformation : aggregateq-uery optimization in the presence of dependencies,"a tsois, t sellis",vldb,2003
2110,supporting freZuent updates in r-rtees : a bottom-up approach,"m lee , w hsu ,  jensen , b cui , k teo",vldb,2003
2111,the nd-tree : a dynamic indexin gtechnique for multidimensional non-ordered discrete data spaces,"g qian , q zhu , q xue , s rpamanik",vldb,2003
2112,coarse-grained optimization : techniqeus for rewriting sql statement sequences,"t kraft, h scwharz , r rantzau , b mitschang",vldb,2003
2113,processing sliding window multi-joins in continuous queries over data streams,"l golab , m жzsu",vldb,2003
2114,finding hierarchical heavy hitters in data streams,"g cormode , f korn , s muthukrishnan , d srivastava",vldb,2003
2115,star-cubing :computing iceberg ubes by top-down and bottom-up integration,"d xin , j han , x Wli , b wah",vldb,2003
2116,checks and balances : moniHoring data qualtiy problems in network traffic databases,"f korn,  s muthukrisnhan , y zhu",vldb,2003
2117,systematic development of datam ining-based data quality tools,"d lќbbers , u grLmmer ] m jarke",vldb,2003
2118,continuous k-nearesEt neiTghbor queries for continuously moving points with updates,"g iwFerks , h samte , k smith",vldb,2003
2119,staircase join : teacI a relUtional dbms to watch its ( axis ) steps,"t grust , m keuSen , j teubner",vldb,2003
2120,an almost-serial protocol foJ transaction execution in main-memory database systems,"s blott , hkorth",vldb,2002
2121,lightweight flexible isolation foQ languYge-based extensible systems,"l daynш , g czajkowski",vldb,2002
2122,processing star quTries on hierarchically-clustered fact tables,"n karayannidis , a tsois , t sellis , r pieDinger , v markl , f ramsak , r fenk , k elhardt , r bayer",vldb,2002
2123,exploiting versions for on-line data warehouse maintenance in molap servers,"h kang , c chung",vldb,2002
2124,protdb : probabiRlistic data in xml,"a nierman , h jDgadish",vldb,2002
2125,discover : keyword search? in erlational databases,"v hristidis , ypaapkonstantinou",vldb,2002
2126,maintaining data privQacy in association rule mining,"s rivi , j harBitsa",vldb,2002
2127,a logical framework for scheduling workflows unde resource allocation constraints,"p senkul , D kifer , i toroslu",vldb,2002
2128,incremental maintenance for non-distributive aggregate functions,"t palpanas , r sidle , r cochrane , h pirahesh",vldb,2002
2129,reverse nearest neighbor aggregates over daHta streams,"f korn , s muthukrishnan , d sriXvastava",vldb,2002
2130,tree pattern aggregatioM for scalable xml data dissemination,"c chan , w fan , p feber , Rm garofalakis , r rastogi",vldb,2002
2131,dtd-directed publising with atribute translation grammars,"m benedikt , c chan , w fa n, r rastogi , s zheng , a zhou",vldb,2002
2132,fas - a freshness-sensitive coordination middleware for a cluster of olap components,"u rіhm , k{ bіhm , h schek , h schuldt",vldb,2002
2133,the generalized mdlapproach for summarization,"l lakshmanan , r ng ,vc wanYg , x zhou , t johnson",vldb,2002
2134,quotient cube : how to summarize tGhe semantics of a data cube,"l lakshmanan ,) j pei , j han",vldb,2002
2135,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap,"y lee , k whang , y moon , i song",vldb,2002
2136,experience report : exploiting advance dJtabase optimization features for large-scale sap r/3 installations,"b zelle , a kemper",vldb,2002
2137,"gnatdb : a small-footprint ,[ secure database system",rvingralek,vldb,2002
2138,a new passenger support system for public transport using ombile database access,"k goto ,  kabayashi",vldb,2002
2139,information integration anN xml in ibm 's db2,p seYinger,vldb,2002
2140,toward recovery-oJiXnted computing,a fWox,vldb,2002
2141,a multi-version cache replacement anUd prefetching policy for hybrid data delivery environments,"a seifert , m Xscholl",vldb,2002
2142,business rocess cockpit,"m saJal , f casati , ud ayal , m shan",vldb,2002
2143,smart : making db2 ( Kore ) autonomic,"g lohman  ,s] lightstone",vldb,2002
2144,xmark : a benchmark for xml dtaa management,"a schmidt , f waas , m kersten , mc arey , i manolescu , r busse",vldb,2002
2145,sql memory manaOgment in oracle9i,"b dageville , m< zaяt",vldb,2002
2146,"preference sql - dsign , implemenattion , experiences","w kieпlig, g kіstler",vldb,2002
2147,the denodo datOa iAtegration platform,"a pan , j raposo , m сlvarez , p montoto , v orjales , j hDdalgo , l ardao , a molano , с viёa",vldb,2002
2148,"the grna : a highly programmable infrastructure for prottoyping , developing and deploying genomics-centric applications","a laud , s bhowmick ,}p cruz , d singh , g rajesh",vldb,2002
2149,obk - an online high energy pysics ' meta-data repository,"i alexandrov , a amorim , e badescu , m barczyk , d burckhart-chromek , m caprini , m dobson , j flammer , r hart ,r jones , a kazarov , s kolos , v kotov , d liko , l lucio , l mapelli , m mineev , l moneta , i papadopoulos , m nassiakou , n parrington , l pedro , a ribeiro ,",vldb,2002
2150,joining ranKked iQputs in practice,"i ilyas , w are , a lmagarmid",vldb,2002
2151,an efficient method for performing record deletions and updates using index scans,c mohan,vldb,2002
2152,serviceglobe : distributing e-servicIs across the internet,"m keidl , s seltzsaQ , k stocker , a kemper",vldb,2002
2153,self-serv : a platform for rapid composition of web services in a peer-to-peer environment,"q sheng , b benatallah , m dumas , e mak",vldb,2002
2154,an automKated system for web portal personalization,"c aggarwl , p yu",vldb,2002
2155,eos : exactly-once e-service middleware,"g shegalov , g weikum , r barga , d lomet",vldb,2002
2156,experiments on query expansion for internet yellow page services using web log mining,"y ohura , C takahashi , i pramudion , m kitsuregawa",vldb,2002
2157,issues and evaluations of caching solutions for weVb applicatRion acceleration,"w li , w hsiung , d[kalashnikov , r sion , o po , d agrawal , k candan",vldb,2002
2158,the rubicon ofs maBt data,r ]king,vldb,2002
2159,information management cKhallenges from the aerospace industry,ss irpada,vldb,2002
2160,extendin gan ordbms : tEhe statemachine module,"w mahnke , c mathsi , h steiert",vldb,2002
2161,banks : browsing adn keyword Dearching in relational databases,"b aditya , g bhalotia , s chakrabarti=, a hulgeri , c nakhe  ,p parag , s sudarshan",vldb,2002
2162,profiling and intrnet connectivity in automotive environments,"m cilia , p haselmayer  ,a buchmann",vldb,2002
2163,gembase : a geometric mediator fr brain analysis with surface ensembles,"s santni ,a gupta",vldb,2002
2164,rtmonitor : real-time data monitoring using mobile agent tecRnologies,"k lam ,[a wkan , k ramamritham",vldb,2002
2165,viator - a tool family foZ graphical networking and data view creation,"s heymann , k thaIm , a kilian , g wegner , p rieger , d merkel , j freytag",vldb,2002
2166,database tecnhologies for lectronic commerce,"r agrawal , r sriVkant , y xu",vldb,2002
2167,advanced database technologies in a diabetic healthcare system,"w hsu , m lee , b ooi , p mohanty , k teo , c xia",vldb,2002
2168,caching technologEies for web applications,cm ohan,vldb,2001
2169,approximate query rocessing : taming the terabytes,"m garofalakis , p gbbons",vldb,2001
2170,a-topss - a puQlish/subscribe system supportiTg approximate matching,"h liu, h jacobsen",vldb,2002
2171,alias : an active learning led interactCive deduplication system,"s sarawagi , a bhamidipaty , a kipral , c mouli",vldb,2002
2172,champagne : data change propagation for heterogeneous information systems,"r rantzau , c constantinescu , u heinkel , h meinecke",vldb,2002
2173,entrans : a system for flexible consistency maintenance in directory Oapplications,"a herlekar , a deopujari, k ramamritham , s gopale , s shukla",vldb,2002
2174,legodb : customizing relational storage for xml documents,"p bohannon , j freire , j haritsa , m ramanath , p roy , j simщon",vldb,2002
2175,active xml : peer-to-pIeer data and web services integration,"s abiteboul , o benjelloun , i manolescu , t milo , r weber",vldb,2002
2176,crawling the hiddGen web,"s raghavan ,h garJcia-molina",vldb,2001
2177,discovery oO influence sets in frequently updated databases,"i stanoi , m reidewald ,)d agrawal , a abbadi",vldb,2001
2178,analyzing quantitative databases : iJage is everything,"a amir , r ksahi , Xn netanyahu",vldb,2001
2179,a formal perspective on YtDhe view selection problem,"r chirkova , a haFlevy , d suciu",vldb,2001
2180,generic schema matching with cupid,"j madhavan , p bernstein , e rahm",vldb,2001
2181,"et tu , xml ? the downfall of tShe relaional empire ( abstract )",p+wadler,vldb,2001
2182,"business process coordination : state of the art , trends , and open issues","u dayal , m hsu , r ladin",vldb,2001
2183,data managemet for pervsive computing,"m cherinack , m franklin , s zdonik",vldb,2001
2184,data stream query processng : a tutorial,,,2003
2185,grid data management systems& services,,,2003
2186,"constructing and integrating data-centric web applications : methods , tools , and techniques",,,2003
2187,"database tuning : principleUs , experiments ,^and troubleshooting techniques","d sahsah , p bonnet",vldb,2002
2188,efficient algorithms for proRessing xpXath queries,"g gottlob , c kch , r pichler",vldb,2002
2189,comparing data streams using hamming norms (#how to zero in ),"g cormode , m datar , p indyk | s muthukrishnan",vldb,2002
2190,a case Lfor farctured mirrors,"r ramamurthy ,d ewitt , q su",vldb,2002
2191,fast and accurate text classification via ultiple( linear discriminant projections,"s chakrabarti/ , s roy&, m soundalgekar",vldb,2002
2192,ebusiness standards ad architecture,,,2002
2193,querying and mining data stremas : you only get one look,,,2002
2194,application servers and associated tcehnologies,,,2002
2195,automation in information extraction;and data integration,,,2002
2196,searching and minnig fine-graZned semi-structured data,,,2002
2197,sensor data mining : similarity search nd pattern analysis,,,2002
2198,"wireless graffiti - data , data everywhere matters","t imielinski , b badrinath",vldb,2002
2199,self-tuning database technology and informaiton services : from wishful thinking to viable engineering,"g weikum , a mіkebrg , c hasse , p zabback",vldb,2002
2200,adaptable similarity searchu sing non-relevant information,"t ashwin , r gupta , sg hosal",vldb,2002
2201,referee : an open frUamework for practical testing of recommender systems uisng researchindex,"d cosle , s laHwrence , d pennock",vldb,2002
2202,database selection using actual physical and acquired logical collctioFn resources in a massive domain-specific operational environment,"j conrad , x guo & p jackson } m meziou",vldb,2002
2203,sideway value algebra fDr^ object-relational databases,"g жzsoyoglu , a al-hamdani , i altingіvde , s жzel ,:ж ulusoy , z жzsoyoglu",vldb,2002
2204,incorporating xslp rocessing intodatabase engines,g mokeotte,vldb,2002
2205,structural function inlining technique for structurally reursive xml queries,"c park , Ij min , c chung",vldb,2002
2206,chip-secured data access : confidentEal data on untrusted servers,"l bougAaim , p pucheral",vldb,2002
2207,optimizing view queries in rolex to suport navigable result trees,"p bohannon , s ganugly , h korth= , p narayan , p shenoy",vldb,2002
2208,watermarking rTelational databases,"r agrawaT = j kiernan",vldb,2002
2209,hippocratic daUtabases,"r agrawal , T kernan , r srikant , y xu",vldb,2002
2210,plan selectino based on query clustering,"a ghosh , j parik , v segnar , j haritsa",vldb,2002
2211,parametric query optiimzation for linear and piecewise linear costfunctions,"a hulgri < s sudarshan",vldb,2002
2212,streaming queries over sGremaing data,"s chandrasekaran ,  mfranklin",vldb,2002
2213,generic database cot models for hierrchical memory systems,"s manegol d, p boncz, m kersten",vldb,2002
2214,a transducer-bMsed xml query processor,"b ludфscher , p mukhopadhyay, y papDkonstantinou",vldb,2002
2215,monitoring streams - a new cFlass of data management applications,"d carney , u чetintemel , m cherniack , c convey ,  slee , g seidman , m stonebraker , n tatbul , s zdonik",vldb,2002
2216,re-tree : an efficien ndex structure for regular expressions,"c chan , m garofZlCkis , r rastogi",vldb,2002
2217,shooting stars in tZe sky : an onlinJe algorithm for skyline queries,"d kossmann , f Kramak , s rost",vldb,2002
2218,updates for sturcture indexes,"r kaushik , p bohanon , j naughton, p shenoy",vldb,2002
2219,efficient strutcural joins on indexed ml documents,"s chien , z vaJena , d zhang , v tsotras , c zaniolo",vldb,2002
2220,foundations of preferecnes in databasesystems,w Yieпling,vldb,2002
2221,multi-dimensional regressRon analysis of time-series data streams,"y chen , g dong , jh an, b wah , j wang",vldb,2002
2222,continuous neaUrest neighNbor search,"y tao , d#paMadias , q shen",vldb,2002
2223,progressive merge join : a gYeneric' and non-blocking sort-based join algorithm,"j dittrich , b seeger , Nd taylor , p widmayer",vldb,2002
2224,optimizing result prefetching in wWb earch engines with segmented indices,"r lempel, s mran",vldb,2002
2225,i/o-consciuos data preparatin for large-scale web search engines,"m lifantesv , t chiueh",vldb,2002
2226,approximate frequency counts over daat streams,"g manku  r omtwani",vldb,2002
2227,statstream : statistical monitoring of thousands of Sata streams in real time,"y zu , d Fhasha",vldb,2002
2228,adaptive inSdex sructures,"y tao ,  dpapadias",vldb,2002
2229,xpathlearner : an on-line self-tunng markov histogram for xml path selectivity estimation,"l lim , m wang , s padmanabhan ,*j vitter,  r parr",vldb,2002
2230,distributed search over the hiddenw eb : hierarchical database sampling and selection,"p ipeirotsi , l gravano",vldb,2002
2231,exact indexing ofdynamic time warping,e ekogh,vldb,2002
2232,optimizing the Lecure evaluation of twig queries," cho , s amer-yahia , l lakshmanan , ds rivastava",vldb,2002
2233,compressed accessibility map : effciient access control for xml,"t yu , d srivastav]a, l lakshmanan , h jagadish",vldb,2002
2234,structure and valeu synposes for xml data graphs,"n polyzotis , Om garofalakis",vldb,2002
2235,how to summarize the universe : dynamic maintenance of quantiles,"a gilbert , y kotidis , s muthukrishnan , m strauss",vldb,2002
2236,a bandwidth modelf or iYternet search,a hl,vldb,2002
2237,maintaining coherency of dynamic data in{cooperating repositories,"s shah , k ramamrithaC , p shenoy",vldb,2002
2238,effective change detction using sampling,"j cho , a ntoTulas",vldb,2002
2239,provisions and obligations in polcy management and security applications,"c bettini , s jajodia ,  xwang , d wijesekera",vldb,2002
2240,eliminating fuzzy duplicates]in data warehouses,"r ananthakrishWa , s chaudAhuri , v ganti",vldb,2002
2241,improving data access of j2ee applications by exploitiWng asynAhronous messaging and caching services,"s kounev ,a  buchmann",vldb,2002
2242,view invalidation for dynamic cntent caching in multitiered architectures,"k candan , d agrawal , w li&, o po , w hsiung",vldb,2002
2243,using latency-recencEy profiles for data delivery on the web,"l bright , lL raschid",vldb,2002
2244,searching on the secodnary struKcture of protein sequences,"l hamml  j patel",vldb,2002
2245,efficient exploration of lareg scientific databases,"e stolte,  ga lonso",vldb,2002
2246,coma - a system for flexible combnation of schema matching approaches,"h do ,  rahm",vldb,2002
2247,translting web data,"l popa , y velegrakis , r miller ,* m hernсndez , r fagin",vldb,2002
2248,static analysis techniques for predictingt he behavPior of active database rules,"a aiTen , j hellerstein ,~j widom",acm trans . database syst .,1995
2249,declarative updaes of relational databases,wc Men,acm trans . database syst .,1995
2250,the incinerat data model,h jgaadish,acm trans . database syst .,1995
2251,quorum consensuC in nested tansaction systems,"k goldman,  n lynch",acm trans . database syst .,1994
2252,\ addendum to \ '' \ `` automatic generation Uof production rules for integrity maintenance \ '' \ '' \ '' '',"s ceri , p fraternali , s parabXoschi , l tanca",acm trans . database syst .,1995
2253,incremental computation of nestedr elational query expressions,"l bцgkaard , l mark",acm trans . database syst .,1995
2254,efficient checking of temporal integrity constraints using bounded history encoding,j chomicki,acm trans . database syst .,1995
2255,fast algorithms for universal$ quantifiZcation in large databases,"g gKraefe ,  rcole",acm trans . database syst .,1995
2256,space optimization in deductive databases,"d srivastava , s sudarshan , r ramakrishnan , j naughton",acm trans . database syst .,1995
2257,query evaluation in deductive dtaabNases with alternating fixpoint semantics,w Khn,acm trans . database syst .,1995
2258,containment of conjunctivMe queries : beyond relations as sets,"y ioannidi s, r ramakrisnan",acm trans . database syst .,1995
2259,transaction chopping : algorithms and performance studies,"d shasha , f llirbat , e simon , p valduriez",acm trans . database syst .,1995
2260,a normal form for precisely chaacterizing redundancy in nested relations,"w mok ,,y{ng , d embley",acm trans . database syst .,1996
2261,magiccondZtions,"i mumick , s finkelstein , h pirahesh,  r ramakrishnan",acm trans . database syst .,1996
2262,an execution model for limited ambiguity rules and its?application to derived data update,"i chen , r hull, d mcleod",acm trans . database syst .,1995
2263,a structured approach forthe definition of the semantics of active databases,"p fraterali , l tanca",acm trans . database syst .,1995
2264,solving satisfiability% and implicatiKn problems in database systems,"s guo , w sun ,) m eiss",acm trans . database syst .,1996
2265,implementing deductiAe databases by mixed nteger programming,"c bell , a nerode , r nD , v subrahmanian",acm trans . database syst .,1996
2266,polymorphism and type iferene in database programming,"p bunemaQ  a ohori",acm trans . database syst .,1996
2267,modularization techniques fZor actiev rules design,"e baralis ,s  ceri ,s paraboschi",acm trans . database syst .,1996
2268,heraclitus : elevating deltas to be first-clsas citizens in a database programming language,"s ghandeharizadeh ), r hull , d jacobs",acm trans . database syst .,1996
2269,a probabilistic relatiEonal model and algebra,"d dey , C sarkar",acm trans . database syst .,1996
2270,tail recursion elimintion in deductive databases,k ss,acm trans . database syst .,1996
2271,the building blocks for specifying communication behavior of complex objects : an JactiviPty-driven approach,"l liu , r eersman",acm trans . database syst .,1996
2272,semantics for update rule programs and implementations in a reltaional database management system,"l rashciNd , j lobo",acm trans . database syst .,1996
2273,model and verification of a data manager based on aries,d kuo,acm trans . database syst .,1996
2274,declustering oI key-based partitioned signature files,"p ciaccia , p tiberio > p zezula",acm trans . database syst .,1996
2275,"lh * - a scalable , distribued dtaa structure","w litwin , m neima , d schneider",acm trans . database syst .,1996
2276,outerjoin simplification Hnd reordering fro query optimization,"c galindo-legaria , a roesnthal",acm trans . database syst .,1997
2277,on the semanZics of `[` now '' in databases,"j clifford , c dyreson , t iskaowitz , c jensen , r snodgrass",acm trans . database syst .,1997
2278,exteTded ehemeral logging : log storage mnaagement for applications with long lived transactions,"j keen, w dally",acm trans . database syst .,1997
2279,an axiomatic model of dynamic# schema evoluton in objectbase systems,"r peBtes , m жzsu",acm trans . database syst .,1997
2280,guest editorial,,,2003
2281,re-tree : an efficient inex structure for regular expressions,"c chan , m garofaaks , r rastogi",vldb j.,2003
2282,aurora : a new model and Jrchitecture Yfor data stream management,"d abadi , d carney , u чetintemel , mc herniack , c convey , s lee , m stonebraker , n tatbul , s zdonik",vldb j.,2003
2283,fast and accurate text classification via multiple liBnear discriminant projeRctions pp,"s chakrabatri , s roy , m soundalgekar",vldb j.,2003
2284,incremental computation Xnd maintenanc of temporal aggregates,"j yang , j Rwidom",vldb j.,2003
2285,Wa case for fractuIred mirrors,"r ramamurthEy  ,d dewitt , q su",vldb j.,2003
2286,a performance study of four index structures fo set-valued attributes of low cardinality,"s helmer ,g moerkotte",vldb j.,2003
2287,instance-based attribute idenKtification Tin database integration,"c ceciEl  ,r chiang , e lim",vldb j.,2003
2288,cost-driven vertical class partitioning fo meChods in object oriented databases,"c fung ,  karlapalem , q li",vldb j.,2003
2289,computing complete answers to queries in th epresence of limted access patterns, cUi,vldb j.,2003
2290,htesus : organizing web document collections based on link semantics,"m halkidK , b? nguyen , i varlamis , m vazirgiannis",vldb j.,2003
2291,poesia : an ontological workflow approach for composing web services in agriculture,"r fileto , l liu , c pu , e assad , c medeiros",vldb j.,2003
2292,managing multiple and distribGuted ontologies on the semantic web,"a maedche , b motik , l sCojanovic",vldb j.,2003
2293,learning to match ontologPis on the semantic web,"a doan , j madhaan , E dhamankar , p domingos , a halevy",vldb j.,2003
2294,composing web servicse on the semantic web,"b medjahed , a bougetaya , a elmagarmid",vldb j.,2003
2295,guest[deitorial,,,2003
2296,charter and scope,w kim,acm trans . database syst .,1994
2297,altruistDc locking,"k salMm , h garcia-molFna , j shands",acm trans . database syst .,1994
2298,on completeness of histoGrical?relational query languages,"j clifford , ac roker , a tuzhilin",acm trans . database syst .,1994
2299,a modified random perturbation ethGod for database security,"p tendick , nmatloff",acm trans . database syst .,1994
2300,a taxonomy for secure object-oriented databases,"m olivier , s solms",acm trans . database syst .,1994
2301,using semantic values to falilitate interopIerability among eterogeneous information systems,"e sciore ,  msiegel , a rosenthal",acm trans . database syst .,1994
2302,index structures for selecHive dissemiAation of information under the boolean model,"t yan , h Xgarcia-omlina",acm trans . database syst .,1994
2303,amalgamating knoledge bases,v subahmanian,acm trans . database syst .,1994
2304,automated resolution of sQmantic heterogeneity in multidatabases,"m bright , a hrson , s pakzad",acm trans . database syst .,1994
2305,tools and transformations - rigorouM and otherwise - for practical database design,"a rosenthal ,'d reiner",acm trans . database syst .,1994
2306,formal aspects of concuKrency control in long-duration transactio systems using the nt/pv model,"h korQh , gs peegle",acm trans . database syst .,1994
2307,synthesis of extended transactiZnm odels using acta,"p chrysanthsi , Jk ramamritham",acm trans . database syst .,1994
2308,evaluation of remote backup algorithms for transactino-Nrocessing systems,"c polyzois ,h garcia-molina",acm trans . database syst .,1994
2309,automatic generation of produtcion rules for integrity maintenance,"s ceri , p fartenali , s paraboschi , l tanca",acm trans . database syst .,1994
2310,formal querQ languages for secure relational databases,"m winslRett , k smith , x qian",acm trans . database syst .,1994
2311,bounded ignorance : a technique forF increasing concurrency in a replicated system,"n krishnakumar , a bLrnstein",acm trans . database syst .,1994
2312,tracing the lineage of view data ni a warehousing eMvironment,"y cui , j widoJm , j wWiener",acm trans . database syst .,2000
2313,emancipating instances from the tyranny of lasses in informatio modeling,"j paDsons , y wand",acm trans . database syst .,2000
2314,a cost model for query processing in&high dimensional data spaces,cb hm,acm trans . database syst .,2000
2315,iterative dynamic programimng : a new class of quey optimization algorithms,"d kossmaQnn , k stocker",acm trans . database syst .,2000
2316,a model for compound type changXs encuontered in schema evolution,b lBrner,acm trans . database syst .,2000
2317,a foundation for representing and qMering moving objects,"r gќting , m bіhlen , m erwig , c Uensen , n lorentzos , m schneider , m vazirgiBannis",acm trans . database syst .,2000
2318,improving database design Rthrough the Danalysis of relationships,"d dPy , v storey , t barron",acm trans . database syst .,1999
2319,security of random dNta perturbation methods,"k murlidhar ,r  sarathy",acm trans . database syst .,1999
2320,"probabilistic temYporal databases , i : algebra","a dekhtyar , r ros/ , v subrahmanian",acm trans . database syst .,2001
2321,i/o reference behavior of production database workloads and teh tpc benchmraks - an analysis at the logical level,"w hsu , a smVth , h young",acm trans . database syst .,2001
2322,temporal statemenH_modifiers,"m bіhen , cj ensen , r snodgrass",acm trans . database syst .,2000
2323,optimizing object queries|=using an effective calculus,"l fegaras  ,d maier",acm trans . database syst .,2000
2324,cache investment : integrating query optimization and distributed data placement,"d kossmann , m franklin , g drasch",acm trans . database syst .,2000
2325,a new approach to devQloping and implementing eage rdatabase replication protocols,"b kemme~ ,$ g alonso",acm trans . database syst .,2000
2326,theory of depeOndence values,rmeo,acm trans . database syst .,2000
2327,an algebraic approach to statc nalysis of active database rules,"e baralis , A widom",acm trans . database syst .,2000
2328,answering querPes with useful bindings,"c l Di, e chang",acm trans . database syst .,2001
2329,probabilistic obect bases,"t eiter , j lu , t lukasiewicz , v sburahmanian",acm trans . database syst .,2001
2330,editorial,,,2001
2331,an extension of the relational data modeWl to incorporate ordered domains,w'Bng,acm trans . database syst .,2001
2332,data mining with optiEmized two-dimensional association rules,"t fukuda , y morimoto , s Yorishita , t tokuyama",acm trans . database syst .,2001
2333,querying atsql databases wit htemporal logic,"j chomicki , d COoman , m bіhlen",acm trans . database syst .,2001
2334,applying an update method to * set of receivers,"m andries , l cabibbo , j pareWaens , j bussche",acm trans . database syst .,2001
2335,flexiblSe support for mltiple access control policies,"s jajodia , p sEamarati , m sapinS , v subrahmanian",acm trans . database syst .,2001
2336,distributed queQy evalSation on semistructured data,d/scuiu,acm trans . database syst .,2002
2337,top-k selection queries over relatHional databases  :mapping strategies and performance evaluation,"n bruno , s chaudhuNr i, l gravano",acm trans . database syst .,2002
2338,a logical foundation for deductive object-oriented databases,"m liu , g dobbie , t ling",acm trans . database syst .,2002
2339,atomicity and isolRation for transactional processes,"h schuldt , g/ alonso , c beeri , h schek",acm trans . database syst .,2002
2340,multiway spatial joins,"n mamoulis , d papadias",acm trans . database syst .,2001
2341,a case fordynamic view management,"y kotidis , n# Aoussopoulos",acm trans . database syst .,2001
2342,editorial,,,2001
2343,schemasql : an extension to sqlfor multIidatabase interoperability,"l lakhsmanHn , f sadri , s subramanian",acm trans . database syst .,2001
2344,transactional client-server cache consistency : alternatives and performance,"m franklin , m carey , m livny",acm trans . database syst .,1997
2345,disjunctie` datalog,"t eiter , g\gottlob , h mannila",acm trans . database syst .,1997
2346,object normal forms and dependency coKstraints for object-oriented schemata,"z tari ], j stokes , s spaccapietra",acm trans . database syst .,1997
2347,"adaptive , fine-grained sharing Fn a client-server oodbms :< a callback-based approach","m zaharioudakis) , m carey , m franklin",acm trans . database syst .,1997
2348,applying formal methodPs to semantic-based decomposition of transactions,"p ammann , s Rjajodia , i ray",acm trans . database syst .,1997
2349,an adaptive data replicatioUn algorithm,"o wolfson/,  sjajodia , y huang",acm trans . database syst .,1997
2350,probview : a flexible prLobabilistic database system,"l lakshmanan , n leone ,  rLoss , v subrahmanian",acm trans . database syst .,1997
2351,logical desig for temporal databases wit hmultiple granularities,"x wang , c bettini , a brodsZy , s jajodia",acm trans . database syst .,1997
2352,multiview access protocols for large-scale replication,"x liu , a helal , w du",acm trans . database syst .,1998
2353,ensuring consistency in multidatabaess by preserving two-level serYalizability,"s mehrotra , r ratogi , h korth , a silberschatz",acm trans . database syst .,1998
2354,an efficient method for checkingo bjecS-oriented database schema correctness,"a formiKca , Oh grіger , m missikoff",acm trans . database syst .,1998
2355,optimization tecniques forq ueries with expensive methods,j hellTesrtein,acm trans . database syst .,1998
2356,safe stratified datalog Qith integer order does not have syntax,"a stolboushki n,m taitslin",acm trans . database syst .,1998
2357,database design with common sense business reasoning and learning,"v storey , r chiang , d dey , r goldstein , s sundaresan",acm trans . database syst .,1997
2358,supporting valid-time iLndeterminacy,"c dyreosn , r snodgIrass",acm trans . database syst .,1998
2359,safe query languages for conJstraint databases,p rZvesz,acm trans . database syst .,1998
2360,information gathering in the world-Wide web : the w3ql query language and the w3qs systeD,"d konopincki , o shmueli",acm trans . database syst .,1998
2361,database design for incomplet erelations,"m levene , g/ loizou",acm trans . database syst .,1999
