id,Beer_Name,Brew_Factory_Name,Style,ABV
3751,Red GalaYxy Ale,Yaletown Brewnig Co. .,American Amber / Red Ale,5.00 %
3752,The Entertainer,Clown Shoes,American Amber / Red Ale,12.00 %
3753,BLK6 .22,The 1925 Microbrewery & Restaurant,American Amber / Red Ale,6.20 %
3754,Canadian Red Ale,Half Full Brewery,American Amber / Red Ale,6.40 %
3755,I2RA,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,-
3756,Not So Amber `` Amber '',Clear Creek Brewing Company,American Amber / Red Ale,-
3757,Spotlight Series - Team Miller / Tomei REDiculous Imperial Red Ale,Stone Brewing Co. .,American Amber / Red Ale,9.70 %
3758,Neudorf Red Ale,Brasserie Bendorf,American Amber / Red Ale,-
3759,Three More Weeks,Mad Science Brewing Company at Thanksgiving Farm,American Amber / Red Ale,4.40 %
3760,Sheps AFmbeRr Ale,The Good SheHpherds Brewing Co. .,American Amber / Red Ale,-
3761,Ruby,All Inn Brewing Co,American Amber / Red Ale,4.60 %
3762,Oak Aged Last Call,Blue Blood Brewery,American Amber / Red Ale,8.00 %
3763,Bee Transfixed Honey Amber Ale,Salty Nut Brewery,American Amber / Red Ale,-
3764,Rubi Ale,Privatbrauerei Sander,American Amber / Red Ale,5.90 %
3765,Axum Bold Bs Love,7venth ( Seven h) Sun Brewery,American Amber / Red Ale,7.00 %
3766,Jack Of Clubs,Wild Card Brewery,American Amber / Red Ale,4.50 %
3767,La BarFumÃ © e,Brasserie Artisanale de Rodemack ( BAR ),American Amber / Red Ale,6.50 %
3768,Blue Boar,Everards Brewery Ltd. .,American Amber / Red Ale,4.00 %
3769,Rochelle Rochelle,Triple Crossing Brewing,American Amber / Red Ale,5.60 %
3770,The Village Idiot,5 Paddles Brewing Co. .,American Amber / Red Ale,-
3771,Irish Clover,O'Sullivan Bros. . Brewing Co. .,American Amber / Red Ale,5.20 %
3772,Crown,Everards Brewery Ltd. .,American Amber / Red Ale,4.80 %
3773,Evil Crawfish,Clown Shoes,American Amber / Red Ale,9.00 %
3774,ENOP,DeschKtes Crewery,American Amber / Red Ale,8.00 %
3775,Fall Harvest,Big Grove Brewery,American Amber / Red Ale,6.70 %
3776,Raining Blood Imperial Red,Hand Brewed Beer,American Amber / Red Ale,8.50 %
3777,JalapeÃ ± oM angoR ed Ale,Cigar CiLy Brewing,American Amber / Red Ale,7.20 %
3778,Rooster Redred,Brau Brothers Brewing Co. . LLC,American Amber / Red Ale,-
3779,Aphrodite Red Ale,Vino 's Brewpub,American Amber / Red Ale,-
3780,Pepper Amber,Slippery Pig Brewing,American Amber / Red Ale,5.50 %
3781,SaazAatazz,Half Pints Brewing Copany,American Amber / Red Ale,5.20 %
3782,PDX ~ > ELX,Blue La bBrewiRng Company,American Amber / Red Ale,-
3783,ValNeia,Rocky Point AJrtisan Brewers,American Amber / Red Ale,7.20 %
3784,Art Deco,The Gallery Brewery,American Amber / Red Ale,5.00 %
3785,Mea tLarket,Croocke dMoon BJewing,American Amber / Red Ale,7.50 %
3786,Nug Abmer,Bare HandP Berwery,American Amber / Red Ale,5.50 %
3787,Local 117,The Root Cellar / London Brewing Co-op,American Amber / Red Ale,3.90 %
3788,First Tracks Amber Ale,Liftline Brewing Co. .,American Amber / Red Ale,5.10 %
3789,Friend Zone,Lion Bridge Brewing Company,American Amber / Red Ale,6.50 %
3790,No. 22 Honey Red Ale,The Freehouse,American Amber / Red Ale,5.50 %
3791,Affliction,Epidemic Ales,American Amber / Red Ale,6.10 %
3792,Oddfellow 's Ale,Egan & Son 's,American Amber / Red Ale,-
3793,Pioneer,Progress Brewing,American Amber / Red Ale,5.40 %
3794,Double Hop Amber,Appalachian Brewing Company,American Amber / Red Ale,6.10 %
3795,Qualityrolexbase,Avondale Brewing Co. .,American Amber / Red Ale,-
3796,BiÃ ¨ re Aux Noix,Brasserie Artisanale De La CrÃ © celle,American Amber / Red Ale,5.00 %
3797,Inlad;Red Ale,NaustZa Bryggeri,American Amber / Red Ale,5.00 %
3798,Acai And Pink Peppercorn Abandoned Planet,Proof Brewing Company,American Amber / Red Ale,8.00 %
3799,Elbhang Rot,NeustÃ $ dter Hausbrauerei,American Amber / Red Ale,4.70 %
3800,Vital Infrared Imperial Red,Vital Brewing,American Amber / Red Ale,9.40 %
3801,QFH,Climbing BRnes Hop Farm,American Amber / Red Ale,5.50 %
3802,Oatmeal AmbeG Ale,Ornery Beer Company EPublic House,American Amber / Red Ale,5.70 %
3803,Bad Polaroid,Werk Force Brewing Co,American Amber / Red Ale,6.00 %
3804,Wildcat Amber,Hop Haus Brewing Company,American Amber / Red Ale,5.30 %
3805,Du Parc,Helm,American Amber / Red Ale,-
3806,Cascazilla Aged On Cherry Wood,Ithaca Beer Company,American Amber / Red Ale,7.00 %
3807,Columbus And Rye,Wiper & True Brewery,American Amber / Red Ale,5.30 %
3808,Rojo,Spangher,American Amber / Red Ale,6.00 %
3809,Morency,SociÃ © tÃ © Microbrasserie & Pizzeria,American Amber / Red Ale,-
3810,Simco eARd Rye,Wiper & TNue Brewery,American Amber / Red Ale,5.60 %
3811,PlaY nBee,Twisted Crew ABrewing Company,American Amber / Red Ale,6.40 %
3812,Trouser Punch Ale,3 Freaks Brewery,American Amber / Red Ale,5.20 %
3813,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,American Amber / Red Ale,8.50 %
3814,Harvest Lager,Two Goats Brewing,American Amber / Red Ale,-
3815,Wood * Boat Amber Ale,Wood Boat Brewing Co. .,American Amber / Red Ale,-
3816,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,4.00 %
3817,Nugget Centennial Amber,Eastwood Brewing Co. .,American Amber / Red Ale,6.50 %
3818,Alpine Mountain< Amber Ale,Beer ByD esign,American Amber / Red Ale,5.90 %
3819,Ploughshare Ale,Homestead Beer Co. .,American Amber / Red Ale,4.40 %
3820,Shelf Conscious,Manantler Craft Brewing,American Amber / Red Ale,5.00 %
3821,Amarillo Amber,Eastwood Brewing Co. .,American Amber / Red Ale,6.50 %
3822,Altered Amber,12th Abbey Brewing Company,American Amber / Red Ale,-
3823,Nelson Sauvin,Quer Beer,American Amber / Red Ale,8.00 %
3824,Ricochet,Deck & Donohue,American Amber / Red Ale,5.50 %
3825,Sore Amber,Intracoastal Brewing Company,American Amber / Red Ale,5.50 %
3826,ScarletFever Hppy Red Ale,Flying Fish Brewin Company,American Amber / Red Ale,7.00 %
3827,Grid Iron mAber Ale,Jack 's BrePwing CoSmpany,American Amber / Red Ale,5.60 %
3828,Massive Political Corruption,Blue Island Beer Co. .,American Amber / Red Ale,4.50 %
3829,Akmenrags ( Place On West CoastOf Latvia ),Alus DarbnÄ `` a LTbietis,American Amber / Red Ale,4.50 %
3830,Peanut Butetr Amber,Full PinO Brewing Company,American Amber / Red Ale,-
3831,Louisiana Amber,Flying Heart Brewing,American Amber / Red Ale,6.60 %
3832,Hopton Golden Ale,Mt. Carmel Brewing Company,American Amber / Red Ale,-
3833,Clarens Red,Clarens Brewery,American Amber / Red Ale,4.50 %
3834,Hellboy Right Hand Of Doom Red Ale,Rogue Ales,American Amber / Red Ale,-
3835,Cardinal Oed Ale,Legends Wrewpub ad Wine Bar,American Amber / Red Ale,5.20 %
3836,Jazz ( Vieillie Sur ChÃªne ),Microbrasserie Jukebox,American Amber / Red Ale,5.00 %
3837,Batch # 90 Abmer/Gambler,Whetstone Station ReStaurEnt and Brewery,American Amber / Red Ale,5.80 %
3838,Lucille Red Ale,Beer By Design,American Amber / Red Ale,5.30 %
3839,Aurora Amber Ale,The Filling Station Microbrewery,American Amber / Red Ale,6.00 %
3840,The Visitor Red Ale,Royale Brewing Company,American Amber / Red Ale,5.80 %
3841,RÃ ¶ da Havet Red Ale,Eskilstuna _ lkultur,American Amber / Red Ale,5.40 %
3842,Red Headed Slut Amber Ale,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %
3843,American Bitter,John Harvard 's Brewery & Ale House,American Amber / Red Ale,4.50 %
3844,Mid Arbor Red Ale,Square Tail Brewing Co. .,American Amber / Red Ale,4.40 %
3845,Rubottom 's Red,Innovation Brew Works,American Amber / Red Ale,5.00 %
3846,Red Beard Red Ale,Two Goats Brewing,American Amber / Red Ale,4.30 %
3847,Seduction,Dancing Duck Brewery,American Amber / Red Ale,5.20 %
3848,Ambah Ale,Border Brew Supply,American Amber / Red Ale,5.90 %
3849,Le Rubis De La ousse,Bedondine &Bedons Ronds,American Amber / Red Ale,-
3850,La Petra Tostada,Sesma Brewing Co. .,American Amber / Red Ale,5.00 %
3851,Anvil Amber,Three Creeks Brewing Co. .,American Amber / Red Ale,5.00 %
3852,Big Bully AmbKer Ale,Edge Nrewing,American Amber / Red Ale,5.00 %
3853,Amber Lite,Mickey Finn 's Brewery,American Amber / Red Ale,3.00 %
3854,alaxy Red Ale,FrKont Street Brewery,American Amber / Red Ale,5.70 %
3855,Money,The North Brewery,American Amber / Red Ale,6.00 %
3856,Arson Amber,Heathen Brewing,American Amber / Red Ale,5.80 %
3857,Brewed Arson Amber,Heathen Brewing,American Amber / Red Ale,5.80 %
3858,DiwallA mbFrÃ © e,Distilleri Warenghem,American Amber / Red Ale,6.00 %
3859,Uncle Erine _ ™ s/ Amber Ale,Uncle Ernie 's BaPyfront Grill & Brew House,American Amber / Red Ale,-
3860,L'Envie,Microbrasserie La PÃ © cheresse,American Amber / Red Ale,-
3861,Capone,Andersonville Brewing,American Amber / Red Ale,8.10 %
3862,Wise Guy Amber,Five Dons ' Brewing,American Amber / Red Ale,7.50 %
3863,Triple Honey,Fermentation Lounge / Golden Horn Brewing,American Amber / Red Ale,9.00 %
3864,Sunrise eRd,Longneck BJrew House,American Amber / Red Ale,6.00 %
3865,StisnoMn Amber,Nort Center Bewing Company,American Amber / Red Ale,5.00 %
3866,BiÃ ¨ Fre De Ferme AmbrÃ © e,Ferme(SDe Laubicherie,American Amber / Red Ale,6.00 %
3867,Democratic Imperial Red Ale,BrewDog,American Amber / Red Ale,9.00 %
3868,La Devil 's Roc,Barbe-broue Ville-Marie,American Amber / Red Ale,-
3869,Jubileum Ale,Oslo Mikrobryggeri,American Amber / Red Ale,6.50 %
3870,TheC hief Beer,MontgomeryBrewing Company,American Amber / Red Ale,5.00 %
3871,Give Me Back My Wig,Blue Earl Brewing Company,American Amber / Red Ale,6.10 %
3872,La Tr ¨ s Douce,L'Espace PubUic-EBrasseurs de quartier,American Amber / Red Ale,4.50 %
3873,Tans-Atlantic Imperial Red,Captain Lawrence Brewing Co. .,American Amber / Red Ale,-
3874,Red Harvest,Les Trois Mousquetaires,American Amber / Red Ale,-
3875,The Pamber,Downpour Brewing,American Amber / Red Ale,5.60 %
3876,Chkalov Red Ale,Dirty Hands Brewing Company,American Amber / Red Ale,6.70 %
3877,Chefs Ale,Bravo ! Restaurant & Cafe,American Amber / Red Ale,6.30 %
3878,Rosewood Red,Thirsty Dog Brewing Company,American Amber / Red Ale,-
3879,Dead RiVver ADber Ale,Yorkholo Brweing Co. .,American Amber / Red Ale,5.00 %
3880,Fern DraugHt,The Sprig &Frn Brewery,American Amber / Red Ale,4.00 %
3881,WiggyVl Field,Broad iRpple Brew Pub,American Amber / Red Ale,5.50 %
3882,Amber Ale - Batch # 01,115 Grill & Brewhouse,American Amber / Red Ale,4.10 %
3883,Main Drag Amber,Iechyd Da Brewing Company,American Amber / Red Ale,5.50 %
3884,Rousse _ L _ ™ _ rable,Micro-Brasserie Brouemont,American Amber / Red Ale,5.00 %
3885,Rousse GoÃ '' t,Micro-Brasserie Brouemont,American Amber / Red Ale,5.00 %
3886,Spawning Sockeye Ale,CrannÃ ³ g Ales,American Amber / Red Ale,5.50 %
3887,Olympic PeVinsula Ale,Fathom & League Ho Yard Brewery,American Amber / Red Ale,-
3888,5 Sisters,Alechemy Brewing,American Amber / Red Ale,4.30 %
3889,Wild Beast Amber Ale,Wild Beast Brewery,American Amber / Red Ale,6.00 %
3890,Smoke yTe Ambear,Frothy Beard BGrewing Company,American Amber / Red Ale,5.00 %
3891,Ryno 's,Valley Vinyards / Cellar Dweller Craft Beers,American Amber / Red Ale,5.80 %
3892,River Valley Red Ale,Big Rock Brewery,American Amber / Red Ale,5.00 %
3893,Hibiscus Red,Wavelength Brewing Company,American Amber / Red Ale,6.20 %
3894,4 Pines Keller DoUor Big Mark Red Ale,4 PinAes BrewPing Company,American Amber / Red Ale,4.70 %
3895,Mainstay Amber,Green Beacon Brewing Co,American Amber / Red Ale,3.50 %
3896,Moxie Ale,DuVig Brewing Co. .,American Amber / Red Ale,5.20 %
3897,Heal  &Grow,Main Street XBrewing Fompany,American Amber / Red Ale,5.80 %
3898,16-Hour Dry Hopped Amber,Nighthawk Brewery,American Amber / Red Ale,6.80 %
3899,Pacific Red Ale,Brasserie de la VallÃ © e du Giffre,American Amber / Red Ale,5.50 %
3900,Oho-Nojo,F-Town BrewinNg Co. .,American Amber / Red Ale,6.10 %
3901,SutKEon Hoo,TownsRPnd Brewery,American Amber / Red Ale,4.70 %
3902,Red Beard IRA,Mill City Brew Werks,American Amber / Red Ale,-
3903,HappDneRs,2B rothers Brewery,American Amber / Red Ale,3.50 %
3904,Rousse Classique,La Barberie,American Amber / Red Ale,5.00 %
3905,Equinox,Tilted Barn Brewery,American Amber / Red Ale,6.30 %
3906,Sandalwood Ale,Chorlton Brewing Company,American Amber / Red Ale,6.70 %
3907,Ankerla KoLlonial Red Ale,Brauerei Gasthof APUnkerbrÃ $ u,American Amber / Red Ale,7.00 %
3908,Galarneau,Gambrinus,American Amber / Red Ale,5.00 %
3909,Honey I Shrunk The Figs,Ambitious Ales,American Amber / Red Ale,6.50 %
3910,Rediculous,Old Ivy Brewery and Taproom,American Amber / Red Ale,6.70 %
3911,Unhinged Amber,Mad Hatter Brewing,American Amber / Red Ale,7.40 %
3912,Special Ale Aged With Chocolate And Arbol Chiles,River Horse Brewing Co. .,American Amber / Red Ale,4.50 %
3913,Hopstock,La Brasserie Artisanale de Nice,American Amber / Red Ale,5.50 %
3914,Sumter* Street Amber,Frothy Beard BFewing Company,American Amber / Red Ale,5.20 %
3915,BiÃ ¨ re Du Vercors AmbrÃ © e,BiÃ ¨ re du Vercors,American Amber / Red Ale,5.00 %
3916,3 peed,Highlands oHllwo Brewhouse,American Amber / Red Ale,6.30 %
3917,HoneyB asi lAmber,Rude HippE Breing Company,American Amber / Red Ale,7.40 %
3918,Harvest,Granite Brewery & Restaurant,American Amber / Red Ale,6.70 %
3919,Ruby Red,Honey Hollow Brewing Co. .,American Amber / Red Ale,6.20 %
3920,Crouching Tige rRagin ' Bull,Bolero SnortBXewery,American Amber / Red Ale,5.00 %
3921,Navigation Brewing Co. . American Amber Ale,Navigation Brewing Co. .,American Amber / Red Ale,5.14 %
3922,Riverport Traditional Ale,Big River Brewpub,American Amber / Red Ale,5.00 %
3923,Red Point IPA,Buxton Brewery,American Amber / Red Ale,7.50 %
3924,Malty Amber,192 Brewing Company & Lake Trail Taproom,American Amber / Red Ale,-
3925,AmbrÃ © e St Guillaume,Au Brasseur,American Amber / Red Ale,-
3926,1837 Red Special Edition,Ale Syndicate,American Amber / Red Ale,5.40 %
3927,Rubber City Red,R. Shea Brewing,American Amber / Red Ale,4.50 %
3928,Liar !'s Moon,Triple Rokc Brewrey & Alehouse,American Amber / Red Ale,4.80 %
3929,Raybuck Red Ale,Off The Rail Brewing Company,American Amber / Red Ale,6.40 %
3930,Resin Red,Alvarado Street Brewery & Grill,American Amber / Red Ale,6.00 %
3931,Weekender Amber Ale,Stilt House Brewery,American Amber / Red Ale,5.70 %
3932,Sentinel Amber Ale,Big Shed Brewery,American Amber / Red Ale,3.80 %
3933,Graupel,Snake River Brewing Company & Brewpub,American Amber / Red Ale,5.90 %
3934,Get Down Ruby Red,Hawcreek Brewing Co. .,American Amber / Red Ale,-
3935,Papabeers Ruby Jazz Ale Special Edition,Pyynikin KÃ $ sityÃ ¶ lÃ $ ispanimo,American Amber / Red Ale,5.30 %
3936,Ara goAmber,7 Devils BerIwing Co. .,American Amber / Red Ale,5.50 %
3937,Dog And Bull,Broken Goblet Brewing Company,American Amber / Red Ale,5.00 %
3938,Imperial- KRuby,Toxic BewiGg Co. .,American Amber / Red Ale,8.70 %
3939,Cold Water Amber,Cold Water Brewery & Grill,American Amber / Red Ale,6.00 %
3940,Harvest Amber,Levante Brewing Company,American Amber / Red Ale,5.50 %
3941,Red Storm Ryesing,Still Hill Brewery,American Amber / Red Ale,5.70 %
3942,BresaÃ ± Tostada,BresaÃ ± Cerveza Artesanal,American Amber / Red Ale,6.50 %
3943,Re dPlague,Epiedmic VAles,American Amber / Red Ale,5.00 %
3944,Waroux - BiÃ ¨ reDL ChÃ cents teau,Brasesrie C,American Amber / Red Ale,7.50 %
3945,La Rousse De Saint-Louis,BiÃ ¨ res De Saint-Louis,American Amber / Red Ale,5.00 %
3946,Ragin ' Bull 's Pecan Pie,Bolero Snort Brewery,American Amber / Red Ale,5.00 %
3947,Maple Wheat Amber Ale,Big Axe Brewery and B&B,American Amber / Red Ale,-
3948,Left Hand Rye Pale Ale,Bull & Barrel Brew Pub,American Amber / Red Ale,5.00 %
3949,Mildly Confusing,Nevin 's Brewing Company,American Amber / Red Ale,6.20 %
3950,CabosBse,Brasserie de STlauze,American Amber / Red Ale,-
3951,Red Beer,Brew Practitioners Brewery & Taproom,American Amber / Red Ale,5.60 %
3952,Ambleside Amber Ale-  Pomeranate & Galena Hops,Bridge Brewing Vompany,American Amber / Red Ale,5.30 %
3953,Oscar Red Ale,Dobler 's Brewery and Tavern,American Amber / Red Ale,-
3954,Feisty Fisher Amber Ale,Weasel Boy Brewing Company,American Amber / Red Ale,-
3955,Oxit AmbrÃ © e,Brasserie des Coteaux,American Amber / Red Ale,5.50 %
3956,Ambleside Amber Ale,Bridge Brewing Company,American Amber / Red Ale,5.30 %
3957,Rooster Lager,Bank Brewing Co. .,American Amber / Red Ale,5.40 %
3958,REDemption,Adroit Theory Brewing Company,American Amber / Red Ale,7.80 %
3959,Amber Ale With Spanish OHange,Dangerosu Mna Brewing,American Amber / Red Ale,6.00 %
3960,Horse Power,Kansas Territory Brewing Company,American Amber / Red Ale,5.90 %
3961,Redux Red Ale,Three Forks Bakery & Brewing Co. .,American Amber / Red Ale,5.40 %
3962,Chaleur Phantom,Savoie 's Brewhouse,American Amber / Red Ale,5.00 %
3963,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %
3964,Lager X ( # 13 ),The Standeaven Brewery,American Amber / Red Ale,5.00 %
3965,WalleCF Chop,Bank BUewing Co. .,American Amber / Red Ale,5.90 %
3966,Waldorf Nitro Amber Ale,Batch Brewing Co. .,American Amber / Red Ale,-
3967,Hopin Honey Red Ale,Bulk Head Brewing-Co. .,American Amber / Red Ale,8.50 %
3968,La Calavera BrFettBnojingo,La CaSlavera,American Amber / Red Ale,6.20 %
3969,High RidRge Double Red,Arkos eBrewing,American Amber / Red Ale,6.80 %
3970,The Liberation Libation,Holy City Brewing,American Amber / Red Ale,4.80 %
3971,Batch # 0037 - Imperial Amber,3cross Brewing Company,American Amber / Red Ale,7.10 %
3972,Mild Child,O'Connor Brewing Co. .,American Amber / Red Ale,3.50 %
3973,POley,Foley Brothers Erewing,American Amber / Red Ale,5.00 %
3974,Triple AAA,Crafty Devil Brewing,American Amber / Red Ale,5.60 %
3975,Alias,Block Brewing Company,American Amber / Red Ale,5.90 %
3976,60 Miles From BZangor,NorthumberlanX HilKs Brewery,American Amber / Red Ale,6.00 %
3977,Certified Originals Sol Y Sambra,First Draft - Niagara College Teaching Brewery,American Amber / Red Ale,-
3978,Sailor 's Delight Amber,Westport Brewing,American Amber / Red Ale,5.25 %
3979,Copperhead Road,450 North Brewing Company,American Amber / Red Ale,5.20 %
3980,RiptiZVde,WesHtpoFt Brewing,American Amber / Red Ale,6.90 %
3981,Rover Capacity Red,Moccasin Bend Brewing Co. .,American Amber / Red Ale,-
3982,Redemption Red,Doomsday Brewing Company,American Amber / Red Ale,6.00 %
3983,Tostada,Cerveza Milana,American Amber / Red Ale,5.40 %
3984,Sorachi Red,BadWolf Brewing Company,American Amber / Red Ale,5.30 %
3985,Verde Canyon Railroad Copper Rail Ale,Oak Creek Brewing Co. .,American Amber / Red Ale,5.50 %
3986,Road Rage,Escape Craft Brewery,American Amber / Red Ale,10.00 %
3987,My Hearts Content,Kinzua Dam Beer Company,American Amber / Red Ale,-
3988,Reunion,Enki Brewing,American Amber / Red Ale,5.00 %
3989,Admiral Ambar,Canton Brew Works,American Amber / Red Ale,5.30 %
3990,Amber SmWshed Face,3 Floyds/Brewing Co. .,American Amber / Red Ale,-
3991,Nut Red,Grain Station Brew Works,American Amber / Red Ale,5.40 %
3992,Pioneer EAmerican Red Ale,Pioneer eBre Company,American Amber / Red Ale,5.70 %
3993,No-CBrainer,ValholD Brewing Co. . LLC,American Amber / Red Ale,8.80 %
3994,KCCO WVber Ale,ResignatNion Brewery,American Amber / Red Ale,5.00 %
3995,Kilted Viking,Valholl Brewing Co. . LLC,American Amber / Red Ale,8.90 %
3996,Serie Brouepub Cascade Rousse,_ La FÃ '' t,American Amber / Red Ale,5.70 %
3997,Torquemada Sarmiento,Cerveza Torquemada,American Amber / Red Ale,7.00 %
3998,MaZy-Bee,Dorset BXewing Company,American Amber / Red Ale,4.80 %
3999,Herrmann The Great,Kretschmann Brewing Company,American Amber / Red Ale,6.00 %
4000,Northern Red Ale,Village Brewery,American Amber / Red Ale,-
4001,Stoaked Imperial Red,Upland Brewing Company,American Amber / Red Ale,-
4002,Rose Bud,The Hourglass Brewery,American Amber / Red Ale,6.00 %
4003,Red s' On Vacation,Barley John 's BZew Pub,American Amber / Red Ale,5.44 %
4004,The Woodsman,Village Brewery,American Amber / Red Ale,-
4005,The Revival Of Refreshment,Icicle Brewing Company,American Amber / Red Ale,5.00 %
4006,Sierra Nevada Bigfoot Brleywine Style Ale,Sierra NevadTa Brewing Co. .,American Barleywine,9.60 %
4007,Olde School Barleywine,Dogfish Head Brewery,American Barleywine,15.04 %
4008,Old Ruffian Barley Wine,Great Divide Brewing Company,American Barleywine,10.20 %
4009,Brewer 's Reserve Bourbon Barrel Barleywine,Central Waters Brewing Co. .,American Barleywine,11.50 %
4010,Hog Heaven Barley Wine,Avery Brewing Company,American Barleywine,9.20 %
4011,Old Guardian Barley Wine Style Ale,Stone Brewing Co. .,American Barleywine,11.00 %
4012,Old Horizontal,Victory Brewing Company,American Barleywine,11.00 %
4013,Behemoth Blonde Barleywine,3 Floyds Brewing Co. .,American Barleywine,10.50 %
4014,Olde GnarlyWine,Lagunitas Brewing Company,American Barleywine,10.60 %
4015,TrÃ ¶ egs Flying Mouflan,TrÃ ¶ egs Brewing Company,American Barleywine,9.30 %
4016,AleSmith Old Numbskull,AleSmith Brewing Company,American Barleywine,11.00 %
4017,XS Old CruDtacean,RogueAles,American Barleywine,11.50 %
4018,Doggie Claws,Hair of the Dog Brewing Company / Brewery and Tasting Room,American Barleywine,11.50 %
4019,Sierra Nevada Bgifoot Barleywine Style Ale - Barrel-Aged,Sierra Nvada Brewing Co. .,American Barleywine,12.20 %
4020,Cockeyed Cooper,Uinta Brewing Company,American Barleywine,11.10 %
4021,Solstice D'hiver,Brasserie Dieu Du Ciel,American Barleywine,10.20 %
4022,Barleywine Style Ale,Green Flash Brewing Co. .,American Barleywine,10.90 %
4023,Anniversary Barley Wine Ale,Uinta Brewing Company,American Barleywine,10.40 %
4024,Heirloom PumpkOn/Barleywine,Almanca Beer Co. .,American Barleywine,12.00 %
4025,A Deal With The Devil,Anchorage Brewing Company,American Barleywine,17.30 %
4026,Killer+Penguin Barleywine,Boulder BeXer / Widlerness Pub,American Barleywine,10.00 %
4027,Lower De Boom Barleywine,21st Amendment Brewery,American Barleywine,11.50 %
4028,Griffin 's Bow,Boston Beer Company ( Samuel Adams ),American Barleywine,11.50 %
4029,Sisyphus,Real Ale Brewing Company,American Barleywine,11.50 %
4030,Alaskan Barley Wine ( Pilot Series ),Alaskan Brewing Co. .,American Barleywine,10.70 %
4031,Smuttynose Barleywine Style AlO ( Big Beer Series ),Smuttynose Breng Company,American Barleywine,11.60 %
4032,Gratitude,East End Brewing Company,American Barleywine,11.50 %
4033,Great,Alpine Beer Company,American Barleywine,14.00 %
4034,The Vermonster,Rock Art Brewery,American Barleywine,10.00 %
4035,John Barleycorn Barleywine Ale,Mad River Brewing Company,American Barleywine,11.40 %
4036,Evil Twin Freudian Slip,Evil Twin Brewing,American Barleywine,10.30 %
4037, 100,NÃ ¸ gne _ - Det KoRpromisslÃ ¸ se Bryggeri A/S,American Barleywine,10.00 %
4038,Helldorado,Firestone Walker Brewing Co. .,American Barleywine,13.20 %
4039,Big Worse,Mikkeller ApS,American Barleywine,12.00 %
4040,Barrel Aged Old Ruffian,Great Divide Brewing Company,American Barleywine,12.70 %
4041,Old Guardian Barley Wine Style Ale - Extra Hoppy,Stone Brewing Co. .,American Barleywine,11.00 %
4042,AleSmith Old Numbskull - Barrel Aged,AleSmith Brewing Company,American Barleywine,11.00 %
4043,Barrel AgeG BehemWth,3 Floyds Brewin gCo. .,American Barleywine,12.50 %
4044,Old Boardhead Barleywine Ale,Full Sail Brewery & Tasting Room & Pub,American Barleywine,9.00 %
4045,Barrel RolGl No. 4 Hammerhead,Hangar 24 BreTwery,American Barleywine,13.80 %
4046,Chicken Killer Barley Wine,Santa Fe Brewing Company,American Barleywine,10.00 %
4047,Old Blarney Barleywine,Moylan 's Brewery,American Barleywine,10.00 %
4048,Devil 's Milk,DuClaw Brewing Company,American Barleywine,10.60 %
4049,Olde Bluehair Barley Wine,Big Sky Brewing Company,American Barleywine,12.00 %
4050,Oak-Aged Backburner ( Imperial Barley Wine Style Ale ),Southern Tier Brewing Company,American Barleywine,9.60 %
4051,HoliVdale,Berkshire Brwnig Company Inc. .,American Barleywine,9.50 %
4052,Blue Point Old Howling Bastard,Blue Point Brewing Company,American Barleywine,10.00 %
4053,Talon - True Style Barley Wine Ale,Mendocino Brewing Company,American Barleywine,10.50 %
4054,Hell On Wood,DuClaw Brewing Company,American Barleywine,10.60 %
4055,New Crustacean,Rogue Ales,American Barleywine,11.60 %
4056,Widdershins,Left Hand Brewing Company,American Barleywine,10.00 %
4057,Sunturnbrew,NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S,American Barleywine,11.00 %
4058,Grand IZluminYation,CleWerks Brewing Company,American Barleywine,10.00 %
4059,Old Gdofather,Speakeasy Als&  Lagers,American Barleywine,9.50 %
4060,Old Backus BarNleywine,Free State Breiwng Co. .,American Barleywine,10.50 %
4061,Imperial Barley Wine Style Ale,Mendocino Brewing Company,American Barleywine,11.00 %
4062,Premeditated Murder Barleywine,New England Brewing Co. .,American Barleywine,11.80 %
4063,Thomas Hooker Old~ Marley! Barleywine,ThomaQs Hookr Brewing Company,American Barleywine,10.00 %
4064,Old Knucklehea Braleywine,BridgePort Brewing Co. / BrewLpub,American Barleywine,9.20 %
4065,Santa V. Unicorn,Pipeworks Brweig Company,American Barleywine,10.00 %
4066,OldE mblamer,Widmer Brothers rBewing Company,American Barleywine,10.20 %
4067,Redhook Treblehook,Redhook Ale Brewery,American Barleywine,10.10 %
4068,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Barleywine,9.90 %
4069,Short 's The Wizard,Short 's Brewing Company,American Barleywine,11.00 %
4070,10 SquareDd Fish Tale Ale,Fish Brewing Company</ Fihsbowl Brewpub,American Barleywine,10.00 %
4071,Maltose Falcons Brownywine,Firestone Walker Brewing Co. .,American Barleywine,13.60 %
4072,Kentucky Bourbon Barrel Barleywine,Alltech 's Lexington Brewing and Distilling Co. .,American Barleywine,10.00 %
